EpochTime,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH
1529983800,171.2,5.1,5.3,0.2,7.0,38.4,76.0,1.0
1529987400,147.1,3.8,4.1,0.2,9.0,47.1,73.0,1.5
1529991000,134.5,3.3,3.6,0.3,7.0,76.1,98.0,0.7
1529994600,,3.6,3.9,0.2,10.0,72.8,158.0,0.5
1529998200,129.6,,,,9.0,68.1,185.0,0.8
1530001800,131.5,4.9,5.2,0.2,15.0,57.9,198.0,0.9
1530005400,136.0,4.6,4.8,0.2,12.0,51.1,197.0,0.9
1530009000,163.9,5.2,6.1,0.8,7.0,57.9,196.0,1.1
1530012600,217.6,5.5,7.7,2.1,8.0,62.3,208.0,1.1
1530016200,315.8,7.2,13.1,5.9,6.0,82.5,228.0,1.3
1530019800,545.3,13.3,30.2,16.8,6.0,78.6,296.0,1.8
1530023400,254.4,9.1,18.2,9.0,8.0,69.3,229.0,1.9
1530027000,232.0,6.9,10.0,3.1,6.0,49.2,215.0,2.7
1530030600,164.5,2.6,3.3,0.6,1.0,38.0,205.0,3.3
1530034200,190.5,11.1,19.6,8.4,6.0,28.9,196.0,4.1
1530037800,182.2,11.4,19.8,8.3,12.0,28.3,195.0,4.0
1530041400,176.8,3.2,4.1,0.8,8.0,27.3,195.0,4.3
1530045000,175.6,2.6,2.8,0.2,8.0,27.4,197.0,3.6
1530048600,184.5,2.3,2.6,0.2,7.0,33.5,199.0,4.0
1530052200,183.0,2.3,2.6,0.3,8.0,50.2,201.0,2.6
1530055800,171.6,2.8,2.9,0.1,8.0,43.0,193.0,2.3
1530059400,178.8,3.5,3.7,0.1,5.0,59.8,187.0,1.2
1530063000,176.7,3.3,3.4,0.1,9.0,54.0,191.0,1.8
1530066600,172.2,3.2,3.4,0.2,9.0,47.5,191.0,2.5
1530070200,175.1,2.7,2.7,0.0,7.0,38.0,184.0,2.4
1530073800,186.8,2.8,3.0,0.1,10.0,42.9,180.0,1.6
1530077400,575.3,7.4,7.6,0.1,9.0,31.4,192.0,2.0
1530081000,,8.9,9.2,0.2,13.0,27.2,190.0,2.8
1530084600,613.9,,,,9.0,37.6,187.0,3.1
1530088200,219.5,6.4,8.4,2.0,7.0,72.7,122.0,0.7
1530091800,183.8,3.9,4.3,0.3,8.0,65.7,169.0,0.9
1530095400,403.6,5.9,6.3,0.4,10.0,33.9,181.0,2.5
1530099000,523.2,10.0,10.7,0.6,12.0,24.0,192.0,5.0
1530102600,800.2,11.8,13.6,1.8,10.0,18.6,201.0,4.9
1530106200,639.7,10.2,11.9,1.7,10.0,26.4,190.0,4.2
1530109800,482.9,8.4,9.4,1.0,3.0,26.2,194.0,4.8
1530113400,384.5,9.6,13.6,4.0,9.0,19.2,203.0,6.4
1530117000,181.4,4.1,5.4,1.3,5.0,19.3,206.0,7.2
1530120600,232.8,3.8,5.8,2.0,7.0,25.7,219.0,6.9
1530124200,230.2,4.1,5.2,1.0,5.0,23.4,214.0,6.9
1530127800,176.4,2.4,2.8,0.4,5.0,21.1,208.0,7.3
1530131400,200.1,3.2,4.1,0.9,3.0,22.3,214.0,6.8
1530135000,184.8,3.0,3.4,0.3,5.0,24.8,212.0,6.8
1530138600,206.4,3.0,3.5,0.4,4.0,22.0,212.0,5.6
1530142200,169.3,3.4,3.6,0.2,7.0,23.4,200.0,6.4
1530145800,327.3,6.3,6.8,0.4,2.0,45.9,169.0,1.9
1530149400,361.7,9.3,10.9,1.6,15.0,37.3,218.0,4.6
1530153000,183.9,4.3,4.5,0.2,7.0,23.2,203.0,2.6
1530156600,242.6,5.6,6.2,0.6,4.0,28.3,221.0,3.0
1530160200,235.7,6.2,7.0,0.8,6.0,25.3,212.0,5.1
1530163800,205.5,4.9,5.4,0.4,7.0,26.2,215.0,3.2
1530167400,,5.4,5.9,0.5,5.0,27.5,205.0,3.3
1530171000,191.3,,,,5.0,35.5,202.0,1.4
1530174600,242.8,8.0,10.7,2.6,10.0,40.6,220.0,2.3
1530178200,380.6,8.8,12.7,3.8,9.0,41.4,254.0,3.4
1530181800,671.2,12.7,23.2,10.5,10.0,44.9,275.0,3.4
1530185400,860.2,16.3,30.2,13.8,12.0,39.5,279.0,3.5
1530189000,698.6,13.0,30.0,16.9,12.0,47.2,283.0,3.6
1530192600,537.0,12.9,24.7,11.8,10.0,44.2,299.0,3.3
1530196200,,,,,11.0,41.0,308.0,3.3
1530199800,618.4,,,,11.0,40.4,293.0,3.4
1530203400,755.3,17.2,35.1,18.1,10.0,41.3,294.0,2.9
1530207000,694.2,10.9,21.4,10.4,6.0,41.6,308.0,3.8
1530210600,676.6,9.0,16.9,7.9,9.0,38.4,324.0,4.1
1530214200,881.3,10.2,19.1,8.9,9.0,37.1,308.0,4.1
1530217800,668.3,8.2,12.5,4.3,9.0,50.3,357.0,3.1
1530221400,993.5,8.8,13.8,5.1,8.0,48.3,355.0,2.9
1530225000,861.6,11.1,19.0,7.8,9.0,47.9,332.0,3.3
1530228600,791.5,8.0,12.2,4.1,11.0,37.3,325.0,3.6
1530232200,861.9,13.2,19.3,6.1,12.0,45.1,326.0,2.5
1530235800,931.4,17.4,19.8,2.4,14.0,80.1,35.0,0.6
1530239400,560.1,11.4,12.4,1.1,14.0,60.4,97.0,0.5
1530243000,938.0,19.6,24.9,5.2,17.0,58.0,106.0,0.5
1530246600,1119.0,30.6,49.7,19.1,13.0,86.6,229.0,0.4
1530250200,683.7,19.9,25.9,6.0,14.0,54.6,92.0,0.5
1530253800,,16.9,26.4,9.5,17.0,37.8,98.0,0.6
1530257400,4853.2,,,,26.0,44.9,77.0,0.7
1530261000,4743.1,20.0,46.7,26.7,39.0,51.9,108.0,0.6
1530264600,3909.5,16.6,30.9,14.3,47.0,29.7,102.0,0.6
1530268200,2355.6,11.8,32.9,21.0,40.0,53.3,108.0,0.6
1530271800,2364.2,15.9,36.5,20.5,30.0,17.4,194.0,1.5
1530275400,3269.0,20.0,34.4,14.3,38.0,11.9,190.0,2.6
1530279000,1195.8,17.5,24.4,6.9,30.0,31.2,206.0,2.6
1530282600,460.9,11.9,15.5,3.7,17.0,35.4,222.0,3.3
1530286200,480.4,12.7,18.2,5.4,15.0,73.1,233.0,2.4
1530289800,712.0,16.2,23.0,6.6,13.0,72.9,264.0,2.6
1530293400,795.6,18.3,27.4,9.0,20.0,69.0,328.0,2.2
1530297000,629.7,11.1,15.0,4.0,17.0,54.9,257.0,3.1
1530300600,767.3,10.3,13.6,3.2,13.0,68.2,312.0,3.1
1530304200,1030.5,10.8,17.2,6.4,14.0,52.8,314.0,2.8
1530307800,773.9,9.8,13.0,3.1,13.0,66.5,290.0,1.7
1530311400,346.4,5.2,6.0,0.8,15.0,73.2,207.0,1.2
1530315000,234.9,4.1,4.3,0.1,14.0,25.0,197.0,2.7
1530318600,229.5,4.4,4.5,0.1,18.0,30.0,210.0,1.7
1530322200,407.7,8.9,9.2,0.3,20.0,55.3,221.0,0.5
1530325800,308.9,7.6,8.3,0.6,21.0,65.0,112.0,0.5
1530329400,437.6,9.9,10.5,0.5,16.0,70.4,156.0,0.5
1530333000,1172.7,16.7,17.6,0.8,19.0,53.7,139.0,0.7
1530336600,1970.2,15.8,17.5,1.6,26.0,57.9,103.0,0.8
1530340200,,24.6,28.4,3.7,34.0,42.8,90.0,0.8
1530343800,1738.0,,,,33.0,45.4,84.0,0.8
1530347400,1534.0,19.8,26.9,7.1,32.0,51.1,90.0,0.7
1530351000,930.2,11.9,13.3,1.3,33.0,31.3,104.0,0.7
1530354600,655.0,11.0,15.8,4.7,29.0,35.3,92.0,0.7
1530358200,664.9,9.2,12.3,3.1,30.0,46.8,157.0,0.7
1530361800,569.8,9.7,11.8,2.0,23.0,32.8,206.0,1.5
1530365400,362.7,8.9,10.8,1.8,19.0,15.0,208.0,3.1
1530369000,1323.4,7.8,9.0,1.2,16.0,32.6,204.0,2.6
1530372600,386.6,9.6,11.3,1.6,20.0,33.4,207.0,3.6
1530376200,397.9,10.2,11.7,1.5,23.0,60.0,197.0,2.6
1530379800,392.1,6.1,7.0,0.9,18.0,27.5,226.0,4.4
1530383400,238.6,4.4,4.9,0.5,17.0,39.3,210.0,3.2
1530387000,277.3,3.7,4.3,0.5,16.0,35.0,203.0,2.8
1530390600,199.8,2.9,3.2,0.2,16.0,40.7,195.0,2.6
1530394200,194.7,2.9,3.1,0.2,15.0,38.8,197.0,3.0
1530397800,262.9,3.2,3.6,0.3,14.0,38.6,210.0,3.2
1530401400,180.0,2.8,2.9,0.1,14.0,24.4,193.0,2.7
1530405000,199.1,3.2,3.3,0.1,19.0,24.3,131.0,1.0
1530408600,366.5,7.7,8.0,0.2,20.0,44.4,112.0,0.9
1530412200,350.9,7.7,8.4,0.6,22.0,23.6,101.0,1.2
1530415800,394.1,6.7,7.4,0.7,22.0,17.8,96.0,1.1
1530419400,287.2,5.0,5.4,0.3,24.0,25.5,95.0,1.1
1530423000,358.5,6.5,8.4,1.8,21.0,26.5,78.0,1.2
1530426600,,14.1,16.3,2.2,23.0,59.6,58.0,0.7
1530430200,1075.0,,,,25.0,49.2,91.0,0.6
1530433800,1655.5,17.0,20.9,3.9,21.0,20.7,93.0,0.7
1530437400,874.2,10.1,11.1,1.0,31.0,26.1,80.0,0.7
1530441000,617.9,7.5,8.7,1.1,30.0,18.1,82.0,0.8
1530444600,516.0,6.2,8.2,2.0,27.0,56.9,103.0,0.4
1530448200,310.4,8.0,10.0,1.9,24.0,42.3,186.0,1.7
1530451800,302.4,10.1,12.8,2.7,23.0,32.2,204.0,2.3
1530455400,856.7,9.1,10.6,1.5,19.0,28.5,205.0,3.4
1530459000,654.3,7.5,8.7,1.1,20.0,39.5,207.0,2.6
1530462600,254.1,3.6,4.0,0.3,18.0,36.1,203.0,3.7
1530466200,213.0,2.2,2.5,0.2,15.0,32.3,200.0,4.9
1530469800,218.0,2.3,2.6,0.2,14.0,39.2,202.0,4.2
1530473400,276.8,2.8,3.3,0.4,10.0,31.0,204.0,4.9
1530477000,223.7,3.1,3.5,0.3,14.0,29.7,202.0,5.3
1530480600,196.7,2.7,3.0,0.2,13.0,24.3,205.0,5.8
1530484200,206.5,3.1,3.3,0.2,10.0,21.3,215.0,5.5
1530487800,220.4,3.1,3.2,0.1,13.0,21.6,217.0,4.4
1530491400,392.2,5.0,5.1,0.1,17.0,39.3,175.0,1.2
1530495000,345.8,5.5,5.8,0.2,16.0,30.7,116.0,0.7
1530498600,764.9,9.7,10.4,0.7,17.0,41.6,112.0,0.9
1530502200,537.1,7.6,8.3,0.7,19.0,26.2,95.0,1.0
1530505800,288.7,5.8,6.3,0.4,21.0,37.3,110.0,0.9
1530509400,524.9,8.5,9.2,0.6,20.0,58.5,167.0,1.5
1530513000,,24.5,28.6,4.1,24.0,56.0,155.0,1.1
1530516600,1355.4,,,,33.0,30.3,179.0,1.6
1530520200,728.6,15.0,16.4,1.3,36.0,43.6,168.0,0.8
1530523800,1150.4,18.7,20.7,2.0,31.0,30.1,189.0,1.4
1530527400,792.2,15.2,17.0,1.8,28.0,17.8,198.0,2.5
1530531000,552.5,13.8,17.1,3.2,21.0,20.3,201.0,3.3
1530534600,392.6,10.8,13.9,3.1,16.0,22.1,217.0,4.1
1530538200,333.3,8.7,12.2,3.5,10.0,25.2,228.0,5.6
1530541800,304.7,7.4,11.5,4.1,10.0,26.0,221.0,5.6
1530545400,344.8,8.1,11.2,3.1,10.0,22.0,233.0,5.6
1530549000,405.6,8.2,11.4,3.2,8.0,29.7,234.0,4.8
1530552600,383.7,8.2,11.3,3.0,12.0,30.0,230.0,4.7
1530556200,429.8,7.2,10.7,3.5,11.0,38.3,227.0,4.9
1530559800,616.6,8.4,12.6,4.1,10.0,44.0,257.0,4.5
1530563400,426.0,4.2,5.6,1.4,8.0,41.6,224.0,5.0
1530567000,168.8,2.6,2.9,0.3,10.0,26.7,199.0,5.0
1530570600,235.9,3.1,4.2,1.0,9.0,65.1,176.0,3.2
1530574200,484.1,6.3,10.2,3.8,5.0,49.0,7.0,4.7
1530577800,176.4,4.9,5.5,0.6,10.0,31.1,77.0,1.7
1530581400,286.0,6.7,8.0,1.2,4.0,55.9,76.0,1.2
1530585000,276.7,6.2,7.1,0.8,7.0,64.3,197.0,1.3
1530588600,186.3,4.1,4.8,0.6,7.0,71.5,98.0,1.1
1530592200,173.6,3.8,4.0,0.2,7.0,64.6,137.0,1.0
1530595800,384.5,6.4,6.9,0.4,6.0,43.9,122.0,0.7
1530599400,,13.3,16.3,2.9,8.0,43.9,80.0,1.1
1530603000,312.4,,,,9.0,50.8,153.0,1.1
1530606600,579.2,7.7,8.6,0.9,6.0,37.0,91.0,0.8
1530610200,215.7,5.7,6.5,0.7,9.0,37.6,100.0,0.7
1530613800,201.6,5.8,7.9,2.0,9.0,32.7,92.0,0.7
1530617400,847.1,8.1,10.8,2.7,10.0,69.5,131.0,0.5
1530621000,465.7,7.2,10.3,3.0,4.0,68.4,167.0,0.8
1530624600,648.3,10.9,21.2,10.4,7.0,70.7,59.0,1.6
1530628200,471.5,13.7,23.6,9.8,7.0,78.0,183.0,1.1
1530631800,399.6,8.8,13.2,4.4,9.0,76.0,225.0,1.7
1530635400,447.7,7.5,11.6,4.0,4.0,74.7,223.0,2.2
1530639000,534.1,12.5,18.4,5.9,8.0,83.6,4.0,1.8
1530642600,428.6,6.2,8.1,1.9,16.0,81.1,235.0,1.8
1530646200,446.5,5.7,7.1,1.4,18.0,76.0,172.0,2.1
1530649800,225.7,2.6,3.1,0.4,14.0,46.8,198.0,2.7
1530653400,338.2,4.6,5.7,1.1,6.0,60.8,198.0,3.2
1530657000,381.7,4.5,5.9,1.3,10.0,39.7,215.0,2.8
1530660600,372.8,4.8,5.5,0.7,5.0,38.1,220.0,2.0
1530664200,443.5,6.0,6.3,0.3,15.0,46.5,151.0,0.7
1530667800,244.0,5.0,5.3,0.2,18.0,52.1,162.0,0.9
1530671400,195.0,4.2,4.5,0.3,12.0,61.8,142.0,0.8
1530675000,163.4,3.1,3.3,0.2,11.0,52.5,131.0,0.7
1530678600,185.0,3.8,4.2,0.4,10.0,62.9,117.0,0.7
1530682200,217.2,4.6,5.1,0.5,9.0,33.2,68.0,1.0
1530685800,,3.6,4.2,0.6,6.0,33.4,71.0,0.8
1530689400,194.8,,,,8.0,27.6,67.0,1.0
1530693000,203.3,7.4,7.7,0.2,9.0,34.3,93.0,0.6
1530696600,175.3,6.4,6.7,0.2,13.0,22.1,85.0,1.0
1530700200,180.8,5.6,6.2,0.6,10.0,30.1,89.0,0.7
1530703800,172.8,5.0,5.7,0.7,11.0,64.4,123.0,0.6
1530707400,197.3,3.3,3.8,0.5,12.0,63.1,197.0,1.0
1530711000,380.8,4.0,4.7,0.7,5.0,35.7,210.0,2.0
1530714600,815.6,10.4,13.5,3.1,8.0,70.0,242.0,2.1
1530718200,909.0,9.3,11.6,2.3,15.0,49.7,264.0,2.5
1530721800,973.3,8.9,10.9,2.0,17.0,47.1,277.0,2.7
1530725400,756.2,6.8,8.0,1.1,19.0,67.2,290.0,2.5
1530729000,636.2,5.6,7.2,1.6,17.0,46.4,267.0,4.0
1530732600,715.5,6.3,8.0,1.6,12.0,52.2,313.0,3.1
1530736200,661.4,5.6,7.1,1.5,11.0,61.9,22.0,1.9
1530739800,216.2,2.2,2.5,0.3,7.0,62.6,122.0,0.8
1530743400,246.2,2.6,2.9,0.2,13.0,55.4,174.0,1.9
1530747000,370.0,3.9,4.8,0.8,19.0,37.2,269.0,4.8
1530750600,183.3,3.6,4.2,0.5,15.0,31.1,54.0,4.7
1530754200,276.3,6.4,7.3,0.9,9.0,60.0,78.0,1.7
1530757800,183.9,6.6,7.2,0.6,12.0,26.3,63.0,1.4
1530761400,170.6,3.8,4.0,0.2,13.0,32.4,61.0,1.0
1530765000,174.4,4.0,4.3,0.2,17.0,50.7,80.0,0.8
1530768600,179.7,3.8,4.1,0.2,18.0,55.9,87.0,0.9
1530772200,,4.1,4.4,0.3,16.0,47.1,109.0,0.7
1530775800,189.8,,,,17.0,36.3,96.0,0.8
1530779400,447.3,7.0,7.9,0.9,29.0,52.0,105.0,0.8
1530783000,371.5,11.6,19.6,8.0,30.0,51.7,70.0,1.0
1530786600,512.0,9.5,10.7,1.2,28.0,40.9,157.0,0.9
1530790200,620.8,11.3,15.2,3.8,26.0,24.7,208.0,2.6
1530793800,451.2,13.8,22.2,8.4,27.0,40.6,209.0,2.0
1530797400,566.4,14.9,27.3,12.3,18.0,84.2,39.0,1.0
1530801000,347.1,9.0,14.6,5.5,11.0,67.4,145.0,0.8
1530804600,301.5,6.4,8.5,2.0,19.0,32.5,185.0,1.7
1530808200,305.6,6.5,8.7,2.2,11.0,21.7,202.0,4.1
1530811800,305.2,5.7,8.1,2.4,12.0,23.1,222.0,5.8
1530815400,258.5,5.0,6.5,1.5,16.0,25.3,212.0,5.3
1530819000,280.6,3.7,4.5,0.8,15.0,29.9,211.0,4.2
1530822600,185.7,3.3,3.7,0.3,12.0,23.3,205.0,4.8
1530826200,467.5,6.6,8.8,2.2,12.0,49.9,79.0,2.7
1530829800,696.5,10.5,15.4,4.8,7.0,39.0,13.0,2.2
1530833400,761.3,11.4,15.9,4.4,5.0,37.0,273.0,3.6
1530837000,503.2,10.3,15.1,4.7,2.0,46.2,267.0,2.7
1530840600,326.7,8.8,10.1,1.3,0.0,43.0,204.0,1.6
1530844200,196.3,6.3,7.8,1.4,6.0,18.8,207.0,3.9
1530847800,208.1,11.4,12.0,0.6,14.0,21.4,202.0,3.1
1530851400,382.6,12.9,13.6,0.7,9.0,17.8,201.0,4.3
1530855000,258.8,7.8,8.7,0.8,6.0,59.7,171.0,2.1
1530858600,,7.6,8.1,0.5,8.0,44.5,193.0,2.4
1530862200,293.9,,,,9.0,19.5,194.0,3.4
1530865800,204.4,8.5,9.2,0.6,8.0,26.4,217.0,3.4
1530869400,305.3,9.2,15.3,6.0,11.0,36.8,268.0,2.3
1530873000,587.6,11.8,28.5,16.6,12.0,38.7,315.0,2.2
1530876600,804.2,11.8,27.1,15.2,14.0,42.7,325.0,2.2
1530880200,778.5,12.1,25.6,13.6,9.0,57.7,11.0,2.1
1530883800,567.3,9.9,22.1,12.1,8.0,43.6,26.0,2.9
1530887400,698.7,12.0,28.0,16.0,6.0,49.7,0.0,2.8
1530891000,614.7,10.3,23.5,13.2,5.0,38.1,330.0,4.5
1530894600,585.4,8.3,19.0,10.7,5.0,43.4,344.0,4.5
1530898200,624.2,8.9,16.9,8.0,5.0,54.9,336.0,3.6
1530901800,679.5,6.1,13.4,7.2,3.0,52.6,345.0,4.6
1530905400,677.8,5.7,10.3,4.5,3.0,52.8,11.0,4.8
1530909000,556.9,6.4,10.4,4.0,4.0,45.0,14.0,5.1
1530912600,543.7,5.2,8.7,3.5,3.0,49.3,30.0,4.6
1530916200,539.9,5.3,9.4,4.1,4.0,36.1,35.0,4.8
1530919800,714.3,6.7,11.3,4.6,6.0,40.5,34.0,3.4
1530923400,460.0,5.9,8.1,2.1,8.0,27.5,45.0,3.6
1530927000,612.2,9.1,12.2,2.9,10.0,38.9,30.0,2.1
1530930600,659.9,8.7,13.4,4.7,11.0,49.3,20.0,1.6
1530934200,761.8,10.2,16.9,6.7,14.0,40.7,23.0,1.8
1530937800,705.0,9.8,15.9,6.1,9.0,29.0,34.0,2.5
1530941400,463.4,6.4,8.5,2.1,12.0,32.2,45.0,2.3
1530945000,,5.5,7.2,1.7,12.0,41.2,61.0,1.9
1530948600,252.7,,,,9.0,48.4,59.0,1.5
1530952200,158.6,4.0,4.6,0.6,,70.4,77.0,1.0
1530955800,136.7,5.1,5.8,0.7,6.0,64.4,78.0,0.8
1530959400,213.7,4.4,5.6,1.2,6.0,58.6,71.0,1.3
1530963000,436.9,7.9,13.2,5.2,11.0,49.9,49.0,1.6
1530966600,482.9,5.8,11.6,5.8,2.0,90.1,41.0,1.6
1530970200,740.6,8.9,20.2,11.3,7.0,74.5,15.0,2.6
1530973800,577.0,7.0,14.2,7.2,4.0,74.9,340.0,2.4
1530977400,728.8,7.7,14.5,6.8,2.0,82.5,10.0,2.4
1530981000,667.2,6.8,12.5,5.7,0.0,82.9,6.0,2.4
1530984600,911.2,6.4,12.7,6.2,0.0,73.2,37.0,3.1
1530988200,944.8,8.1,14.7,6.5,4.0,71.1,26.0,2.9
1530991800,773.8,7.5,12.5,4.9,3.0,80.0,22.0,2.8
1530995400,638.0,6.9,11.9,4.9,2.0,79.5,71.0,2.3
1530999000,893.1,7.4,11.2,3.8,3.0,71.8,35.0,2.4
1531002600,819.7,7.0,10.6,3.5,3.0,49.4,48.0,2.6
1531006200,342.1,4.0,5.5,1.4,5.0,63.6,74.0,1.7
1531009800,208.3,4.3,4.5,0.1,9.0,40.5,77.0,1.1
1531013400,241.7,7.0,7.2,0.1,17.0,45.2,77.0,0.8
1531017000,173.0,3.9,4.0,0.0,14.0,58.7,152.0,0.6
1531020600,172.8,3.6,3.7,0.0,16.0,51.9,120.0,0.5
1531024200,159.5,2.8,2.9,0.0,11.0,29.3,89.0,0.8
1531027800,193.7,3.7,3.9,0.1,7.0,53.6,72.0,0.7
1531031400,,3.3,3.4,0.0,8.0,37.0,62.0,0.7
1531035000,149.0,,,,4.0,23.2,56.0,1.0
1531038600,151.1,2.3,2.2,0.0,13.0,13.2,42.0,1.3
1531042200,147.7,2.4,2.5,0.0,7.0,18.5,47.0,1.3
1531045800,176.3,3.8,4.0,0.2,9.0,37.2,69.0,1.1
1531049400,202.4,3.6,4.0,0.4,13.0,50.6,67.0,1.0
1531053000,224.0,3.7,4.3,0.5,13.0,75.2,260.0,1.0
1531056600,195.9,2.8,3.5,0.7,8.0,51.3,212.0,2.4
1531060200,184.7,2.3,2.6,0.3,5.0,42.5,204.0,3.2
1531063800,224.9,2.2,2.7,0.4,5.0,46.6,206.0,3.6
1531067400,583.8,5.1,8.1,2.9,0.0,73.6,243.0,2.6
1531071000,280.1,2.5,3.1,0.5,0.0,62.9,214.0,2.8
1531074600,599.0,5.0,7.1,2.1,4.0,84.1,233.0,3.2
1531078200,494.9,4.1,5.3,1.2,5.0,72.6,195.0,2.6
1531081800,622.6,5.5,7.7,2.2,3.0,68.5,253.0,2.4
1531085400,462.8,3.8,5.0,1.2,0.0,85.9,170.0,1.8
1531089000,379.5,4.2,5.7,1.4,5.0,84.9,96.0,1.1
1531092600,194.4,2.1,2.4,0.2,4.0,85.1,97.0,0.6
1531096200,182.0,2.3,2.3,0.0,8.0,56.8,86.0,0.7
1531099800,190.7,2.6,2.6,0.0,9.0,27.5,86.0,1.0
1531103400,204.4,3.5,3.6,0.1,9.0,53.5,97.0,0.8
1531107000,193.0,4.0,4.1,0.0,14.0,54.5,88.0,0.7
1531110600,243.6,4.2,4.3,0.1,11.0,47.8,101.0,0.7
1531114200,247.6,4.5,5.2,0.7,12.0,31.4,81.0,0.9
1531117800,,5.1,6.0,0.9,9.0,42.5,70.0,1.0
1531121400,185.8,,,,8.0,20.7,71.0,1.1
1531125000,248.8,8.1,10.6,2.4,13.0,17.1,91.0,1.0
1531128600,696.2,5.5,6.3,0.7,11.0,17.5,93.0,0.7
1531132200,628.0,7.6,11.0,3.3,14.0,25.3,91.0,0.8
1531135800,1036.7,9.1,11.4,2.2,16.0,28.5,179.0,1.1
1531139400,1485.1,16.9,24.1,7.1,18.0,15.3,187.0,2.4
1531143000,1459.2,18.1,24.5,6.4,20.0,27.2,189.0,2.1
1531146600,848.7,19.1,27.4,8.5,22.0,64.6,238.0,2.5
1531150200,372.9,10.2,13.7,3.5,18.0,45.7,221.0,4.1
1531153800,535.2,13.8,19.1,5.2,14.0,61.9,266.0,4.1
1531157400,563.2,11.2,17.9,6.6,11.0,47.8,269.0,4.5
1531161000,647.7,11.4,17.4,5.9,11.0,49.7,279.0,4.0
1531164600,580.0,8.8,12.3,3.5,11.0,47.1,257.0,3.9
1531168200,733.0,9.0,12.0,3.0,9.0,44.2,273.0,3.8
1531171800,754.6,11.0,14.8,3.7,11.0,48.6,285.0,4.2
1531175400,616.9,9.0,12.0,3.0,7.0,41.8,257.0,4.2
1531179000,559.0,7.9,9.7,1.8,10.0,39.7,245.0,4.3
1531182600,831.7,12.7,15.5,2.6,4.0,47.6,273.0,2.2
1531186200,838.6,17.7,18.9,1.3,14.0,75.4,200.0,0.8
1531189800,1128.0,22.9,25.7,2.8,17.0,73.8,102.0,0.8
1531193400,733.6,16.2,19.3,3.0,16.0,51.4,108.0,0.8
1531197000,1764.6,19.5,23.1,3.6,17.0,57.1,153.0,0.9
1531200600,1327.9,20.6,22.8,2.1,22.0,63.7,92.0,0.6
1531204200,,22.9,29.8,6.9,25.0,43.5,90.0,0.7
1531207800,2172.9,,,,28.0,46.5,96.0,0.6
1531211400,2217.5,20.0,23.6,3.5,27.0,74.1,112.0,0.4
1531215000,2303.1,17.6,26.3,8.6,31.0,62.1,181.0,0.5
1531218600,3132.7,29.0,70.5,41.4,39.0,36.6,233.0,1.1
1531222200,1380.5,25.7,53.2,27.5,25.0,29.2,262.0,2.2
1531225800,1080.8,24.4,43.6,19.2,17.0,32.4,284.0,3.2
1531229400,783.9,20.4,37.8,17.3,18.0,40.1,306.0,2.8
1531233000,782.5,16.5,28.4,11.8,16.0,36.0,315.0,3.1
1531236600,501.9,14.5,20.9,6.4,16.0,52.1,327.0,3.6
1531240200,554.2,12.5,19.8,7.2,19.0,56.7,319.0,3.9
1531243800,679.1,11.5,16.2,4.7,20.0,44.3,279.0,4.8
1531247400,644.9,13.4,19.1,5.6,17.0,47.0,288.0,4.9
1531251000,765.9,12.0,15.9,4.0,19.0,44.1,294.0,4.2
1531254600,716.9,10.8,15.6,4.7,13.0,44.2,287.0,4.1
1531258200,603.5,8.6,12.5,3.9,10.0,44.6,265.0,5.0
1531261800,603.3,8.1,10.4,2.3,12.0,45.1,274.0,4.9
1531265400,592.5,7.0,9.3,2.3,19.0,44.9,348.0,4.4
1531269000,629.2,10.0,12.6,2.5,18.0,49.7,49.0,1.5
1531272600,779.1,12.1,15.3,3.1,14.0,73.1,333.0,1.0
1531276200,670.2,12.2,16.1,3.8,18.0,41.6,337.0,2.1
1531279800,472.7,7.5,10.5,3.0,14.0,58.3,28.0,2.3
1531283400,411.8,6.7,9.3,2.6,3.0,49.4,28.0,2.0
1531287000,312.9,7.4,12.9,5.4,3.0,40.7,6.0,1.6
1531290600,,6.9,11.0,4.0,7.0,39.8,354.0,1.3
1531294200,239.5,,,,10.0,46.1,357.0,1.4
1531297800,226.6,14.8,27.5,12.6,8.0,45.6,2.0,1.1
1531301400,531.6,12.4,20.1,7.6,9.0,37.4,26.0,1.6
1531305000,1132.9,16.7,42.0,25.2,13.0,44.4,354.0,1.8
1531308600,876.8,14.7,34.8,20.2,12.0,49.5,21.0,2.6
1531312200,741.7,16.3,40.4,23.9,13.0,49.3,24.0,2.6
1531315800,575.4,14.3,33.8,19.5,18.0,64.6,30.0,1.9
1531319400,524.4,11.1,24.8,13.6,15.0,67.1,16.0,2.4
1531323000,613.5,17.2,37.2,20.0,16.0,55.7,18.0,2.7
1531326600,734.0,14.4,31.2,16.7,18.0,48.0,18.0,3.7
1531330200,767.8,13.5,26.7,13.1,14.0,42.1,31.0,3.7
1531333800,913.5,11.1,20.6,9.4,14.0,45.0,37.0,3.3
