EpochTime,3.feed_1.PM25B_UG_M3..3.feed_1.PM25T_UG_M3
1509330600,3
1509334200,2
1509337800,1
1509341400,9
1509345000,8
1509348600,2
1509352200,2
1509355800,12
1509359400,6
1509363000,3
1509366600,9
1509370200,0
1509373800,3
1509377400,9
1509381000,6
1509384600,2
1509388200,4
1509391800,6
1509395400,9
1509399000,5
1509402600,4
1509406200,7
1509409800,10
1509413400,1
1509417000,10
1509420600,7
1509424200,4
1509427800,4
1509431400,9
1509435000,0
1509438600,7
1509442200,10
1509445800,6
1509449400,7
1509453000,8
1509456600,4
1509460200,7
1509463800,6
1509467400,10
1509471000,3
1509474600,0
1509478200,0
1509481800,4
1509485400,5
1509489000,11
1509492600,21
1509496200,14
1509499800,9
1509503400,14
1509507000,7
1509510600,9
1509514200,8
1509517800,10
1509521400,8
1509525000,5
1509528600,14
1509532200,7
1509535800,6
1509539400,10
1509543000,13
1509546600,10
1509550200,12
1509553800,8
1509557400,7
1509561000,9
1509564600,6
1509568200,6
1509571800,10
1509575400,10
1509579000,3
1509582600,10
1509586200,10
1509589800,11
1509593400,12
1509597000,14
1509600600,15
1509604200,12
1509607800,15
1509611400,14
1509615000,13
1509618600,9
1509622200,12
1509625800,10
1509629400,18
1509633000,19
1509636600,14
1509640200,3
1509643800,0
1509647400,12
1509651000,11
1509654600,13
1509658200,13
1509661800,6
1509665400,9
1509669000,11
1509672600,9
1509676200,13
1509679800,10
1509683400,10
1509687000,12
1509690600,11
1509694200,14
1509697800,12
1509701400,7
1509705000,4
1509708600,7
1509712200,7
1509715800,11
1509719400,10
1509723000,12
1509726600,10
1509730200,4
1509733800,9
1509737400,6
1509741000,5
1509744600,6
1509748200,6
1509751800,7
1509755400,7
1509759000,7
1509762600,8
1509766200,7
1509769800,5
1509773400,6
1509777000,6
1509780600,16
1509784200,11
1509787800,5
1509791400,10
1509795000,5
1509798600,9
1509802200,0
1509805800,0
1509809400,-1
1509813000,2
1509816600,6
1509820200,7
1509823800,8
1509827400,6
1509831000,8
1509834600,8
1509838200,15
1509841800,8
1509845400,9
1509849000,10
1509852600,9
1509856200,7
1509859800,4
1509863400,8
1509867000,7
1509870600,4
1509874200,2
1509877800,2
1509881400,1
1509885000,5
1509888600,8
1509892200,7
1509895800,6
1509899400,3
1509903000,0
1509906600,6
1509910200,10
1509913800,10
1509917400,10
1509921000,14
1509924600,12
1509928200,15
1509931800,14
1509935400,5
1509939000,2
1509942600,4
1509946200,3
1509949800,1
1509957000,0
1509960600,3
1509964200,3
1509967800,0
1509971400,4
1509975000,13
1509978600,12
1509982200,8
1509985800,5
1509989400,7
1509993000,13
1509996600,11
1510000200,0
1510003800,3
1510007400,5
1510011000,3
1510014600,3
1510018200,6
1510021800,6
1510025400,8
1510029000,1
1510032600,6
1510036200,6
1510039800,11
1510043400,11
1510047000,12
1510050600,11
1510054200,4
1510057800,4
1510061400,0
1510065000,7
1510068600,10
1510072200,9
1510075800,5
1510079400,5
1510083000,3
1510086600,6
1510090200,6
1510093800,3
1510097400,20
1510101000,9
1510104600,6
1510108200,8
1510111800,1
1510115400,7
1510119000,5
1510122600,6
1510126200,3
1510129800,4
1510133400,6
1510137000,4
1510140600,9
1510144200,5
1510147800,0
1510151400,-2
1510158600,-2
1510162200,-1
1510165800,4
1510169400,6
1510173000,4
1510176600,5
1510180200,7
1510183800,4
1510187400,12
1510191000,11
1510194600,15
1510198200,10
1510201800,9
1510205400,15
1510209000,9
1510212600,17
1510216200,12
1510219800,13
1510223400,16
1510227000,8
1510230600,12
1510234200,16
1510237800,12
1510241400,20
1510255800,13
1510259400,7
1510263000,8
1510266600,6
1510270200,12
1510273800,12
1510277400,7
1510281000,9
1510284600,10
1510288200,18
1510291800,15
1510295400,13
1510299000,11
1510302600,10
1510306200,8
1510309800,2
1510313400,4
1510317000,2
1510320600,5
1510324200,0
1510331400,-2
1510335000,0
1510338600,6
1510342200,2
1510345800,3
1510349400,0
1510353000,6
1510360200,1
1510363800,3
1510367400,7
1510371000,6
1510374600,7
1510378200,5
1510381800,5
1510385400,10
1510389000,9
1510392600,11
1510396200,9
1510399800,6
1510403400,6
1510407000,0
1510410600,1
1510414200,-2
1510417800,3
1510421400,1
1510425000,3
1510428600,3
1510432200,8
1510435800,6
1510439400,12
1510443000,16
1510446600,13
1510450200,17
1510453800,17
1510457400,19
1510461000,19
1510464600,16
1510468200,16
1510471800,17
1510475400,19
1510479000,18
1510482600,18
1510486200,21
1510489800,16
1510493400,17
1510497000,17
1510500600,21
1510504200,27
1510507800,20
1510511400,12
1510515000,11
1510518600,13
1510522200,14
1510525800,17
1510529400,15
1510533000,17
1510536600,17
1510540200,17
1510543800,19
1510547400,19
1510551000,18
1510554600,22
1510558200,17
1510561800,21
1510565400,17
1510569000,20
1510572600,22
1510576200,16
1510579800,16
1510583400,19
1510587000,20
1510590600,23
1510594200,16
1510597800,14
1510601400,11
1510605000,12
1510608600,9
1510612200,14
1510615800,22
1510619400,19
1510623000,14
1510626600,11
1510630200,10
1510633800,9
1510637400,17
1510641000,12
1510644600,18
1510648200,9
1510651800,15
1510655400,13
1510659000,10
1510662600,16
1510666200,12
1510669800,19
1510673400,18
1510677000,13
1510680600,8
1510684200,9
1510687800,9
1510691400,12
1510695000,14
1510698600,15
1510702200,18
1510705800,21
1510709400,22
1510713000,21
1510716600,18
1510720200,16
1510723800,18
1510727400,19
1510731000,15
1510734600,14
1510738200,19
1510741800,21
1510745400,17
1510749000,19
1510752600,21
1510756200,16
1510759800,12
1510763400,8
1510767000,8
1510770600,7
1510774200,9
1510777800,9
1510781400,6
1510785000,12
1510788600,10
1510792200,13
1510795800,17
1510799400,9
1510803000,7
1510806600,2
1510810200,5
1510813800,4
1510817400,7
1510821000,8
1510824600,14
1510828200,10
1510831800,8
1510835400,9
1510839000,7
1510842600,9
1510846200,8
1510849800,12
1510853400,13
1510857000,6
1510860600,5
1510864200,5
1510867800,1
1510871400,7
1510875000,0
1510878600,-1
1510882200,11
1510885800,7
1510889400,2
1510893000,3
1510896600,4
1510900200,2
1510903800,12
1510907400,4
1510911000,6
1510914600,2
1510918200,5
1510921800,1
1510925400,4
1510929000,2
1510932600,7
1510936200,2
1510939800,-1
1510943400,2
1510947000,8
1510950600,2
1510954200,2
1510957800,13
1510961400,15
1510965000,16
1510968600,17
1510972200,16
1510975800,15
1510979400,14
1510983000,13
1510986600,14
1510990200,22
1510993800,24
1510997400,19
1511001000,22
1511004600,18
1511008200,10
1511011800,2
1511015400,13
1511019000,11
1511022600,10
1511026200,6
1511029800,4
1511033400,7
1511037000,9
1511040600,6
1511044200,6
1511047800,16
1511051400,16
1511055000,12
1511058600,0
1511062200,5
1511065800,3
1511069400,24
1511073000,20
1511076600,11
1511080200,9
1511083800,2
1511087400,0
1511091000,5
1511094600,1
1511098200,5
1511101800,4
1511105400,2
1511109000,5
1511112600,1
1511116200,4
1511119800,1
1511123400,1
1511127000,8
1511130600,7
1511134200,0
1511137800,4
1511141400,7
1511145000,7
1511148600,9
1511152200,6
1511155800,5
1511159400,9
1511163000,6
1511166600,10
1511170200,9
1511173800,11
1511177400,12
1511181000,12
1511184600,7
1511188200,8
1511191800,7
1511195400,8
1511199000,5
1511202600,1
1511206200,2
1511209800,4
1511213400,9
1511217000,13
1511220600,22
1511224200,20
1511227800,10
1511231400,11
1511235000,7
1511238600,7
1511242200,9
1511245800,4
1511249400,10
1511253000,10
1511256600,5
1511260200,10
1511263800,5
1511267400,4
1511271000,7
1511274600,0
1511281800,0
1511285400,1
1511289000,0
1511292600,4
1511296200,1
1511299800,9
1511303400,13
1511307000,13
1511310600,14
1511314200,15
1511317800,22
1511321400,18
1511325000,16
1511328600,18
1511332200,17
1511335800,18
1511339400,11
1511343000,7
1511346600,6
1511350200,7
1511353800,4
1511357400,5
1511361000,2
1511364600,7
1511368200,5
1511371800,3
1511375400,3
1511379000,9
1511382600,9
1511386200,1
1511389800,6
1511393400,8
1511397000,8
1511400600,4
1511404200,6
1511407800,3
1511411400,9
1511415000,5
1511418600,5
1511422200,7
1511425800,7
1511429400,10
1511433000,4
1511436600,7
1511440200,12
1511443800,3
1511447400,9
1511451000,5
1511454600,6
1511458200,1
1511461800,2
1511465400,4
1511469000,8
1511472600,9
1511476200,12
1511479800,15
1511483400,18
1511487000,22
1511490600,15
1511494200,22
1511497800,11
1511501400,16
1511505000,3
1511508600,16
1511512200,14
1511515800,10
1511519400,13
1511523000,13
1511526600,10
1511530200,15
1511533800,5
1511537400,15
1511541000,9
1511544600,5
1511548200,11
1511551800,4
1511555400,6
1511559000,6
1511562600,9
1511566200,16
1511569800,17
1511573400,21
1511577000,18
1511580600,18
1511584200,14
1511587800,10
1511591400,5
1511595000,5
1511598600,5
1511602200,7
1511605800,4
1511609400,4
1511613000,6
1511616600,9
1511620200,4
1511623800,11
1511627400,12
1511631000,10
1511634600,11
1511638200,6
1511641800,7
1511645400,6
1511649000,5
1511652600,8
1511656200,9
1511659800,11
1511663400,3
1511667000,9
1511670600,7
1511674200,8
1511677800,5
1511681400,15
1511685000,14
1511688600,7
1511692200,6
1511695800,7
1511699400,3
1511703000,3
1511706600,3
1511710200,3
1511713800,3
1511717400,0
1511724600,2
1511728200,4
1511731800,6
1511735400,11
1511739000,14
1511742600,11
1511746200,15
1511749800,8
1511753400,13
1511757000,2
1511760600,9
1511764200,12
1511767800,6
1511771400,7
1511775000,12
1511778600,8
1511782200,11
1511785800,13
1511789400,13
1511793000,9
1511796600,7
1511800200,3
1511803800,8
1511807400,11
1511811000,10
1511814600,8
1511818200,12
1511821800,15
1511825400,11
1511829000,16
1511832600,18
1511836200,17
1511839800,15
1511843400,21
1511847000,22
1511850600,20
1511854200,9
1511857800,16
1511861400,17
1511865000,22
1511868600,19
1511872200,20
1511875800,28
1511879400,12
1511883000,15
1511886600,9
1511890200,4
1511893800,6
1511897400,3
1511901000,6
1511904600,8
1511908200,8
1511911800,0
1511915400,1
1511919000,9
1511922600,15
1511926200,13
1511929800,8
1511933400,7
1511937000,5
1511940600,14
1511944200,12
1511947800,12
1511951400,12
1511955000,10
1511958600,14
1511962200,13
1511965800,10
1511969400,8
1511973000,8
1511976600,8
1511980200,4
1511983800,4
1511987400,6
1511991000,6
1511994600,4
1511998200,9
1512001800,13
1512005400,12
1512009000,13
1512012600,13
1512016200,12
1512019800,11
1512023400,10
1512027000,15
1512030600,14
1512034200,17
1512037800,10
1512041400,10
1512045000,13
1512048600,15
1512052200,21
1512055800,25
1512059400,14
1512063000,13
1512066600,17
1512070200,18
1512073800,17
1512077400,17
1512081000,10
1512084600,6
1512088200,17
1512091800,17
1512095400,23
1512099000,19
1512102600,23
1512106200,18
1512109800,22
1512113400,24
1512117000,21
1512120600,18
1512124200,17
1512127800,17
1512131400,14
1512135000,12
1512138600,17
1512142200,17
1512145800,17
1512149400,18
1512153000,13
1512156600,10
1512160200,10
1512163800,10
1512167400,14
1512171000,15
1512174600,18
1512178200,18
1512181800,19
1512185400,14
1512189000,17
1512192600,18
1512196200,17
1512199800,25
1512203400,23
1512207000,19
1512210600,20
1512214200,21
1512217800,19
1512221400,19
1512225000,20
1512228600,24
1512232200,34
1512235800,25
1512239400,29
1512243000,18
1512246600,8
1512250200,22
1512253800,30
1512257400,42
1512261000,43
1512264600,45
1512268200,41
1512271800,37
1512275400,38
1512279000,39
1512282600,32
1512286200,37
1512289800,42
1512293400,37
1512297000,41
1512300600,39
1512304200,38
1512307800,35
1512311400,37
1512315000,42
1512318600,34
1512322200,29
1512325800,24
1512329400,20
1512333000,17
1512336600,15
1512340200,15
1512343800,23
1512347400,23
1512351000,31
1512354600,26
1512358200,29
1512361800,23
1512365400,16
1512369000,21
1512372600,23
1512376200,18
1512379800,22
1512383400,28
1512387000,29
1512390600,27
1512394200,28
1512397800,30
1512401400,33
1512405000,34
1512408600,22
1512412200,12
1512415800,10
1512419400,10
1512423000,11
1512426600,12
1512430200,12
1512433800,15
1512437400,14
1512441000,12
1512444600,10
1512448200,11
1512451800,10
1512455400,5
1512459000,19
1512462600,17
1512466200,11
1512469800,6
1512473400,10
1512477000,11
1512480600,9
1512484200,8
1512487800,4
1512491400,2
1512495000,5
1512498600,5
1512502200,4
1512505800,6
1512509400,5
1512513000,24
1512516600,29
1512520200,14
1512523800,9
1512527400,7
1512531000,5
1512534600,2
1512538200,3
1512541800,1
1512549000,0
1512552600,4
1512556200,2
1512559800,3
1512563400,5
1512567000,1
1512570600,3
1512581400,2
1512585000,0
1512588600,6
1512592200,4
1512595800,6
1512599400,8
1512603000,8
1512606600,12
1512610200,6
1512613800,2
1512617400,4
1512621000,4
1512624600,6
1512628200,4
1512631800,8
1512635400,8
1512639000,5
1512642600,5
1512646200,7
1512649800,7
1512653400,6
1512657000,6
1512660600,13
1512664200,14
1512667800,6
1512671400,6
1512675000,9
1512678600,4
1512682200,6
1512685800,6
1512689400,4
1512693000,6
1512696600,5
1512700200,5
1512703800,8
1512707400,4
1512711000,8
1512714600,6
1512718200,10
1512721800,6
1512725400,8
1512729000,10
1512732600,12
1512736200,10
1512739800,9
1512743400,9
1512768600,9
1512772200,12
1512775800,15
1512779400,15
1512783000,9
1512786600,9
1512790200,12
1512793800,12
1512797400,11
1512801000,10
1512804600,22
1512808200,17
1512811800,13
1512815400,12
1512819000,14
1512822600,11
1512826200,17
1512829800,9
1512833400,23
1512837000,11
1512840600,5
1512844200,3
1512847800,4
1512851400,7
1512855000,14
1512858600,18
1512862200,18
1512865800,17
1512869400,2
1512873000,10
1512876600,3
1512880200,8
1512883800,9
1512887400,11
1512891000,16
1512894600,18
1512898200,18
1512901800,19
1512905400,20
1512909000,20
1512912600,15
1512916200,11
1512919800,4
1512923400,7
1512927000,10
1512930600,6
1512934200,5
1512937800,4
1512941400,6
1512945000,5
1512948600,14
1512952200,12
1512955800,7
1512959400,6
1512963000,6
1512966600,7
1512970200,7
1512973800,7
1512977400,11
1512981000,9
1512984600,9
1512988200,12
1512991800,12
1512995400,11
1512999000,10
1513002600,7
1513006200,7
1513009800,2
1513013400,17
1513017000,13
1513020600,17
1513024200,13
1513027800,14
1513031400,12
1513035000,19
1513038600,24
1513042200,17
1513045800,16
1513049400,10
1513053000,17
1513056600,12
1513060200,19
1513063800,10
1513067400,14
1513071000,8
1513074600,22
1513078200,16
1513081800,21
1513085400,17
1513089000,12
1513092600,5
1513096200,0
1513099800,2
1513103400,5
1513107000,3
1513110600,6
1513114200,3
1513117800,6
1513121400,7
1513125000,5
1513128600,5
1513132200,0
1513135800,4
1513139400,6
1513143000,3
1513146600,4
1513150200,10
1513153800,8
1513157400,2
1513161000,3
1513164600,2
1513168200,1
1513171800,1
1513175400,0
1513179000,1
1513182600,5
1513186200,3
1513189800,3
1513193400,6
1513197000,9
1513200600,5
1513204200,7
1513207800,9
1513211400,10
1513215000,9
1513218600,7
1513222200,7
1513225800,7
1513229400,8
1513233000,5
1513236600,7
1513240200,9
1513243800,9
1513247400,14
1513251000,13
1513254600,10
1513258200,15
1513261800,13
1513265400,-1
1513269000,0
1513272600,2
1513276200,0
1513279800,0
1513283400,4
1513287000,8
1513290600,9
1513294200,14
1513297800,14
1513301400,12
1513305000,10
1513308600,11
1513312200,10
1513315800,15
1513319400,16
1513323000,15
1513326600,16
1513330200,15
1513333800,18
1513337400,18
1513341000,16
1513344600,14
1513348200,20
1513351800,30
1513355400,24
1513359000,15
1513362600,8
1513366200,6
1513369800,7
1513373400,2
1513377000,11
1513380600,9
1513384200,9
1513387800,9
1513391400,17
1513395000,8
1513398600,6
1513402200,10
1513405800,7
1513409400,10
1513413000,8
1513416600,6
1513420200,9
1513423800,11
1513427400,13
1513431000,12
1513434600,12
1513438200,8
1513441800,11
1513445400,14
1513449000,14
1513452600,8
1513456200,7
1513459800,14
1513463400,18
1513467000,28
1513470600,23
1513474200,20
1513477800,21
1513481400,26
1513485000,25
1513488600,19
1513492200,23
1513495800,33
1513499400,26
1513503000,20
1513506600,19
1513510200,23
1513513800,18
1513517400,22
1513521000,21
1513524600,26
1513528200,16
1513531800,21
1513535400,15
1513539000,18
1513542600,21
1513546200,17
1513549800,14
1513553400,17
1513557000,19
1513560600,17
1513564200,22
1513567800,19
1513571400,21
1513575000,19
1513578600,18
1513582200,23
1513585800,19
1513589400,15
1513593000,12
1513596600,13
1513600200,12
1513603800,14
1513607400,13
1513611000,13
1513614600,14
1513618200,10
1513621800,6
1513625400,9
1513629000,6
1513632600,6
1513636200,6
1513639800,2
1513643400,9
1513647000,8
1513650600,9
1513654200,3
1513657800,3
1513661400,3
1513665000,2
1513668600,6
1513672200,8
1513675800,10
1513679400,11
1513683000,8
1513686600,7
1513690200,11
1513693800,10
1513697400,12
1513701000,6
1513704600,3
1513708200,5
1513711800,1
1513715400,2
1513719000,10
1513722600,15
1513726200,22
1513729800,19
1513733400,17
1513737000,14
1513740600,17
1513744200,21
1513747800,16
1513751400,20
1513755000,20
1513758600,21
1513762200,13
1513765800,11
1513769400,9
1513773000,9
1513776600,8
1513780200,9
1513783800,11
1513787400,0
1513794600,-1
1513798200,1
1513801800,1
1513805400,7
1513809000,14
1513812600,14
1513816200,12
1513819800,11
1513823400,7
1513827000,4
1513830600,6
1513834200,5
1513837800,2
1513841400,14
1513845000,14
1513848600,5
1513852200,8
1513855800,10
1513859400,3
1513863000,7
1513866600,1
1513870200,0
1513873800,1
1513877400,6
1513881000,3
1513884600,4
1513888200,6
1513891800,11
1513895400,10
1513899000,18
1513902600,14
1513906200,9
1513909800,8
1513913400,6
1513917000,8
1513920600,4
1513924200,13
1513927800,16
1513931400,20
1513935000,13
1513938600,11
1513942200,8
1513945800,9
1513949400,7
1513953000,8
1513956600,2
1513960200,4
1513963800,9
1513967400,7
1513971000,13
1513974600,11
1513978200,8
1513981800,9
1513985400,9
1513989000,9
1513992600,9
1513996200,11
1513999800,8
1514003400,6
1514007000,4
1514010600,5
1514014200,2
1514017800,4
1514021400,3
1514025000,7
1514028600,7
1514032200,5
1514035800,5
1514039400,5
1514043000,9
1514046600,12
1514050200,6
1514053800,5
1514057400,5
1514061000,8
1514064600,2
1514068200,7
1514071800,3
1514075400,3
1514079000,7
1514082600,10
1514086200,3
1514089800,8
1514093400,6
1514097000,8
1514100600,1
1514104200,8
1514107800,6
1514111400,10
1514115000,11
1514118600,10
1514122200,13
1514125800,11
1514129400,1
1514133000,4
1514136600,1
1514140200,4
1514143800,8
1514147400,7
1514151000,5
1514154600,0
1514158200,5
1514161800,9
1514165400,13
1514169000,8
1514172600,5
1514176200,7
1514179800,4
1514183400,4
1514187000,9
1514190600,13
1514194200,13
1514197800,12
1514201400,8
1514205000,7
1514208600,9
1514212200,3
1514215800,5
1514219400,2
1514223000,1
1514226600,2
1514230200,5
1514233800,8
1514237400,6
1514241000,7
1514244600,11
1514248200,7
1514251800,5
1514255400,3
1514259000,7
1514262600,5
1514266200,6
1514269800,4
1514273400,4
1514277000,4
1514280600,7
1514284200,6
1514287800,6
1514291400,7
1514295000,4
1514298600,3
1514302200,6
1514305800,7
1514309400,0
1514313000,0
1514316600,9
1514320200,2
1514323800,13
1514327400,1
1514331000,-2
1514334600,4
1514338200,7
1514341800,6
1514345400,9
1514349000,6
1514352600,5
1514356200,9
1514359800,9
1514363400,14
1514367000,10
1514370600,9
1514374200,14
1514377800,11
1514381400,15
1514385000,13
1514388600,10
1514392200,3
1514395800,4
1514399400,12
1514403000,3
1514406600,11
1514410200,7
1514413800,12
1514417400,12
1514421000,12
1514424600,14
1514428200,9
1514431800,11
1514435400,12
1514439000,8
1514442600,11
1514446200,1
1514449800,8
1514453400,12
1514457000,14
1514460600,15
1514464200,22
1514467800,16
1514471400,18
1514475000,22
1514478600,17
1514482200,10
1514485800,19
1514489400,8
1514493000,1
1514496600,9
1514500200,3
1514503800,9
1514507400,14
1514511000,15
1514514600,14
1514518200,16
1514521800,13
1514525400,10
1514529000,7
1514536200,5
1514539800,10
1514543400,6
1514547000,11
1514550600,11
1514554200,13
1514557800,14
1514561400,10
1514565000,8
1514568600,11
1514572200,10
1514575800,21
1514579400,13
1514583000,10
1514586600,24
1514590200,31
1514593800,15
1514597400,14
1514601000,15
1514604600,28
1514608200,16
1514611800,14
1514615400,19
1514619000,23
1514622600,17
1514626200,14
1514629800,25
1514633400,17
1514637000,13
1514640600,18
1514644200,18
1514647800,9
1514651400,14
1514655000,25
1514658600,10
1514662200,23
1514665800,5
1514669400,16
1514673000,22
1514676600,25
1514680200,18
1514683800,16
1514687400,14
1514691000,13
1514694600,11
1514698200,11
1514701800,13
1514705400,15
1514709000,8
1514712600,3
1514716200,12
1514719800,17
1514723400,4
1514727000,16
1514730600,18
1514734200,13
1514737800,11
1514741400,10
1514745000,3
1514748600,10
1514752200,14
1514755800,4
1514759400,18
1514763000,10
1514766600,20
1514770200,26
1514773800,24
1514777400,18
1514781000,11
1514784600,4
1514788200,8
1514791800,24
1514795400,10
1514799000,17
1514802600,13
1514806200,12
1514809800,21
1514813400,13
1514817000,24
1514820600,29
1514824200,15
1514827800,13
1514831400,10
1514835000,18
1514838600,17
1514842200,15
1514845800,18
1514849400,11
1514853000,12
1514856600,10
1514860200,6
1514863800,1
1514867400,4
1514871000,10
1514874600,8
1514878200,5
1514881800,6
1514885400,13
1514889000,6
1514892600,9
1514896200,12
1514899800,9
1514903400,7
1514907000,0
1514910600,8
1514914200,-2
1514917800,0
1514921400,8
1514925000,4
1514928600,15
1514932200,8
1514935800,7
1514939400,9
1514943000,12
1514946600,12
1514950200,10
1514953800,17
1514957400,12
1514961000,10
1514964600,7
1514968200,19
1514971800,9
1514975400,10
1514979000,17
1514982600,3
1514986200,22
1514989800,12
1514993400,6
1514997000,7
1515000600,14
1515004200,7
1515007800,8
1515011400,12
1515015000,18
1515018600,24
1515022200,28
1515025800,19
1515029400,21
1515033000,18
1515036600,16
1515040200,13
1515043800,12
1515047400,9
1515051000,13
1515054600,19
1515058200,19
1515061800,17
1515065400,21
1515069000,24
1515072600,18
1515076200,11
1515083400,3
1515087000,3
1515090600,0
1515094200,5
1515097800,5
1515101400,6
1515105000,6
1515108600,13
1515112200,9
1515115800,8
1515119400,4
1515123000,8
1515126600,6
1515130200,6
1515133800,4
1515137400,8
1515141000,4
1515144600,5
1515148200,7
1515151800,6
1515155400,7
1515159000,6
1515162600,7
1515166200,6
1515169800,3
1515173400,5
1515177000,0
1515180600,4
1515184200,7
1515187800,10
1515191400,10
1515198600,-1
1515202200,3
1515205800,5
1515209400,8
1515213000,3
1515216600,7
1515220200,5
1515223800,7
1515227400,9
1515231000,10
1515234600,7
1515238200,12
1515241800,11
1515245400,8
1515249000,14
1515252600,0
1515256200,0
1515259800,0
1515263400,4
1515267000,11
1515270600,6
1515274200,7
1515277800,8
1515285000,5
1515288600,10
1515292200,9
1515295800,10
1515299400,11
1515303000,17
1515306600,12
1515310200,12
1515313800,24
1515317400,17
1515321000,26
1515324600,19
1515328200,16
1515331800,14
1515335400,23
1515339000,16
1515342600,9
1515346200,1
1515349800,5
1515353400,15
1515357000,7
1515360600,14
1515364200,12
1515367800,4
1515371400,7
1515375000,6
1515378600,14
1515382200,25
1515385800,16
1515389400,18
1515393000,19
1515396600,11
1515400200,16
1515403800,2
1515407400,5
1515411000,10
1515414600,1
1515418200,12
1515421800,13
1515425400,4
1515429000,14
1515432600,15
1515436200,1
1515439800,4
1515443400,10
1515447000,1
1515450600,7
1515454200,20
1515457800,11
1515461400,3
1515465000,12
1515468600,15
1515472200,7
1515475800,2
1515479400,16
1515483000,16
1515486600,22
1515490200,14
1515493800,5
1515497400,18
1515501000,11
1515504600,21
1515508200,14
1515511800,8
1515515400,19
1515519000,10
1515522600,14
1515526200,7
1515529800,13
1515533400,12
1515537000,24
1515540600,30
1515544200,24
1515547800,24
1515551400,22
1515555000,20
1515558600,29
1515562200,17
1515565800,18
1515569400,23
1515573000,23
1515576600,24
1515580200,27
1515583800,24
1515587400,27
1515591000,23
1515594600,26
1515598200,44
1515601800,38
1515605400,45
1515609000,40
1515612600,46
1515616200,46
1515619800,46
1515623400,46
1515627000,41
1515630600,39
1515634200,36
1515637800,26
1515641400,18
1515645000,29
1515648600,22
1515652200,22
1515655800,23
1515659400,21
1515663000,20
1515666600,14
1515670200,23
1515673800,17
1515677400,21
1515681000,27
1515684600,25
1515688200,20
1515691800,4
1515695400,2
1515699000,3
1515702600,6
1515706200,14
1515709800,13
1515713400,10
1515717000,13
1515720600,11
1515724200,5
1515727800,2
1515731400,2
1515735000,1
1515738600,1
1515742200,-1
1515745800,3
1515749400,4
1515753000,-1
1515756600,3
1515760200,1
1515763800,1
1515774600,4
1515781800,6
1515785400,24
1515789000,10
1515792600,1
1515796200,4
1515799800,9
1515803400,7
1515810600,-1
1515814200,6
1515821400,6
1515825000,0
1515828600,7
1515832200,2
1515835800,1
1515839400,0
1515843000,4
1515846600,3
1515850200,5
1515853800,5
1515857400,1
1515861000,7
1515868200,0
1515871800,12
1515875400,0
1515879000,6
1515882600,0
1515886200,6
1515889800,4
1515893400,9
1515897000,8
1515900600,8
1515904200,8
1515907800,7
1515911400,6
1515915000,0
1515918600,12
1515922200,9
1515925800,5
1515929400,8
1515933000,6
1515936600,5
1515940200,11
1515943800,19
1515947400,6
1515951000,0
1515954600,1
1515958200,4
1515961800,5
1515965400,10
1515969000,12
1515972600,18
1515976200,16
1515979800,14
1515983400,13
1515987000,15
1515990600,13
1515994200,6
1515997800,5
1516001400,12
1516005000,6
1516008600,9
1516012200,5
1516015800,3
1516019400,8
1516023000,5
1516026600,4
1516030200,7
1516033800,7
1516037400,4
1516041000,2
1516044600,16
1516048200,6
1516051800,16
1516055400,14
1516059000,0
1516062600,14
1516066200,9
1516069800,11
1516073400,12
1516077000,16
1516080600,14
1516084200,18
1516087800,20
1516091400,8
1516095000,14
1516098600,9
1516102200,15
1516105800,15
1516109400,16
1516113000,11
1516116600,22
1516120200,15
1516123800,16
1516127400,4
1516131000,17
1516134600,11
1516138200,13
1516141800,11
1516145400,19
1516149000,21
1516152600,17
1516156200,20
1516159800,23
1516163400,22
1516167000,17
1516170600,17
1516174200,16
1516177800,19
1516181400,18
1516185000,18
1516188600,18
1516192200,20
1516195800,19
1516199400,17
1516203000,17
1516213800,19
1516217400,18
1516221000,8
1516224600,23
1516228200,9
1516235400,12
1516239000,23
1516242600,21
1516246200,21
1516249800,21
1516253400,19
1516257000,18
1516260600,23
1516264200,21
1516267800,16
1516271400,15
1516275000,15
1516278600,15
1516282200,15
1516285800,15
1516289400,12
1516293000,7
1516296600,6
1516300200,2
1516303800,13
1516307400,18
1516311000,13
1516314600,20
1516318200,21
1516321800,15
1516325400,12
1516329000,18
1516332600,8
1516336200,12
1516339800,9
1516343400,1
1516347000,12
1516350600,6
1516354200,18
1516357800,7
1516361400,6
1516365000,21
1516368600,9
1516372200,8
1516375800,5
1516379400,10
1516383000,9
1516386600,7
1516390200,4
1516393800,4
1516397400,9
1516401000,17
1516404600,21
1516408200,20
1516411800,12
1516415400,7
1516419000,10
1516422600,3
1516426200,11
1516429800,0
1516433400,7
1516437000,7
1516440600,6
1516444200,6
1516447800,6
1516451400,6
1516455000,3
1516458600,9
1516462200,12
1516465800,10
1516469400,3
1516473000,0
1516476600,3
1516480200,10
1516483800,10
1516487400,21
1516491000,21
1516494600,20
1516498200,22
1516501800,30
1516505400,21
1516509000,24
1516512600,21
1516516200,23
1516519800,26
1516523400,31
1516527000,33
1516530600,22
1516534200,18
1516537800,13
1516541400,20
1516545000,13
1516548600,4
1516552200,6
1516555800,7
1516559400,7
1516563000,7
1516566600,11
1516570200,10
1516573800,10
1516577400,13
1516581000,18
1516584600,15
1516588200,18
1516591800,15
1516595400,7
1516599000,17
1516602600,21
1516606200,23
1516609800,26
