EpochTime,3.feed_1.SO2_PPM,3.feed_1.H2S_PPM,3.feed_1.SIGTHETA_DEG,3.feed_1.SONICWD_DEG,3.feed_1.SONICWS_MPH
1514568600,0.001,0.0,25.2,273.0,7.6
1514572200,0.001,0.0,27.7,271.0,6.8
1514575800,0.001,0.0,27.1,273.0,7.9
1514579400,0.0,0.0,25.7,289.0,6.0
1514583000,0.0,0.0,25.9,265.0,5.4
1514586600,0.0,0.0,31.7,260.0,4.1
1514590200,0.0,0.0,28.3,251.0,4.4
1514593800,0.0,0.0,23.7,265.0,3.6
1514597400,0.0,0.0,28.0,247.0,2.9
1514601000,0.0,0.0,35.8,215.0,2.4
1514604600,0.0,0.0,26.1,209.0,3.1
1514608200,0.0,0.0,29.0,185.0,3.1
1514611800,0.0,0.0,24.6,195.0,3.3
1514615400,0.0,0.0,25.2,191.0,3.8
1514619000,0.0,0.0,25.0,188.0,3.9
1514622600,0.0,0.0,27.4,202.0,3.2
1514626200,0.0,0.0,24.8,235.0,3.0
1514629800,0.0,0.0,20.7,293.0,4.6
1514633400,0.0,0.0,25.1,287.0,5.1
1514637000,0.0,0.0,22.5,266.0,6.1
1514640600,0.0,0.0,25.8,273.0,5.9
1514644200,0.0,0.0,24.9,295.0,5.9
1514647800,0.0,0.0,23.6,284.0,6.5
1514651400,0.0,0.0,25.1,281.0,6.1
1514655000,0.0,0.0,25.9,275.0,6.6
1514658600,0.0,0.0,27.9,273.0,8.0
1514662200,0.0,0.0,23.1,285.0,8.8
1514665800,0.0,0.0,22.8,294.0,8.5
1514669400,0.0,0.0,26.7,293.0,8.0
1514673000,0.0,0.0,25.3,292.0,7.2
1514676600,0.0,0.0,23.0,307.0,8.0
1514680200,0.0,0.0,24.3,309.0,7.8
1514683800,0.0,0.0,27.6,308.0,7.2
1514687400,0.0,0.0,28.1,279.0,6.3
1514691000,0.0,0.0,29.1,287.0,6.1
1514694600,0.0,0.0,33.1,289.0,5.2
1514698200,0.0,0.0,29.8,289.0,4.6
1514701800,0.0,0.0,28.3,282.0,4.9
1514705400,0.0,0.0,30.4,290.0,5.2
1514709000,0.0,0.0,32.9,305.0,3.9
1514712600,0.0,0.0,32.7,267.0,3.8
1514716200,0.0,0.0,40.8,309.0,3.2
1514719800,0.0,0.0,40.1,307.0,2.7
1514723400,0.0,0.0,33.9,277.0,3.3
1514727000,0.0,0.0,37.9,244.0,3.3
1514730600,0.0,0.0,31.1,219.0,3.2
1514734200,0.0,0.0,31.3,197.0,3.2
1514737800,0.0,0.0,31.5,254.0,3.4
1514741400,0.0,0.0,39.2,259.0,2.9
1514745000,0.0,0.0,36.0,248.0,3.2
1514748600,0.0,0.0,36.4,245.0,3.0
1514752200,0.0,0.0,24.1,258.0,3.4
1514755800,0.0,0.0,27.7,279.0,4.0
1514759400,0.0,0.0,41.6,287.0,2.4
1514763000,0.0,0.0,48.7,28.0,2.1
1514766600,0.0,0.0,40.3,17.0,2.0
1514770200,0.0,0.0,27.7,309.0,2.4
1514773800,0.0,0.0,46.4,322.0,1.9
1514777400,0.0,0.0,36.1,340.0,2.3
1514781000,0.0,0.0,33.9,331.0,2.5
1514784600,0.0,0.001,32.3,328.0,2.6
1514788200,0.0,0.0,25.5,315.0,3.0
1514791800,0.0,0.0,30.0,318.0,3.0
1514795400,0.0,0.001,31.7,320.0,2.6
1514799000,0.0,0.0,28.7,320.0,2.9
1514802600,0.0,0.0,29.1,323.0,2.5
1514806200,0.0,0.0,29.6,298.0,2.5
1514809800,0.0,0.0,38.9,269.0,2.6
1514813400,0.0,0.0,31.9,252.0,3.9
1514817000,0.0,0.0,27.3,247.0,4.1
1514820600,0.0,0.0,25.9,275.0,5.4
1514824200,0.0,0.0,22.8,270.0,7.7
1514827800,0.0,0.0,22.6,289.0,8.1
1514831400,0.0,0.0,24.4,271.0,8.4
1514835000,0.0,0.0,26.8,288.0,9.6
1514838600,0.0,0.0,28.0,293.0,9.1
1514842200,0.0,0.0,27.6,284.0,8.5
1514845800,0.0,0.0,26.5,289.0,8.1
1514849400,0.0,0.0,26.6,292.0,8.7
1514853000,0.0,0.0,26.0,271.0,6.6
1514856600,0.0,0.0,26.5,267.0,5.8
1514860200,0.0,0.0,27.5,271.0,6.1
1514863800,0.0,0.0,25.7,270.0,6.8
1514867400,0.0,0.0,23.8,264.0,7.9
1514871000,0.0,0.0,24.6,266.0,6.8
1514874600,0.0,0.0,27.4,269.0,6.3
1514878200,0.0,0.0,25.2,271.0,7.4
1514881800,0.0,0.0,22.7,259.0,7.2
1514885400,0.0,0.0,24.9,260.0,6.3
1514889000,0.0,0.0,23.3,254.0,7.3
1514892600,0.0,0.0,24.1,254.0,6.7
1514896200,0.0,0.0,27.1,245.0,6.7
1514899800,0.0,0.0,31.9,240.0,6.7
1514903400,0.0,0.0,31.8,243.0,7.8
1514907000,0.0,0.0,28.6,241.0,8.7
1514910600,0.0,0.0,26.7,245.0,9.9
1514914200,0.0,0.0,30.8,238.0,8.4
1514917800,0.0,0.0,26.3,238.0,8.6
1514921400,0.001,0.0,32.1,241.0,7.6
1514925000,0.002,0.0,27.6,252.0,7.7
1514928600,0.003,0.0,26.0,247.0,7.5
1514932200,0.003,0.0,22.3,235.0,5.4
1514935800,0.001,0.0,21.3,224.0,4.7
1514939400,0.0,0.0,27.1,213.0,4.3
1514943000,0.001,0.0,24.3,231.0,3.6
1514946600,0.001,0.0,26.4,227.0,4.0
1514950200,0.001,0.0,24.9,202.0,3.4
1514953800,0.001,0.0,31.2,188.0,2.7
1514957400,0.001,0.001,25.3,165.0,3.5
1514961000,0.0,0.0,26.1,161.0,3.4
1514964600,0.0,0.001,27.9,152.0,3.0
1514968200,0.0,0.0,29.5,138.0,3.0
1514971800,0.0,0.001,31.5,130.0,2.7
1514975400,0.0,0.0,35.3,158.0,2.6
1514979000,0.0,0.0,33.4,137.0,2.6
1514982600,0.0,0.001,50.1,158.0,2.3
1514986200,0.0,0.001,56.1,208.0,2.2
1514989800,0.0,0.001,33.2,175.0,3.2
1514993400,0.001,0.0,31.9,156.0,4.4
1514997000,0.001,0.0,28.1,168.0,4.6
1515000600,0.002,0.0,32.4,189.0,4.6
1515004200,,,29.7,178.0,4.8
1515007800,0.002,0.0,28.2,186.0,5.3
1515011400,0.003,0.0,27.2,187.0,5.0
1515015000,0.002,0.0,24.7,181.0,4.7
1515018600,0.001,0.0,30.6,197.0,2.7
1515022200,0.001,0.0,15.9,291.0,3.2
1515025800,0.001,0.001,30.0,263.0,1.9
1515029400,0.001,0.001,50.3,224.0,1.8
1515033000,0.001,0.001,53.8,287.0,1.9
1515036600,0.0,0.001,50.3,303.0,3.1
1515040200,0.001,0.0,23.1,302.0,5.6
1515043800,0.001,0.0,27.2,308.0,4.4
1515047400,0.001,0.0,19.4,307.0,6.3
1515051000,0.0,0.0,28.5,313.0,6.0
1515054600,0.0,0.0,28.3,316.0,5.5
1515058200,0.0,0.0,24.9,311.0,6.1
1515061800,0.0,0.0,23.2,315.0,5.1
1515065400,0.0,0.0,22.7,314.0,5.0
1515069000,0.0,0.0,20.4,311.0,6.8
1515072600,0.0,0.0,26.9,316.0,8.3
1515076200,0.0,0.0,32.2,319.0,9.7
1515079800,0.0,0.0,27.7,312.0,9.9
1515083400,0.0,0.0,30.5,317.0,9.4
1515087000,0.0,0.0,29.0,313.0,9.2
1515090600,0.0,0.0,22.4,308.0,10.1
1515094200,0.0,0.0,21.9,309.0,10.3
1515097800,0.0,0.0,23.0,309.0,10.5
1515101400,0.0,0.0,23.3,309.0,11.9
1515105000,0.0,0.0,21.7,303.0,10.6
1515108600,0.0,0.0,23.9,297.0,9.5
1515112200,0.0,0.0,25.0,296.0,8.8
1515115800,0.0,0.0,21.2,299.0,10.3
1515119400,0.0,0.0,24.0,296.0,8.8
1515123000,0.0,0.0,28.7,288.0,7.1
1515126600,0.0,0.0,31.5,285.0,6.4
1515130200,0.0,0.0,29.0,282.0,7.6
1515133800,0.0,0.0,29.3,279.0,7.7
1515137400,0.0,0.0,30.2,282.0,7.3
1515141000,0.0,0.0,28.0,292.0,8.4
1515144600,0.0,0.0,27.8,276.0,7.2
1515148200,0.0,0.0,28.9,276.0,7.0
1515151800,0.0,0.0,28.1,284.0,8.0
1515155400,0.0,0.0,30.7,278.0,7.5
1515159000,0.0,0.0,28.5,271.0,7.3
1515162600,0.0,0.0,27.5,279.0,8.0
1515166200,0.001,0.0,26.3,273.0,8.4
1515169800,0.001,0.0,24.3,268.0,9.3
1515173400,0.002,0.0,24.6,270.0,8.9
1515177000,0.001,0.0,27.1,291.0,10.0
1515180600,0.001,0.0,25.6,295.0,10.9
1515184200,0.0,0.0,24.2,295.0,10.8
1515187800,0.0,0.0,25.1,289.0,10.6
1515191400,0.0,0.0,24.8,294.0,9.8
1515195000,0.0,0.0,27.4,288.0,8.0
1515198600,0.0,0.0,29.9,288.0,7.8
1515202200,0.0,0.0,28.2,286.0,8.2
1515205800,0.0,0.0,28.6,291.0,9.3
1515209400,0.0,0.0,24.1,306.0,8.3
1515213000,0.0,0.0,31.7,275.0,6.2
1515216600,0.0,0.0,23.1,262.0,7.0
1515220200,0.0,0.0,28.3,269.0,5.7
1515223800,0.0,0.0,25.7,286.0,6.8
1515227400,0.0,0.0,29.4,278.0,6.2
1515231000,0.0,0.0,27.5,271.0,6.0
1515234600,0.0,0.0,26.1,265.0,6.1
1515238200,0.0,0.0,29.3,267.0,5.6
1515241800,0.0,0.0,30.9,268.0,5.6
1515245400,0.0,0.0,30.9,272.0,5.5
1515249000,0.0,0.0,28.1,277.0,6.2
1515252600,0.001,0.0,27.2,288.0,7.3
1515256200,0.001,0.0,29.5,312.0,9.0
1515259800,0.001,0.0,25.7,302.0,9.6
1515263400,0.001,0.0,28.8,310.0,9.3
1515267000,0.001,0.0,26.2,309.0,8.7
1515270600,0.001,0.0,31.2,314.0,7.4
1515274200,0.001,0.0,30.1,312.0,7.0
1515277800,0.0,0.0,28.7,311.0,7.1
1515281400,0.0,0.0,28.6,287.0,6.1
1515285000,0.0,0.0,33.1,286.0,4.7
1515288600,0.0,0.0,29.3,301.0,4.9
1515292200,0.0,0.0,43.7,339.0,2.9
1515295800,0.0,0.0,36.0,28.0,2.3
1515299400,0.0,0.0,43.8,33.0,2.0
1515303000,0.0,0.001,63.4,24.0,1.9
1515306600,0.0,0.0,49.8,271.0,2.7
1515310200,0.0,0.0,49.7,241.0,2.6
1515313800,0.0,0.0,34.8,167.0,2.4
1515317400,0.0,0.001,35.5,158.0,2.6
1515321000,0.0,0.0,37.2,162.0,2.5
1515324600,0.0,0.001,35.0,165.0,3.1
1515328200,0.0,0.0,36.5,158.0,2.7
1515331800,0.0,0.001,38.1,162.0,2.6
1515335400,0.0,0.0,34.7,186.0,2.9
1515339000,0.0,0.0,29.5,184.0,5.0
1515342600,0.001,0.0,27.9,183.0,5.0
1515346200,0.001,0.0,29.0,183.0,5.0
1515349800,0.001,0.0,29.8,197.0,4.4
1515353400,0.0,0.0,28.7,190.0,4.7
1515357000,0.001,0.0,32.6,186.0,4.6
1515360600,0.001,0.0,30.8,160.0,4.0
1515364200,0.001,0.0,27.2,160.0,4.4
1515367800,0.001,0.0,30.4,167.0,4.1
1515371400,0.0,0.0,29.6,170.0,3.7
1515375000,0.0,0.0,31.0,139.0,2.5
1515378600,0.001,0.0,26.6,146.0,2.7
1515382200,0.001,0.0,30.6,139.0,2.3
1515385800,0.001,0.001,35.3,151.0,2.0
1515389400,0.001,0.001,45.1,153.0,1.6
1515393000,0.001,0.0,41.4,133.0,2.1
1515396600,0.001,0.001,43.4,76.0,2.3
1515400200,0.0,0.0,26.7,107.0,3.1
1515403800,0.0,0.0,28.8,149.0,4.2
1515407400,0.0,0.0,23.5,155.0,4.5
1515411000,0.0,0.0,24.1,173.0,4.8
1515414600,0.0,0.0,26.2,220.0,7.4
1515418200,0.0,0.0,24.4,206.0,5.4
1515421800,0.0,0.0,22.4,201.0,5.1
1515425400,0.0,0.0,23.3,210.0,5.7
1515429000,0.0,0.0,27.9,221.0,5.7
1515432600,0.0,0.0,31.2,231.0,4.4
1515436200,0.0,0.0,27.3,231.0,4.9
1515439800,0.0,0.0,26.1,243.0,5.6
1515443400,0.0,0.0,24.8,251.0,6.3
1515447000,0.0,0.0,24.5,249.0,6.7
1515450600,0.0,0.0,23.9,248.0,6.4
1515454200,0.0,0.0,25.6,245.0,5.7
1515457800,0.0,0.0,22.5,255.0,6.9
1515461400,0.0,0.0,24.4,253.0,7.8
1515465000,0.0,0.0,27.8,245.0,4.9
1515468600,0.0,0.0,25.5,259.0,5.5
1515472200,0.0,0.0,22.0,263.0,6.9
1515475800,0.0,0.0,23.0,264.0,6.1
1515479400,0.0,0.0,23.7,265.0,5.1
1515483000,0.0,0.0,30.6,262.0,4.0
1515486600,0.0,0.0,18.7,257.0,4.6
1515490200,0.0,0.0,19.3,269.0,5.9
1515493800,0.0,0.0,23.5,273.0,6.2
1515497400,0.0,0.0,25.5,279.0,7.5
1515501000,0.0,0.0,27.7,286.0,5.7
1515504600,0.0,0.0,25.5,278.0,6.7
1515508200,0.0,0.0,21.6,265.0,5.8
1515511800,0.0,0.0,28.0,275.0,4.9
1515515400,0.0,0.0,21.8,273.0,5.6
1515519000,0.0,0.0,25.6,284.0,5.3
1515522600,0.0,0.0,26.0,282.0,5.0
1515526200,0.0,0.0,25.2,271.0,4.9
1515529800,0.0,0.0,28.8,278.0,4.0
1515533400,0.0,0.0,31.5,242.0,2.7
1515537000,0.0,0.0,29.3,27.0,2.4
1515540600,0.0,0.0,48.0,33.0,2.7
1515544200,0.0,0.0,49.6,293.0,2.5
1515547800,0.0,0.0,46.3,86.0,2.3
1515551400,0.0,0.0,27.6,110.0,2.3
1515555000,0.0,0.0,47.3,59.0,2.3
1515558600,0.0,0.0,30.5,65.0,2.0
1515562200,0.0,0.0,52.9,25.0,1.3
1515565800,0.0,0.001,59.1,300.0,1.6
1515569400,0.0,0.0,66.6,280.0,1.3
1515573000,0.0,0.0,52.1,193.0,1.5
1515576600,0.0,0.001,45.8,154.0,1.5
1515580200,0.0,0.001,72.3,200.0,1.5
1515583800,0.0,0.001,68.9,173.0,1.5
1515587400,0.001,0.001,41.4,158.0,2.1
1515591000,0.0,0.002,,167.0,2.6
1515594600,0.0,0.002,31.6,170.0,2.3
1515598200,0.001,0.002,28.4,171.0,3.1
1515601800,0.001,,23.1,179.0,3.2
1515605400,0.001,,22.7,180.0,3.3
1515609000,0.002,0.004,26.1,180.0,3.1
1515612600,0.003,0.004,28.4,169.0,3.3
1515616200,0.003,0.003,23.8,167.0,2.8
1515619800,0.003,0.004,30.0,163.0,2.4
1515623400,0.003,0.004,24.1,144.0,2.9
1515627000,0.003,0.004,25.6,125.0,3.9
1515630600,0.001,0.003,18.2,137.0,3.9
1515634200,0.001,0.002,20.7,144.0,4.6
1515637800,0.001,0.002,29.4,144.0,3.0
1515641400,0.001,0.003,51.0,178.0,2.1
1515645000,0.001,0.003,34.4,150.0,2.7
1515648600,0.001,0.003,31.8,132.0,2.7
1515652200,0.001,0.002,31.8,146.0,2.7
1515655800,0.0,0.002,32.9,141.0,2.6
1515659400,0.0,0.002,38.2,146.0,2.5
1515663000,0.0,0.002,32.1,153.0,2.6
1515666600,0.0,0.002,31.9,158.0,2.6
1515670200,0.0,0.002,35.5,131.0,2.5
1515673800,0.001,0.003,41.6,139.0,2.3
1515677400,0.001,0.003,31.3,160.0,2.4
1515681000,0.001,0.003,39.9,156.0,2.4
1515684600,0.003,0.004,48.3,242.0,1.7
1515688200,0.004,0.001,59.5,187.0,1.8
1515691800,,,39.2,162.0,3.1
1515695400,0.003,0.0,28.9,173.0,5.3
1515699000,0.002,0.0,28.0,156.0,5.2
1515702600,0.002,0.0,30.0,130.0,2.6
1515706200,0.0,0.0,39.3,85.0,2.8
1515709800,0.0,0.0,54.7,145.0,2.9
1515713400,0.0,0.0,71.1,82.0,1.7
1515717000,0.0,0.0,32.3,140.0,2.2
1515720600,0.0,0.0,39.2,135.0,2.2
1515724200,0.0,0.0,41.0,108.0,2.3
1515727800,0.0,0.0,57.9,58.0,1.8
1515731400,0.0,0.0,37.8,63.0,1.9
1515735000,0.0,0.0,55.4,152.0,1.6
1515738600,0.0,0.0,60.6,120.0,2.3
1515742200,0.0,0.001,66.2,122.0,2.2
1515745800,0.0,0.001,67.3,135.0,2.5
1515749400,0.0,0.001,59.8,132.0,2.4
1515753000,0.0,0.001,36.5,135.0,2.6
1515756600,0.0,0.001,40.0,152.0,2.4
1515760200,0.0,0.0,23.5,137.0,4.0
1515763800,0.0,0.0,28.9,144.0,3.9
1515767400,0.0,0.0,26.5,148.0,5.1
1515771000,0.0,0.0,26.9,153.0,4.8
1515774600,0.0,0.0,27.3,180.0,4.2
1515778200,0.0,0.0,29.5,184.0,3.7
1515781800,0.0,0.0,26.2,256.0,7.0
1515785400,0.0,0.0,30.7,320.0,9.3
1515789000,0.0,0.0,36.5,326.0,7.5
1515792600,0.0,0.0,33.8,326.0,7.5
1515796200,0.0,0.0,36.5,328.0,5.5
1515799800,0.0,0.0,44.4,335.0,5.8
1515803400,0.0,0.0,44.3,332.0,4.6
1515807000,0.0,0.0,36.1,328.0,6.6
1515810600,0.0,0.0,31.3,318.0,7.5
1515814200,0.0,0.0,40.9,327.0,7.5
1515817800,0.0,0.0,35.3,327.0,9.0
1515821400,0.0,0.0,39.8,328.0,8.0
1515825000,0.0,0.0,34.1,321.0,8.9
1515828600,0.0,0.0,35.2,322.0,9.1
1515832200,0.0,0.0,36.2,329.0,9.6
1515835800,0.0,0.0,30.8,324.0,8.8
1515839400,0.0,0.0,35.2,324.0,7.3
1515843000,0.0,0.0,33.6,324.0,7.6
1515846600,0.0,0.0,29.4,321.0,7.4
1515850200,0.0,0.0,32.0,321.0,7.5
1515853800,0.0,0.0,39.4,322.0,7.1
1515857400,0.0,0.0,38.3,326.0,8.4
1515861000,0.0,0.0,45.7,329.0,7.9
1515864600,0.0,0.0,28.9,316.0,9.4
1515868200,0.0,0.0,27.1,309.0,9.8
1515871800,0.0,0.0,26.5,311.0,8.6
1515875400,0.0,0.0,42.0,324.0,6.5
1515879000,0.0,0.0,47.2,344.0,5.2
1515882600,0.0,0.0,44.5,336.0,4.3
1515886200,0.0,0.0,43.0,331.0,3.6
1515889800,0.0,0.0,39.3,326.0,4.3
1515893400,0.0,0.0,28.8,323.0,4.5
1515897000,0.0,0.0,29.5,320.0,4.0
1515900600,0.0,0.0,27.6,323.0,3.4
1515904200,0.0,0.0,39.9,334.0,3.2
1515907800,0.0,0.0,35.2,1.0,2.7
1515911400,0.0,0.0,32.4,332.0,2.6
1515915000,0.0,0.0,29.5,6.0,2.4
1515918600,0.0,0.0,27.4,53.0,2.4
1515922200,0.0,0.0,42.0,311.0,3.1
1515925800,0.0,0.0,35.2,319.0,3.3
1515929400,0.0,0.0,38.9,327.0,2.7
1515933000,0.0,0.0,44.9,329.0,2.6
1515936600,0.0,0.0,40.3,299.0,2.9
1515940200,0.0,0.0,30.3,255.0,3.4
1515943800,0.0,0.0,24.5,252.0,3.6
1515947400,0.0,0.0,40.7,209.0,3.6
1515951000,0.0,0.0,83.4,119.0,2.9
1515954600,0.0,0.0,65.6,97.0,3.5
1515958200,0.0,0.0,31.5,210.0,4.4
1515961800,0.0,0.0,42.8,157.0,3.9
1515965400,0.001,0.0,33.0,88.0,4.6
1515969000,0.0,0.0,24.6,75.0,3.5
1515972600,0.0,0.0,12.0,60.0,3.4
1515976200,0.0,0.0,12.1,72.0,3.7
1515979800,0.0,0.0,43.2,42.0,2.3
1515983400,0.0,0.0,66.7,316.0,2.0
1515987000,0.0,0.0,68.9,164.0,2.3
1515990600,0.0,0.0,35.1,118.0,3.5
1515994200,0.0,0.0,27.3,102.0,4.5
1515997800,0.0,0.0,28.4,106.0,4.0
1516001400,0.0,0.0,20.3,88.0,5.0
1516005000,0.0,0.0,24.3,105.0,4.8
1516008600,0.0,0.0,13.5,67.0,5.1
1516012200,0.0,0.0,11.5,70.0,5.4
1516015800,0.0,0.0,13.5,74.0,5.0
1516019400,0.0,0.0,17.7,82.0,4.9
1516023000,0.0,0.001,18.8,95.0,5.0
1516026600,0.001,0.001,32.3,130.0,4.6
1516030200,0.001,0.001,34.7,148.0,4.7
1516033800,0.0,0.001,29.6,156.0,5.0
1516037400,0.0,0.001,32.8,148.0,4.8
1516041000,0.0,0.0,30.8,156.0,5.5
1516044600,0.0,0.0,28.2,159.0,5.1
1516048200,0.0,0.0,30.2,159.0,4.4
1516051800,0.0,0.0,28.8,135.0,4.1
1516055400,0.0,0.0,30.0,136.0,4.0
1516059000,0.0,0.0,27.8,146.0,3.9
1516062600,0.0,0.0,34.4,134.0,3.3
1516066200,0.0,0.0,25.1,109.0,3.8
1516069800,0.0,0.0,33.6,98.0,3.3
1516073400,0.0,0.001,45.9,44.0,3.3
1516077000,0.0,0.0,66.4,298.0,2.2
1516080600,0.0,0.001,53.1,265.0,2.1
1516084200,0.0,0.001,30.1,160.0,2.8
1516087800,0.0,0.0,22.0,201.0,3.8
1516091400,0.0,0.0,36.1,242.0,2.8
1516095000,0.0,0.0,35.3,241.0,3.1
1516098600,0.0,0.0,37.2,256.0,2.1
1516102200,0.0,0.0,27.7,196.0,2.5
1516105800,0.0,0.0,28.2,159.0,2.6
1516109400,0.0,0.0,38.7,163.0,2.4
1516113000,0.0,0.001,32.6,175.0,2.6
1516116600,0.0,,29.8,226.0,3.4
1516120200,0.0,0.0,26.2,273.0,4.1
1516123800,0.0,0.0,23.6,294.0,6.5
1516127400,0.0,0.0,23.7,288.0,5.9
1516131000,0.0,0.0,25.1,284.0,4.9
1516134600,0.0,0.0,28.4,282.0,6.5
1516138200,0.0,0.0,28.6,275.0,6.1
1516141800,0.0,0.0,29.5,283.0,5.7
1516145400,0.0,0.0,27.0,286.0,6.3
1516149000,0.0,0.0,24.8,289.0,6.1
1516152600,0.0,0.0,23.4,306.0,5.9
1516156200,0.0,0.0,23.5,308.0,5.2
1516159800,0.0,0.0,23.7,264.0,6.3
1516163400,0.0,0.0,27.0,270.0,5.5
1516167000,0.0,0.0,27.1,265.0,4.2
1516170600,0.0,0.0,28.3,264.0,4.6
1516174200,0.0,0.0,32.5,264.0,4.2
1516177800,0.0,0.0,34.0,276.0,5.1
1516181400,0.0,0.0,35.5,265.0,4.6
1516185000,0.0,0.0,25.7,256.0,6.1
1516188600,0.0,0.0,30.0,273.0,6.2
1516192200,0.0,0.0,28.6,253.0,5.9
1516195800,0.0,0.0,27.1,255.0,5.4
1516199400,0.0,0.0,34.5,261.0,4.1
1516203000,0.0,0.0,27.3,259.0,4.2
1516206600,0.0,0.001,36.3,276.0,4.5
1516210200,0.0,0.001,33.8,244.0,4.4
1516213800,0.0,0.0,27.8,282.0,5.4
1516217400,0.001,0.0,23.4,267.0,5.8
1516221000,0.0,0.0,25.3,277.0,6.0
1516224600,0.0,0.0,25.3,273.0,6.4
1516228200,0.0,0.0,23.3,263.0,6.2
1516231800,0.0,0.0,23.6,238.0,4.6
1516235400,0.0,0.0,27.0,222.0,4.3
1516239000,0.0,0.0,39.8,275.0,3.4
1516242600,0.0,0.0,31.5,264.0,3.4
1516246200,0.0,0.0,30.8,210.0,4.1
1516249800,0.0,0.0,27.3,213.0,4.4
1516253400,0.0,0.0,29.8,204.0,4.0
1516257000,0.0,0.0,32.4,191.0,3.7
1516260600,0.0,0.0,32.2,215.0,4.1
1516264200,0.0,0.0,30.3,222.0,4.9
1516267800,0.0,0.0,30.5,215.0,4.4
1516271400,0.0,0.0,31.8,208.0,4.0
1516275000,0.0,0.0,31.9,213.0,4.7
1516278600,0.0,0.0,31.7,184.0,4.9
1516282200,0.0,0.0,27.7,226.0,6.2
1516285800,0.0,0.0,36.7,235.0,6.1
1516289400,0.001,0.001,29.2,246.0,8.8
1516293000,0.001,0.001,27.8,247.0,10.2
1516296600,0.001,0.0,27.2,249.0,10.4
1516300200,0.001,0.0,30.3,246.0,10.1
1516303800,0.001,0.0,29.5,247.0,9.3
1516307400,0.002,0.0,30.8,233.0,7.1
1516311000,0.002,0.0,26.9,238.0,7.0
1516314600,0.001,0.0,25.1,236.0,5.8
1516318200,0.001,0.0,26.7,223.0,4.4
1516321800,0.001,0.0,26.9,225.0,5.0
1516325400,0.001,0.0,31.2,245.0,4.7
1516329000,0.001,0.0,30.9,211.0,4.6
1516332600,0.001,0.0,31.2,211.0,3.7
1516336200,0.001,0.0,26.2,220.0,4.6
1516339800,0.002,0.0,28.8,219.0,5.4
1516343400,0.001,0.0,26.1,220.0,5.1
1516347000,0.001,0.0,28.0,224.0,4.7
1516350600,0.001,0.0,33.6,224.0,3.8
1516354200,0.001,0.0,33.5,218.0,3.7
1516357800,0.001,0.0,35.5,217.0,3.5
1516361400,0.001,0.0,33.6,218.0,3.4
1516365000,0.001,0.0,38.5,214.0,3.5
1516368600,0.001,0.0,33.4,201.0,3.6
1516372200,0.002,0.0,30.9,223.0,5.2
1516375800,,,29.3,223.0,7.7
1516379400,0.002,0.0,31.1,223.0,6.5
1516383000,0.002,0.0,32.6,229.0,6.7
1516386600,0.002,0.0,32.2,234.0,7.2
1516390200,0.002,0.0,34.4,225.0,5.7
1516393800,0.002,0.0,31.8,224.0,6.1
1516397400,0.002,0.0,30.2,226.0,5.7
1516401000,0.001,0.0,26.9,219.0,4.3
1516404600,0.001,0.0,20.8,198.0,4.4
1516408200,0.001,0.0,22.9,210.0,4.2
1516411800,0.001,0.0,26.9,200.0,4.0
1516415400,0.001,0.0,25.3,179.0,4.0
1516419000,0.001,0.0,28.3,181.0,4.2
1516422600,0.002,0.0,23.5,196.0,4.3
1516426200,0.002,0.0,24.4,204.0,5.2
1516429800,0.002,0.0,27.1,224.0,6.2
1516433400,0.001,0.0,25.2,217.0,5.8
1516437000,0.001,0.0,25.5,227.0,5.8
1516440600,0.001,0.0,27.0,223.0,6.1
1516444200,0.001,0.0,26.7,238.0,5.5
1516447800,0.001,0.0,29.7,233.0,5.3
1516451400,0.001,0.0,,227.0,4.1
1516455000,0.001,0.0,33.1,223.0,5.0
1516458600,0.001,0.0,27.9,247.0,8.6
1516462200,0.001,0.0,28.4,249.0,11.4
1516465800,0.001,0.0,29.5,244.0,9.4
1516469400,0.001,0.0,33.3,239.0,8.9
1516473000,0.001,0.0,31.9,243.0,8.2
1516476600,0.001,0.0,28.3,251.0,8.3
1516480200,0.002,0.0,24.5,263.0,8.0
1516483800,0.002,0.0,23.2,262.0,5.9
1516487400,0.002,0.0,18.1,254.0,4.2
1516491000,0.001,0.0,37.0,210.0,2.2
1516494600,0.0,0.0,62.5,127.0,1.8
1516498200,0.0,0.001,45.9,330.0,1.9
1516501800,0.0,0.001,75.5,296.0,1.6
1516505400,0.0,0.002,78.6,162.0,1.8
1516509000,0.001,0.002,67.8,242.0,1.7
1516512600,0.001,0.002,50.9,164.0,1.9
1516516200,0.001,0.003,48.1,163.0,1.9
1516519800,0.001,0.003,60.6,127.0,2.1
1516523400,0.001,0.003,80.7,71.0,2.0
1516527000,0.001,0.002,65.1,113.0,2.1
1516530600,0.0,0.002,22.2,96.0,2.5
1516534200,0.0,0.0,38.0,102.0,2.8
1516537800,0.0,0.001,30.0,97.0,2.7
1516541400,0.0,0.001,29.9,122.0,2.1
1516545000,0.0,0.0,23.6,119.0,2.5
1516548600,0.0,0.0,27.9,136.0,2.3
1516552200,0.0,0.0,26.9,138.0,2.2
1516555800,0.0,0.0,31.0,149.0,2.4
1516559400,0.0,0.0,23.8,176.0,3.4
1516563000,0.0,0.0,25.3,207.0,4.2
1516566600,0.0,0.0,28.3,225.0,4.2
1516570200,0.0,0.0,23.8,212.0,3.7
