EpochTime,3.feed_27.NO_PPB,3.feed_27.NOY_PPB,3.feed_27.CO_PPB,3.feed_27.SO2_PPB
1521109800,1.3,13.3,200.3,1.1
1521113400,2.8,18.9,220.9,1.4
1521117000,3.0,19.4,231.2,1.6
1521120600,3.9,16.8,205.2,
1521124200,2.9,11.7,182.9,2.1
1521127800,2.5,9.0,172.7,2.0
1521131400,1.5,7.1,166.5,1.4
1521135000,1.7,7.2,169.0,1.4
1521138600,1.6,7.6,166.0,1.4
1521142200,1.2,7.1,166.4,1.3
1521145800,0.9,5.3,153.1,0.7
1521149400,0.8,4.6,146.8,0.6
1521153000,0.5,4.4,147.2,0.6
1521156600,0.3,5.0,149.2,0.6
1521160200,0.2,3.6,137.4,0.5
1521163800,0.3,3.9,137.9,0.4
1521167400,0.3,6.8,149.4,0.8
1521171000,0.3,7.4,153.2,0.7
1521174600,0.5,9.2,159.8,0.6
1521178200,0.5,9.5,,0.6
1521181800,,,146.6,0.5
1521185400,0.4,2.7,127.4,
1521189000,0.2,2.0,127.1,0.5
1521192600,0.3,2.3,134.0,0.5
1521196200,0.5,4.1,135.2,0.6
1521199800,0.9,6.6,160.9,0.5
1521203400,2.0,9.7,166.3,0.5
1521207000,1.4,7.2,,0.8
1521210600,,,150.8,0.6
1521214200,,,149.5,0.5
1521217800,1.3,4.3,147.6,0.4
1521221400,1.3,4.2,141.9,0.5
1521225000,1.5,4.4,140.9,0.5
1521228600,1.3,4.2,160.1,0.5
1521232200,1.3,4.5,157.7,1.0
1521235800,1.0,4.2,146.9,0.9
1521239400,0.8,5.2,150.6,0.9
1521243000,0.4,6.5,168.1,1.4
1521246600,0.3,11.4,196.1,1.4
1521250200,0.6,15.4,225.6,1.0
1521253800,0.5,15.7,257.0,0.5
1521257400,0.1,14.4,264.1,0.5
1521261000,0.6,16.9,250.4,0.4
1521264600,0.8,21.6,,0.4
1521268200,,,336.9,0.4
1521271800,7.7,38.5,377.6,
1521275400,13.4,44.8,409.5,0.5
1521279000,20.5,51.8,455.8,0.7
1521282600,21.7,52.1,454.7,0.7
1521286200,29.0,58.3,486.3,0.8
1521289800,38.8,67.1,570.7,1.1
1521293400,41.1,73.0,691.3,1.6
1521297000,40.2,74.9,628.2,3.1
1521300600,29.7,63.9,504.9,6.8
1521304200,17.4,49.2,436.9,4.8
1521307800,10.8,39.9,369.6,3.4
1521311400,4.1,18.0,243.9,2.2
1521315000,3.4,15.2,221.4,2.6
1521318600,1.8,10.6,190.2,2.5
1521322200,1.5,10.2,185.6,4.0
1521325800,1.0,11.9,227.6,4.7
1521329400,1.6,19.4,300.7,5.9
1521333000,5.2,37.6,410.3,6.6
1521336600,21.4,59.6,604.7,3.0
1521340200,15.9,52.1,522.0,2.6
1521343800,3.8,34.5,392.0,2.3
1521347400,13.7,50.4,473.9,1.7
1521351000,25.5,64.5,,1.5
1521354600,,,578.1,1.2
1521358200,37.9,71.9,624.6,
1521361800,38.7,74.1,608.6,1.3
1521365400,38.7,72.8,575.0,1.2
1521369000,43.7,77.6,604.8,1.3
1521372600,57.9,91.1,615.5,1.5
1521376200,58.4,91.2,664.2,1.5
1521379800,18.3,41.6,320.8,1.1
1521383400,7.0,19.0,233.7,1.0
1521387000,5.5,15.9,227.6,0.9
1521390600,2.7,8.9,188.5,1.1
1521394200,1.6,6.0,169.0,1.5
1521397800,0.9,3.8,145.0,1.3
1521401400,0.9,3.8,139.5,0.8
1521405000,0.7,3.0,130.3,0.7
1521408600,0.5,2.8,129.1,0.6
1521412200,0.3,2.3,128.3,0.6
1521415800,0.2,5.4,139.8,0.7
1521419400,0.2,10.4,194.8,0.8
1521423000,4.0,32.4,298.5,0.8
1521426600,17.3,54.8,505.2,1.2
1521430200,14.8,48.8,473.3,1.1
1521433800,10.9,43.0,435.4,0.9
1521437400,19.8,50.8,,0.9
1521441000,,,365.4,0.6
1521444600,7.2,33.6,336.5,
1521448200,11.2,38.8,349.2,0.6
1521451800,20.3,47.4,437.1,0.7
1521455400,26.2,53.6,475.1,0.9
1521459000,35.6,63.9,549.3,1.0
1521462600,51.6,82.4,666.5,1.4
1521466200,,,412.0,1.3
1521469800,,,252.5,11.3
1521473400,3.5,13.4,215.6,12.9
1521477000,1.3,6.4,158.0,3.5
1521480600,2.2,7.3,156.1,1.3
1521484200,1.0,4.8,150.8,0.8
1521487800,0.5,3.0,129.7,0.9
1521491400,0.5,4.0,142.7,0.7
1521495000,0.5,3.7,138.2,0.7
1521498600,0.3,5.1,143.8,0.8
1521502200,0.1,7.9,154.9,0.8
1521505800,0.1,10.4,155.3,0.8
1521509400,0.1,9.2,143.4,0.7
1521513000,0.1,5.9,136.6,1.9
1521516600,0.1,8.3,150.2,3.9
1521520200,0.1,6.8,144.8,2.6
1521523800,0.1,5.7,,1.5
1521527400,,,135.0,1.5
1521531000,0.1,7.1,133.2,
1521534600,0.2,8.3,138.7,4.5
1521538200,0.2,8.3,144.7,5.2
1521541800,0.6,9.9,156.4,3.4
1521545400,0.8,12.1,169.0,2.4
1521549000,0.7,10.0,167.6,2.1
1521552600,1.3,11.2,175.9,2.0
1521556200,1.3,10.5,175.0,1.8
1521559800,2.2,12.3,177.5,2.4
1521563400,2.9,11.9,178.6,2.0
1521567000,2.0,10.2,175.5,0.5
1521570600,1.6,9.1,170.9,0.4
1521574200,1.5,8.0,178.4,0.4
1521577800,1.5,8.8,194.6,0.5
1521581400,2.0,10.2,191.0,0.5
1521585000,0.5,7.7,187.4,0.4
1521588600,0.4,7.1,172.0,0.4
1521592200,0.3,5.4,159.9,0.4
1521595800,0.4,5.6,166.5,0.4
1521599400,0.3,5.4,152.6,0.4
1521603000,0.3,6.6,164.0,0.4
1521606600,0.3,7.1,166.5,0.4
1521610200,0.9,8.6,,0.4
1521613800,,,179.6,0.4
1521617400,0.6,9.9,187.2,
1521621000,1.5,14.1,190.0,0.5
1521624600,0.3,9.5,202.0,0.4
1521628200,0.4,12.2,214.0,0.4
1521631800,0.6,12.5,211.6,0.4
1521635400,0.6,7.3,193.8,0.4
1521639000,1.2,8.5,193.3,0.4
1521642600,1.5,7.8,189.7,0.5
1521646200,1.9,8.0,195.4,0.5
1521649800,1.8,7.3,195.9,0.5
1521653400,2.1,7.1,200.7,0.4
1521657000,2.0,7.0,200.3,0.4
1521660600,1.7,6.2,188.6,0.4
1521664200,1.1,6.3,192.6,0.5
1521667800,1.0,8.4,206.8,0.4
1521671400,0.5,7.5,207.8,0.4
1521675000,0.6,9.8,208.2,0.4
1521678600,0.3,10.0,202.7,0.4
1521682200,0.6,5.4,173.2,0.4
1521685800,0.2,5.1,162.8,0.4
1521689400,0.6,9.9,176.6,0.3
1521693000,1.1,13.9,184.4,0.3
1521696600,0.9,13.7,,0.4
1521700200,,,203.4,0.4
1521703800,1.1,16.0,191.5,
1521707400,0.9,15.8,200.5,0.4
1521711000,1.8,19.8,210.7,0.3
1521714600,1.6,18.2,206.7,0.3
1521718200,2.8,21.7,225.5,0.3
1521721800,7.2,25.8,250.9,0.4
1521725400,9.1,25.0,257.0,0.5
1521729000,4.2,11.2,186.4,0.6
1521732600,4.7,11.9,185.2,0.7
1521736200,3.0,8.0,169.2,0.8
1521739800,2.2,6.2,152.0,0.7
1521743400,1.8,5.4,139.0,0.6
1521747000,1.2,4.0,133.8,1.0
1521750600,1.0,4.0,131.2,1.1
1521754200,0.7,3.1,124.9,0.8
1521757800,0.5,3.2,118.6,0.8
1521761400,0.2,4.0,128.4,0.9
1521765000,0.4,7.2,149.3,0.9
1521768600,0.5,10.8,161.1,1.1
1521772200,0.6,14.5,176.9,1.2
1521775800,1.5,27.4,272.8,0.8
1521779400,1.9,23.6,231.0,0.7
1521783000,5.1,39.6,,0.7
1521786600,,,237.4,0.6
1521790200,9.8,46.3,280.4,
1521793800,5.2,38.9,269.8,0.6
1521797400,8.2,45.7,306.3,0.5
1521801000,24.2,66.4,380.5,0.9
1521804600,33.7,75.4,468.6,1.0
1521808200,88.0,132.0,804.8,2.2
1521811800,17.8,42.1,339.5,1.5
1521815400,3.3,11.6,177.5,0.8
1521819000,3.8,10.6,158.7,1.1
1521822600,2.0,6.0,139.7,1.1
1521826200,1.6,5.3,129.8,1.0
1521829800,1.2,4.8,126.7,0.6
1521833400,0.8,3.1,130.4,0.4
1521837000,0.9,3.7,131.0,0.5
1521840600,0.7,4.2,130.2,0.6
1521844200,0.4,3.3,125.9,0.4
1521847800,0.2,4.1,136.6,0.4
1521851400,0.2,5.5,138.7,0.7
1521855000,0.3,5.6,137.7,0.7
1521858600,0.3,6.6,147.6,0.6
1521862200,0.1,4.6,136.7,0.6
1521865800,0.2,7.5,155.1,0.5
1521869400,0.3,9.8,,0.4
1521873000,,,173.4,0.3
1521876600,0.6,13.1,167.7,
1521880200,1.4,16.5,171.4,0.3
1521883800,2.0,25.0,242.7,0.2
1521887400,7.0,38.6,308.0,0.3
1521891000,2.1,20.6,213.4,0.2
1521894600,2.6,15.7,197.0,0.3
1521898200,4.2,14.7,209.5,0.4
1521901800,3.4,10.8,187.8,0.6
1521905400,2.6,8.0,170.5,0.9
1521909000,1.6,5.6,156.0,1.0
1521912600,0.8,3.4,144.4,0.7
1521916200,0.7,2.9,137.0,0.6
1521919800,0.7,3.0,145.3,0.6
1521923400,0.4,2.8,145.0,0.6
1521927000,0.3,2.6,136.1,0.6
1521930600,0.2,3.1,141.9,0.6
1521934200,0.2,6.0,159.4,0.5
1521937800,0.3,5.9,156.1,0.6
1521941400,0.1,4.1,142.6,0.5
1521945000,0.1,4.5,139.8,0.4
1521948600,0.1,4.2,133.9,0.4
1521952200,0.2,5.2,135.6,0.2
1521955800,0.2,4.5,,0.2
1521959400,,,137.9,0.3
1521963000,0.2,6.1,139.6,
1521966600,0.2,5.1,133.2,0.2
1521970200,0.3,4.9,129.9,0.2
1521973800,0.3,5.5,134.1,0.2
1521977400,0.4,4.7,131.3,0.2
1521981000,1.0,4.5,133.1,0.3
1521984600,1.1,3.5,132.5,0.2
1521988200,0.9,2.8,134.2,0.2
1521991800,0.9,2.6,132.8,0.2
1521995400,2.8,6.5,137.7,1.3
1521999000,1.1,3.4,136.6,2.5
1522002600,2.4,5.6,126.4,0.4
1522006200,1.6,4.6,130.0,0.8
1522009800,1.8,5.1,125.4,0.8
1522013400,1.7,5.6,127.8,0.2
1522017000,3.1,7.9,134.3,0.2
1522020600,0.6,6.7,145.6,0.2
1522024200,0.5,10.4,176.8,0.2
1522027800,2.0,11.5,162.1,0.3
1522031400,1.8,8.9,153.8,0.4
1522035000,1.1,11.3,155.9,0.3
1522038600,0.9,10.5,160.2,0.3
1522042200,0.7,13.2,,0.3
1522045800,,,167.3,0.2
1522049400,0.2,21.1,202.5,
1522053000,0.7,25.3,210.5,0.3
1522056600,2.0,34.3,270.5,0.2
1522060200,8.1,48.4,364.6,0.3
1522063800,10.7,48.7,379.5,0.4
1522067400,11.5,31.9,302.8,0.5
1522071000,5.4,14.4,181.4,0.7
1522074600,4.9,11.0,183.7,0.8
1522078200,3.5,9.8,195.4,0.6
1522081800,3.8,8.4,174.2,0.5
1522085400,2.5,7.9,173.2,0.5
1522089000,1.1,4.5,155.0,0.5
1522092600,5.4,12.3,166.3,0.9
1522096200,1.9,8.2,166.4,0.9
1522099800,1.5,6.0,152.5,0.5
1522103400,0.8,6.2,149.5,0.3
1522107000,5.5,16.0,187.7,1.6
1522110600,2.5,10.6,150.5,0.6
1522114200,0.4,9.4,148.8,0.6
1522117800,0.3,11.1,167.0,0.7
1522121400,0.2,11.2,180.7,0.9
1522125000,0.2,11.2,201.0,1.6
1522128600,0.2,11.1,,2.4
1522132200,,,184.4,1.8
1522135800,0.2,7.9,152.0,
1522139400,0.2,8.8,244.4,1.1
1522143000,0.5,9.3,173.8,0.9
1522146600,0.5,11.8,210.4,1.0
1522150200,0.8,16.6,258.2,0.5
1522153800,1.2,18.4,292.7,0.3
1522157400,1.7,17.3,283.6,0.3
1522161000,1.7,15.9,316.2,0.3
1522164600,2.1,13.2,300.4,0.3
1522168200,2.3,14.5,213.3,0.3
1522171800,3.1,16.5,225.3,0.4
1522175400,3.0,17.7,232.3,0.4
1522179000,3.8,20.4,252.4,0.5
1522182600,3.7,24.7,297.6,0.4
1522186200,4.6,28.9,303.0,0.4
1522189800,4.0,29.1,299.3,0.4
1522193400,2.9,26.6,280.4,0.4
1522197000,0.8,17.9,228.7,0.3
1522200600,0.9,15.4,209.5,0.4
1522204200,1.3,18.2,215.6,0.3
1522207800,5.1,26.2,305.0,0.4
1522211400,19.9,49.4,460.8,0.6
1522215000,27.2,58.4,,0.7
1522218600,,,339.2,0.6
1522222200,27.3,55.5,425.9,
1522225800,32.7,60.7,453.4,0.8
1522229400,39.2,68.2,481.8,
1522233000,49.7,79.5,519.0,
1522236600,81.2,110.8,765.7,1.1
1522240200,103.8,134.4,1040.9,1.7
1522243800,83.3,112.2,1006.0,1.8
1522247400,33.5,59.1,549.6,0.9
1522251000,19.4,40.8,405.1,0.7
1522254600,5.5,19.0,269.9,0.5
1522258200,4.1,19.9,259.7,0.4
1522261800,4.7,21.5,304.2,0.5
1522265400,5.4,22.3,303.9,0.5
1522269000,6.8,26.9,313.7,0.5
1522272600,7.9,33.1,399.1,0.5
1522276200,6.9,33.1,356.6,0.6
1522279800,8.8,35.1,399.7,0.5
1522283400,13.3,39.7,468.9,0.6
1522287000,22.8,48.5,590.0,0.8
1522290600,22.0,46.1,506.6,0.8
1522294200,24.9,47.3,481.8,0.8
1522297800,20.2,39.9,446.8,0.7
1522301400,23.9,43.5,,0.8
1522305000,,,453.9,0.8
1522308600,29.6,46.8,463.5,
1522312200,26.7,44.5,416.8,0.9
1522315800,25.2,43.7,390.0,0.8
1522319400,16.9,40.5,380.8,0.7
1522323000,25.1,46.1,386.1,0.8
1522326600,7.8,24.8,262.8,0.5
1522330200,1.9,14.1,,0.4
1522333800,3.6,19.4,255.4,
1522337400,,,226.2,0.4
1522341000,1.9,8.2,190.7,0.4
1522344600,1.1,5.8,173.4,0.5
1522348200,0.8,6.5,172.4,0.5
1522351800,0.9,6.0,169.9,0.5
1522355400,0.6,8.5,200.0,0.6
1522359000,0.4,10.0,235.2,0.6
1522362600,0.6,13.7,300.5,0.5
1522366200,0.3,14.3,287.2,0.5
1522369800,0.2,13.7,245.6,0.5
1522373400,,,208.0,
1522377000,1.8,12.3,146.6,
1522380600,0.0,5.6,174.4,
1522384200,0.1,5.8,223.3,0.1
1522387800,0.1,5.2,,0.3
1522391400,,,210.7,0.3
1522395000,0.2,6.3,212.8,
1522398600,0.0,6.4,215.5,0.3
1522402200,0.2,6.7,223.0,0.3
1522405800,0.5,5.8,212.1,0.3
1522409400,0.7,5.4,198.2,0.3
1522413000,0.6,4.9,194.6,0.2
1522416600,0.7,6.1,186.6,0.2
1522420200,0.7,5.8,181.2,0.3
1522423800,1.0,5.1,178.4,0.3
1522427400,0.7,3.9,164.4,0.2
1522431000,0.8,3.8,158.1,0.2
1522434600,0.9,4.7,164.8,0.3
1522438200,0.8,4.5,178.8,0.2
1522441800,0.7,4.7,175.7,0.2
1522445400,0.5,3.8,166.3,0.2
1522449000,0.4,4.2,173.0,0.2
1522452600,0.2,5.3,188.6,0.2
1522456200,0.1,8.6,213.9,0.1
1522459800,0.1,9.7,234.0,0.2
1522463400,2.1,26.0,378.8,0.2
1522467000,4.6,29.2,416.4,0.3
1522470600,11.5,36.6,462.7,0.4
1522474200,12.2,36.1,,0.4
1522477800,,,457.1,0.5
1522481400,18.3,39.2,433.7,
1522485000,19.0,39.7,429.7,0.5
1522488600,27.5,49.2,478.7,0.7
1522492200,42.3,65.0,527.2,1.0
1522495800,46.4,68.7,568.7,1.1
1522499400,48.0,70.5,772.5,1.1
1522503000,24.9,42.2,378.1,0.7
1522506600,18.0,32.0,300.5,0.6
1522510200,10.0,20.9,262.9,0.7
1522513800,2.0,5.8,202.1,0.8
1522517400,1.0,3.8,198.7,0.8
1522521000,0.8,3.4,192.8,0.8
1522524600,0.6,2.8,192.0,0.6
1522528200,0.5,2.7,189.4,
1522531800,0.5,3.3,184.6,
1522535400,0.5,4.3,191.1,
1522539000,0.2,4.0,198.3,
1522542600,0.3,5.7,222.4,
1522546200,0.3,6.9,202.6,
1522549800,0.2,3.0,172.3,
1522553400,0.2,2.7,161.6,
1522557000,0.2,2.5,158.2,
1522560600,0.1,3.1,,
1522564200,,,163.5,
1522567800,0.2,3.1,166.4,
1522571400,0.2,2.9,165.9,
1522575000,0.2,2.2,170.7,
1522578600,0.1,1.9,170.9,
1522582200,0.2,2.5,178.6,
1522585800,0.3,3.3,169.1,
1522589400,0.3,2.4,165.4,
1522593000,0.4,1.8,168.9,
1522596600,0.4,1.6,160.1,
1522600200,0.5,1.8,160.3,
1522603800,0.4,1.9,161.8,
1522607400,0.5,2.3,160.2,
1522611000,0.4,1.8,158.2,
1522614600,0.3,1.6,155.6,
1522618200,0.2,1.7,152.7,
1522621800,0.1,1.9,159.7,
1522625400,0.0,2.3,168.0,
1522629000,0.0,3.7,171.5,
1522632600,0.1,3.9,183.1,
1522636200,0.1,2.7,165.9,
1522639800,0.0,2.5,167.8,
1522643400,0.0,3.4,173.0,
1522647000,0.0,8.1,,
1522650600,,,229.8,
1522654200,0.2,17.0,243.1,
1522657800,0.1,14.1,223.3,
1522661400,0.2,11.1,217.4,
1522665000,0.2,9.9,221.3,
1522668600,0.6,10.8,227.6,
1522672200,0.9,8.5,217.0,0.2
1522675800,1.1,6.4,202.0,0.2
1522679400,1.3,5.6,197.5,0.2
1522683000,0.8,3.7,179.4,0.3
1522686600,0.7,4.2,184.2,0.4
1522690200,1.0,6.5,200.0,0.4
1522693800,1.5,9.4,207.6,0.4
1522697400,1.4,8.8,214.7,0.4
1522701000,1.3,8.9,224.0,0.4
1522704600,1.2,10.0,227.6,0.4
1522708200,1.0,9.6,220.1,0.4
1522711800,0.9,14.5,242.9,0.6
1522715400,0.4,12.2,252.6,0.4
1522719000,2.8,24.9,296.7,0.4
1522722600,1.0,28.6,282.3,0.4
1522726200,0.8,29.5,327.2,0.3
1522729800,2.2,31.0,368.1,0.4
1522733400,1.3,26.9,,0.3
1522737000,,,286.3,0.4
1522740600,0.3,16.2,256.5,
1522744200,0.4,16.1,247.6,0.4
1522747800,0.5,16.7,252.8,0.4
1522751400,1.0,20.0,272.3,0.4
1522755000,2.6,24.8,338.2,0.4
1522758600,5.6,30.3,377.2,0.5
1522762200,14.3,42.3,469.2,0.6
1522765800,22.1,51.1,538.3,0.8
1522769400,38.6,68.3,702.3,1.0
1522773000,42.7,72.0,636.2,1.3
1522776600,33.3,62.7,549.3,1.1
1522780200,4.6,18.7,263.7,0.5
1522783800,1.8,10.6,218.8,0.5
1522787400,1.5,7.7,195.5,0.6
1522791000,0.9,7.4,188.3,0.6
1522794600,1.0,11.2,206.7,0.6
1522798200,2.1,21.7,232.9,0.5
1522801800,0.9,19.5,214.5,0.6
1522805400,0.1,8.5,164.6,0.6
1522809000,0.3,14.9,215.7,0.6
1522812600,0.1,10.3,176.2,0.6
1522816200,0.3,12.2,185.8,0.5
1522819800,0.3,12.8,,0.5
1522823400,,,150.9,0.5
1522827000,0.2,3.6,118.1,
1522830600,0.1,2.3,113.5,0.6
1522834200,0.2,2.3,123.0,0.6
1522837800,0.5,4.8,179.7,0.5
1522841400,0.5,4.8,184.0,0.5
1522845000,0.8,4.2,176.6,0.4
1522848600,0.7,4.4,174.5,0.4
1522852200,1.2,5.4,174.7,0.4
1522855800,1.0,4.6,178.1,0.4
1522859400,1.1,5.3,181.4,0.4
1522863000,1.1,4.8,172.3,0.5
1522866600,1.1,4.1,171.4,0.4
1522870200,1.0,3.8,168.6,0.4
1522873800,0.7,3.1,166.9,0.4
1522877400,0.6,3.1,167.1,0.4
1522881000,0.6,3.7,166.4,0.3
1522884600,0.4,3.6,161.6,0.3
1522888200,0.5,4.2,157.3,0.4
1522891800,0.4,3.8,156.9,0.4
1522895400,0.4,3.5,156.9,0.3
1522899000,0.3,3.3,155.0,0.3
1522902600,0.3,2.8,149.4,0.3
1522906200,0.3,3.2,,0.3
1522909800,,,154.6,0.4
1522913400,0.4,5.3,157.5,
1522917000,0.5,6.5,160.1,0.4
1522920600,0.6,8.9,167.5,0.7
1522924200,0.7,8.9,180.8,0.9
1522927800,1.1,10.4,198.4,0.7
1522931400,1.8,11.1,206.8,0.5
1522935000,1.4,8.9,201.0,0.4
1522938600,1.8,7.5,191.7,0.5
1522942200,2.0,7.2,190.9,0.5
1522945800,1.8,5.9,183.0,0.4
1522949400,1.5,5.6,174.5,0.4
1522953000,1.4,5.3,170.7,0.4
1522956600,1.4,5.1,173.9,0.5
1522960200,1.1,4.8,175.9,0.5
1522963800,0.7,3.7,168.5,0.4
1522967400,0.6,4.6,172.7,0.5
1522971000,0.5,6.9,186.2,0.6
1522974600,0.4,9.8,186.5,0.5
1522978200,0.4,10.0,199.1,0.7
1522981800,0.4,10.8,198.5,0.9
1522985400,0.3,6.8,175.6,0.8
1522989000,0.2,6.5,173.6,0.6
1522992600,0.3,10.0,,0.6
1522996200,,,183.8,0.7
1522999800,0.2,8.0,185.5,
1523003400,4.2,23.9,219.2,0.8
1523007000,2.8,22.7,223.5,1.1
1523010600,5.1,26.0,262.2,0.9
1523014200,4.7,31.3,305.4,1.8
1523017800,4.4,28.1,294.2,1.8
1523021400,3.6,20.3,255.2,1.3
1523025000,2.3,14.5,226.0,1.2
1523028600,2.1,11.2,207.6,1.5
1523032200,1.7,7.8,202.2,1.4
1523035800,1.4,6.5,193.4,1.3
1523039400,1.4,6.0,184.1,1.1
1523043000,0.8,5.1,186.7,1.1
1523046600,0.5,4.7,178.9,1.0
1523050200,0.3,3.4,168.9,0.8
1523053800,0.3,4.0,173.3,0.7
1523057400,0.2,3.9,171.9,0.7
1523061000,0.1,3.2,167.0,0.4
1523064600,0.2,3.3,169.2,0.3
1523068200,0.1,3.4,169.2,0.3
1523071800,0.3,4.8,180.2,0.3
1523075400,0.1,3.0,173.9,0.3
1523079000,0.1,2.4,,0.3
1523082600,,,175.0,0.4
1523086200,0.1,2.7,172.7,
1523089800,0.0,2.7,168.1,0.3
1523093400,0.2,4.7,181.3,0.2
1523097000,0.1,4.2,182.2,0.3
1523100600,0.6,6.3,184.8,0.4
1523104200,0.7,4.6,183.0,0.4
1523107800,0.8,3.8,181.2,0.5
1523111400,0.8,3.1,177.4,0.5
1523115000,0.7,2.5,179.3,0.4
1523118600,0.6,2.4,175.4,0.6
1523122200,0.5,2.5,177.1,0.7
1523125800,0.8,3.5,176.6,0.8
1523129400,0.7,3.3,186.2,0.7
1523133000,0.8,3.6,177.2,1.0
1523136600,0.7,3.4,174.4,1.7
1523140200,0.4,2.8,170.1,1.6
1523143800,0.2,3.9,184.1,0.8
1523147400,0.1,6.7,209.2,1.1
1523151000,0.1,15.0,320.8,0.8
1523154600,1.1,31.4,410.7,0.6
1523158200,1.2,30.1,399.7,0.5
1523161800,0.2,10.7,256.4,0.5
1523165400,0.1,8.7,,0.5
1523169000,,,214.5,0.5
1523172600,0.1,6.9,204.8,
1523176200,0.4,12.6,227.6,0.6
1523179800,0.6,14.6,235.6,0.5
1523183400,0.5,11.7,225.8,0.5
1523187000,0.6,8.1,223.0,0.6
1523190600,0.8,5.6,212.9,0.6
1523194200,0.6,3.9,204.3,0.7
1523197800,0.5,2.9,195.9,0.8
1523201400,0.6,3.0,193.3,0.7
1523205000,0.9,3.4,190.7,0.7
1523208600,0.8,3.3,191.2,0.9
1523212200,0.8,3.0,189.7,1.0
1523215800,0.7,3.0,191.4,0.9
1523219400,0.6,2.8,192.0,0.9
1523223000,0.4,2.2,187.1,0.6
1523226600,0.3,2.3,185.4,0.5
1523230200,0.1,2.9,190.4,0.5
1523233800,0.1,5.7,204.3,0.5
1523237400,0.2,7.0,206.9,0.3
1523241000,0.1,5.4,188.6,0.3
1523244600,0.1,6.0,195.8,0.3
1523248200,0.2,4.4,185.3,0.4
1523251800,0.1,4.8,,0.6
1523255400,,,181.3,0.4
1523259000,0.2,5.5,184.3,
1523262600,0.1,4.6,183.5,1.0
1523266200,0.2,7.2,194.7,2.9
1523269800,0.3,8.9,204.1,1.8
1523273400,1.3,11.7,221.2,1.4
1523277000,7.6,22.8,256.0,0.9
1523280600,4.3,16.1,,1.1
1523284200,10.3,21.7,231.9,
1523287800,,,209.0,1.2
1523291400,,,207.9,0.7
1523295000,,,221.3,0.5
1523298600,4.0,12.9,226.2,0.5
1523302200,2.7,12.4,232.3,0.6
1523305800,1.1,9.7,229.6,0.5
1523309400,1.0,10.0,233.7,0.5
1523313000,1.2,14.7,274.9,0.4
1523316600,0.3,11.4,242.2,0.3
1523320200,0.3,10.0,223.8,0.4
1523323800,0.2,11.8,235.8,0.4
1523327400,0.1,9.2,217.1,0.3
1523331000,0.2,8.0,203.3,0.3
1523334600,0.1,6.8,203.8,0.3
1523338200,0.2,7.3,,0.3
1523341800,,,192.9,0.3
1523345400,0.3,7.4,200.2,
1523349000,0.2,6.7,200.1,0.3
1523352600,0.2,9.0,211.3,0.2
1523356200,1.6,22.0,248.9,0.2
1523359800,3.3,25.5,304.6,0.3
1523363400,3.9,19.4,257.1,0.3
1523367000,2.1,9.4,209.2,0.5
1523370600,3.3,12.2,225.3,0.6
1523374200,5.7,17.2,225.0,0.7
1523377800,4.0,14.8,223.0,0.6
1523381400,2.2,9.8,205.9,0.6
1523385000,1.2,7.8,192.3,0.9
1523388600,1.1,7.1,186.3,0.6
1523392200,0.7,4.7,178.9,0.5
1523395800,0.5,4.6,174.1,0.4
1523399400,0.4,5.2,181.3,0.3
1523403000,0.3,5.9,181.4,0.4
1523406600,0.3,8.4,192.3,0.5
1523410200,0.3,8.3,190.9,0.5
1523413800,0.2,15.2,261.4,0.5
1523417400,0.5,27.5,301.7,0.4
1523421000,1.4,35.2,344.2,0.4
1523424600,1.5,33.9,,0.4
1523428200,,,338.5,0.3
1523431800,2.7,35.2,334.7,
1523435400,5.8,39.6,372.4,0.5
1523439000,15.6,50.2,421.0,0.6
1523442600,28.2,64.5,497.6,0.8
1523446200,48.8,91.2,585.8,1.3
1523449800,38.2,81.5,529.3,1.3
1523453400,4.7,27.5,293.7,1.1
1523457000,3.7,14.9,231.8,0.7
1523460600,1.9,8.5,204.2,1.0
1523464200,1.9,8.3,197.1,0.5
1523467800,1.6,7.6,197.9,0.5
1523471400,1.0,7.6,199.9,0.5
1523475000,1.2,7.2,204.6,0.6
1523478600,1.0,6.3,197.1,0.6
1523482200,0.9,5.9,197.0,0.5
1523485800,0.6,5.3,188.4,0.6
1523489400,0.4,7.2,198.0,0.7
1523493000,0.4,9.0,210.2,0.7
1523496600,0.2,11.8,229.3,0.7
1523500200,0.3,14.0,248.4,0.8
1523503800,0.3,11.0,202.2,1.1
1523507400,0.5,15.7,209.5,1.2
1523511000,0.4,21.0,,1.4
1523514600,,,239.9,1.5
1523518200,0.6,18.4,225.9,
1523521800,0.4,17.0,215.4,1.2
1523525400,0.8,21.4,246.5,1.1
1523529000,1.1,23.9,236.8,1.0
1523532600,7.9,38.9,382.6,0.9
1523536200,3.3,30.6,319.4,1.0
1523539800,5.6,21.8,248.2,1.1
1523543400,2.0,9.0,198.4,0.9
1523547000,1.1,7.1,189.5,0.8
1523550600,1.0,5.8,181.8,1.0
1523554200,1.0,5.3,180.6,1.0
1523557800,0.7,4.3,166.7,1.0
1523561400,0.7,4.3,168.4,1.0
1523565000,0.7,5.0,172.7,1.0
1523568600,0.5,4.5,170.3,0.8
1523572200,0.2,4.4,166.4,0.8
1523575800,0.2,4.4,161.5,0.7
1523579400,0.1,5.1,161.6,0.7
1523583000,0.1,7.3,177.9,0.7
1523586600,0.1,8.4,187.6,0.6
