EpochTime,3.feed_3506.PM2_5,3.feed_3506.OZONE
1528795800,7.0,15.0
1528799400,9.0,8.0
1528803000,10.0,10.0
1528806600,15.0,31.0
1528810200,19.0,38.0
1528813800,11.0,42.0
1528817400,13.0,45.0
1528821000,17.0,49.0
1528824600,15.0,49.0
1528828200,16.0,50.0
1528831800,3.0,48.0
1528835400,6.0,42.0
1528839000,8.0,39.0
1528842600,11.0,37.0
1528846200,9.0,35.0
1528849800,15.0,31.0
1528853400,36.0,25.0
1528857000,8.0,20.0
1528860600,16.0,17.0
1528864200,11.0,17.0
1528867800,16.0,19.0
1528871400,9.0,22.0
1528875000,10.0,23.0
1528878600,16.0,28.0
1528882200,9.0,27.0
1528885800,19.0,23.0
1528889400,7.0,18.0
1528893000,5.0,19.0
1528896600,18.0,
1528900200,18.0,
1528903800,16.0,22.0
1528907400,22.0,25.0
1528911000,16.0,26.0
1528914600,19.0,28.0
1528918200,23.0,36.0
1528921800,23.0,43.0
1528925400,23.0,47.0
1528929000,17.0,46.0
1528932600,21.0,45.0
1528936200,12.0,47.0
1528939800,12.0,48.0
1528943400,14.0,42.0
1528947000,14.0,46.0
1528950600,14.0,43.0
1528954200,19.0,34.0
1528957800,9.0,18.0
1528961400,16.0,11.0
1528965000,12.0,8.0
1528968600,6.0,1.0
1528972200,11.0,1.0
1528975800,17.0,5.0
1528979400,13.0,25.0
1528983000,17.0,34.0
1528986600,15.0,42.0
1528990200,16.0,46.0
1528993800,10.0,49.0
1528997400,9.0,50.0
1529001000,11.0,52.0
1529004600,12.0,54.0
1529008200,9.0,52.0
1529011800,8.0,52.0
1529015400,11.0,52.0
1529019000,8.0,49.0
1529022600,8.0,47.0
1529026200,6.0,43.0
1529029800,12.0,27.0
1529033400,18.0,10.0
1529037000,14.0,9.0
1529040600,15.0,12.0
1529044200,11.0,10.0
1529047800,21.0,7.0
1529051400,16.0,6.0
1529055000,17.0,4.0
1529058600,15.0,3.0
1529062200,17.0,3.0
1529065800,24.0,16.0
1529069400,16.0,30.0
1529073000,19.0,40.0
1529076600,14.0,48.0
1529080200,12.0,51.0
1529083800,9.0,53.0
1529087400,11.0,51.0
1529091000,9.0,51.0
1529094600,8.0,53.0
1529098200,8.0,53.0
1529101800,5.0,53.0
1529105400,,49.0
1529109000,7.0,33.0
1529112600,10.0,21.0
1529116200,17.0,18.0
1529119800,19.0,16.0
1529123400,17.0,13.0
1529127000,22.0,9.0
1529130600,19.0,6.0
1529134200,15.0,4.0
1529137800,23.0,3.0
1529141400,13.0,1.0
1529145000,19.0,1.0
1529148600,23.0,3.0
1529152200,32.0,5.0
1529155800,25.0,5.0
1529159400,35.0,7.0
1529163000,36.0,20.0
1529166600,34.0,47.0
1529170200,29.0,69.0
1529173800,29.0,78.0
1529177400,18.0,74.0
1529181000,17.0,74.0
1529184600,11.0,70.0
1529188200,9.0,69.0
1529191800,15.0,70.0
1529195400,16.0,61.0
1529199000,14.0,55.0
1529202600,24.0,50.0
1529206200,18.0,50.0
1529209800,20.0,52.0
1529213400,12.0,47.0
1529217000,19.0,45.0
1529220600,21.0,42.0
1529224200,20.0,42.0
1529227800,18.0,38.0
1529231400,19.0,31.0
1529235000,19.0,35.0
1529238600,29.0,42.0
1529242200,32.0,51.0
1529245800,31.0,59.0
1529249400,26.0,64.0
1529253000,23.0,66.0
1529256600,23.0,65.0
1529260200,15.0,63.0
1529263800,21.0,62.0
1529267400,28.0,62.0
1529271000,25.0,64.0
1529274600,23.0,64.0
1529278200,17.0,62.0
1529281800,10.0,53.0
1529285400,8.0,46.0
1529289000,22.0,47.0
1529292600,22.0,46.0
1529296200,23.0,39.0
1529299800,21.0,32.0
1529303400,26.0,29.0
1529307000,26.0,27.0
1529310600,21.0,27.0
1529314200,21.0,21.0
1529317800,23.0,22.0
1529321400,23.0,21.0
1529325000,31.0,29.0
1529328600,28.0,37.0
1529332200,34.0,50.0
1529335800,31.0,57.0
1529339400,31.0,60.0
1529343000,25.0,58.0
1529346600,23.0,57.0
1529350200,20.0,59.0
1529353800,25.0,62.0
1529357400,26.0,64.0
1529361000,25.0,66.0
1529364600,27.0,64.0
1529368200,24.0,57.0
1529371800,15.0,51.0
1529375400,28.0,47.0
1529379000,25.0,47.0
1529382600,30.0,46.0
1529386200,28.0,48.0
1529389800,25.0,46.0
1529393400,15.0,43.0
1529397000,19.0,41.0
1529400600,16.0,39.0
1529404200,17.0,30.0
1529407800,20.0,30.0
1529411400,15.0,32.0
1529415000,20.0,35.0
1529418600,8.0,28.0
1529422200,8.0,31.0
1529425800,20.0,36.0
1529429400,13.0,35.0
1529433000,13.0,36.0
1529436600,16.0,38.0
1529440200,11.0,38.0
1529443800,13.0,37.0
1529447400,11.0,36.0
1529451000,7.0,31.0
1529454600,4.0,27.0
1529458200,6.0,21.0
1529461800,12.0,15.0
1529465400,13.0,11.0
1529469000,20.0,6.0
1529472600,16.0,7.0
1529476200,1.0,4.0
1529479800,8.0,3.0
1529483400,13.0,5.0
1529487000,10.0,0.0
1529490600,9.0,0.0
1529494200,12.0,1.0
1529497800,26.0,4.0
1529501400,21.0,6.0
1529505000,21.0,19.0
1529508600,26.0,31.0
1529512200,15.0,44.0
1529515800,17.0,49.0
1529519400,11.0,40.0
1529523000,11.0,36.0
1529526600,13.0,37.0
1529530200,15.0,38.0
1529533800,15.0,35.0
1529537400,8.0,33.0
1529541000,8.0,32.0
1529544600,6.0,42.0
1529548200,6.0,38.0
1529551800,11.0,35.0
1529555400,13.0,28.0
1529559000,14.0,20.0
1529562600,14.0,16.0
1529566200,16.0,13.0
1529569800,14.0,12.0
1529573400,14.0,11.0
1529577000,10.0,12.0
1529580600,9.0,11.0
1529584200,11.0,15.0
1529587800,17.0,16.0
1529591400,22.0,18.0
1529595000,19.0,20.0
1529598600,17.0,26.0
1529602200,25.0,31.0
1529605800,26.0,38.0
1529609400,30.0,43.0
1529613000,24.0,41.0
1529616600,16.0,40.0
1529620200,9.0,37.0
1529623800,11.0,35.0
1529627400,10.0,32.0
1529631000,10.0,26.0
1529634600,10.0,28.0
1529638200,18.0,28.0
1529641800,8.0,27.0
1529645400,8.0,24.0
1529649000,17.0,23.0
1529652600,15.0,21.0
1529656200,11.0,21.0
1529659800,8.0,24.0
1529663400,11.0,36.0
1529667000,13.0,36.0
1529670600,14.0,33.0
1529674200,18.0,28.0
1529677800,16.0,26.0
1529681400,17.0,35.0
1529685000,18.0,38.0
1529688600,12.0,42.0
1529692200,10.0,41.0
1529695800,9.0,40.0
1529699400,5.0,39.0
1529703000,4.0,38.0
1529706600,7.0,37.0
1529710200,7.0,35.0
1529713800,12.0,31.0
1529717400,8.0,29.0
1529721000,8.0,28.0
1529724600,5.0,28.0
1529728200,6.0,27.0
1529731800,10.0,27.0
1529735400,10.0,25.0
1529739000,14.0,23.0
1529742600,9.0,23.0
1529746200,4.0,18.0
1529749800,5.0,13.0
1529753400,9.0,11.0
1529757000,15.0,19.0
1529760600,19.0,21.0
1529764200,17.0,26.0
1529767800,13.0,31.0
1529771400,11.0,35.0
1529775000,13.0,39.0
1529778600,15.0,43.0
1529782200,12.0,46.0
1529785800,7.0,41.0
1529789400,7.0,40.0
1529793000,8.0,41.0
1529796600,14.0,37.0
1529800200,16.0,33.0
1529803800,14.0,23.0
1529807400,19.0,18.0
1529811000,8.0,23.0
1529814600,19.0,19.0
1529818200,13.0,16.0
1529821800,11.0,23.0
1529825400,17.0,20.0
1529829000,18.0,22.0
1529832600,16.0,21.0
1529836200,13.0,18.0
1529839800,18.0,17.0
1529843400,17.0,22.0
1529847000,14.0,29.0
1529850600,16.0,36.0
1529854200,21.0,39.0
1529857800,17.0,39.0
1529861400,14.0,39.0
1529865000,12.0,39.0
1529868600,10.0,42.0
1529872200,22.0,48.0
1529875800,15.0,50.0
1529879400,17.0,50.0
1529883000,15.0,45.0
1529886600,37.0,40.0
1529890200,15.0,31.0
1529893800,17.0,32.0
1529897400,14.0,26.0
1529901000,14.0,29.0
1529904600,7.0,25.0
1529908200,4.0,22.0
1529911800,4.0,22.0
1529915400,10.0,23.0
1529919000,7.0,20.0
1529922600,9.0,16.0
1529926200,11.0,19.0
1529929800,10.0,21.0
1529933400,20.0,27.0
1529937000,14.0,31.0
1529940600,21.0,35.0
1529944200,12.0,36.0
1529947800,18.0,38.0
1529951400,16.0,39.0
1529955000,17.0,39.0
1529958600,16.0,37.0
1529962200,18.0,39.0
1529965800,20.0,39.0
1529969400,4.0,38.0
1529973000,8.0,37.0
1529976600,17.0,28.0
1529980200,13.0,18.0
1529983800,14.0,15.0
1529987400,13.0,15.0
1529991000,8.0,12.0
1529994600,9.0,8.0
1529998200,14.0,5.0
1530001800,12.0,3.0
1530005400,16.0,6.0
1530009000,14.0,8.0
1530012600,14.0,11.0
1530016200,16.0,16.0
1530019800,16.0,25.0
1530023400,15.0,32.0
1530027000,16.0,39.0
1530030600,21.0,43.0
1530034200,12.0,42.0
1530037800,11.0,42.0
1530041400,21.0,40.0
1530045000,13.0,38.0
1530048600,12.0,37.0
1530052200,15.0,36.0
1530055800,14.0,33.0
1530059400,11.0,32.0
1530063000,18.0,31.0
1530066600,18.0,28.0
1530070200,11.0,31.0
1530073800,16.0,26.0
1530077400,13.0,24.0
1530081000,11.0,19.0
1530084600,12.0,24.0
1530088200,16.0,24.0
1530091800,16.0,17.0
1530095400,15.0,15.0
1530099000,14.0,15.0
1530102600,11.0,16.0
1530106200,10.0,15.0
1530109800,18.0,17.0
1530113400,9.0,18.0
1530117000,12.0,26.0
1530120600,16.0,33.0
1530124200,18.0,38.0
1530127800,17.0,42.0
1530131400,10.0,40.0
1530135000,19.0,41.0
1530138600,15.0,41.0
1530142200,11.0,40.0
1530145800,8.0,37.0
1530149400,7.0,39.0
1530153000,9.0,37.0
1530156600,14.0,35.0
1530160200,9.0,28.0
1530163800,9.0,31.0
1530167400,10.0,28.0
1530171000,16.0,25.0
1530174600,11.0,24.0
1530178200,14.0,22.0
1530181800,17.0,22.0
1530185400,17.0,22.0
1530189000,12.0,23.0
1530192600,18.0,26.0
1530196200,16.0,33.0
1530199800,21.0,44.0
1530203400,,44.0
1530207000,4.0,46.0
1530210600,15.0,51.0
1530214200,10.0,52.0
1530217800,11.0,52.0
1530221400,6.0,54.0
1530225000,6.0,55.0
1530228600,8.0,53.0
1530232200,5.0,52.0
1530235800,7.0,39.0
1530239400,9.0,24.0
1530243000,13.0,14.0
1530246600,19.0,11.0
1530250200,4.0,9.0
1530253800,9.0,5.0
1530257400,12.0,3.0
1530261000,19.0,2.0
1530264600,12.0,0.0
1530268200,12.0,0.0
1530271800,11.0,1.0
1530275400,26.0,
1530279000,30.0,12.0
1530282600,27.0,41.0
1530286200,20.0,62.0
1530289800,26.0,73.0
1530293400,21.0,78.0
1530297000,20.0,76.0
1530300600,19.0,76.0
1530304200,18.0,73.0
1530307800,10.0,73.0
1530311400,12.0,73.0
1530315000,10.0,71.0
1530318600,10.0,65.0
1530322200,11.0,51.0
1530325800,14.0,26.0
1530329400,22.0,19.0
1530333000,21.0,16.0
1530336600,20.0,13.0
1530340200,13.0,10.0
1530343800,19.0,7.0
1530347400,17.0,3.0
1530351000,20.0,2.0
1530354600,20.0,1.0
1530358200,24.0,3.0
1530361800,35.0,9.0
1530365400,36.0,21.0
1530369000,38.0,45.0
1530372600,26.0,68.0
1530376200,26.0,76.0
1530379800,18.0,82.0
1530383400,19.0,83.0
1530387000,15.0,81.0
1530390600,14.0,81.0
1530394200,20.0,80.0
1530397800,18.0,77.0
1530401400,15.0,78.0
1530405000,19.0,53.0
1530408600,19.0,30.0
1530412200,19.0,26.0
1530415800,23.0,21.0
1530419400,18.0,18.0
1530423000,26.0,13.0
1530426600,24.0,11.0
1530430200,26.0,8.0
1530433800,22.0,4.0
1530437400,24.0,1.0
1530441000,23.0,2.0
1530444600,27.0,5.0
1530448200,31.0,13.0
1530451800,35.0,30.0
1530455400,30.0,51.0
1530459000,29.0,62.0
1530462600,28.0,71.0
1530466200,26.0,68.0
1530469800,23.0,59.0
1530473400,13.0,56.0
1530477000,16.0,54.0
1530480600,18.0,62.0
1530484200,12.0,68.0
1530487800,12.0,57.0
1530491400,9.0,52.0
1530495000,10.0,26.0
1530498600,17.0,24.0
1530502200,12.0,22.0
1530505800,13.0,17.0
1530509400,18.0,13.0
1530513000,18.0,9.0
1530516600,21.0,5.0
1530520200,22.0,5.0
1530523800,21.0,1.0
1530527400,25.0,4.0
1530531000,16.0,22.0
1530534600,13.0,
1530538200,15.0,
1530541800,20.0,40.0
1530545400,20.0,45.0
1530549000,20.0,53.0
1530552600,14.0,56.0
1530556200,24.0,54.0
1530559800,20.0,49.0
1530563400,15.0,51.0
1530567000,15.0,55.0
1530570600,6.0,46.0
1530574200,,44.0
1530577800,5.0,39.0
1530581400,4.0,31.0
1530585000,7.0,26.0
1530588600,9.0,28.0
1530592200,8.0,25.0
1530595800,5.0,19.0
1530599400,8.0,14.0
1530603000,11.0,9.0
1530606600,10.0,6.0
1530610200,14.0,2.0
1530613800,16.0,1.0
1530617400,10.0,2.0
1530621000,19.0,4.0
1530624600,17.0,18.0
1530628200,22.0,32.0
1530631800,14.0,44.0
1530635400,24.0,54.0
1530639000,20.0,58.0
1530642600,26.0,63.0
1530646200,17.0,60.0
1530649800,18.0,62.0
1530653400,21.0,61.0
1530657000,11.0,59.0
1530660600,15.0,58.0
1530664200,10.0,51.0
1530667800,6.0,39.0
1530671400,9.0,29.0
1530675000,12.0,32.0
1530678600,13.0,34.0
1530682200,15.0,25.0
1530685800,14.0,17.0
1530689400,12.0,17.0
1530693000,17.0,11.0
1530696600,13.0,10.0
1530700200,23.0,5.0
1530703800,17.0,7.0
1530707400,18.0,17.0
1530711000,25.0,33.0
1530714600,36.0,51.0
1530718200,29.0,66.0
1530721800,28.0,71.0
1530725400,24.0,70.0
1530729000,23.0,65.0
1530732600,26.0,63.0
1530736200,21.0,60.0
1530739800,19.0,61.0
1530743400,23.0,66.0
1530783000,,5.0
1530786600,0.0,8.0
1530790200,,19.0
1530811800,23.0,
1530815400,24.0,47.0
1530819000,20.0,47.0
1530822600,4.0,38.0
1530826200,3.0,32.0
1530829800,8.0,29.0
1530833400,4.0,34.0
1530837000,0.0,33.0
1530840600,1.0,26.0
1530844200,7.0,25.0
1530847800,7.0,24.0
1530851400,6.0,23.0
1530855000,9.0,20.0
1530858600,5.0,18.0
1530862200,3.0,17.0
1530865800,14.0,16.0
1530869400,12.0,14.0
1530873000,8.0,11.0
1530876600,9.0,13.0
1530880200,11.0,20.0
1530883800,10.0,27.0
1530887400,7.0,29.0
1530891000,9.0,30.0
1530894600,7.0,36.0
1530898200,10.0,41.0
1530901800,12.0,40.0
1530905400,9.0,39.0
1530909000,11.0,37.0
1530912600,11.0,37.0
1530916200,9.0,38.0
1530919800,6.0,36.0
1530923400,10.0,38.0
1530927000,10.0,39.0
1530930600,10.0,37.0
1530934200,10.0,32.0
1530937800,7.0,31.0
1530941400,12.0,29.0
1530945000,10.0,29.0
1530948600,13.0,30.0
1530952200,12.0,28.0
1530955800,13.0,24.0
1530959400,15.0,20.0
1530963000,12.0,20.0
1530966600,11.0,23.0
1530970200,10.0,28.0
1530973800,14.0,32.0
1530977400,13.0,35.0
1530981000,15.0,38.0
1530984600,11.0,41.0
1530988200,12.0,44.0
1530991800,10.0,44.0
1530995400,12.0,45.0
1530999000,14.0,47.0
1531002600,9.0,49.0
1531006200,6.0,49.0
1531009800,7.0,45.0
1531013400,4.0,36.0
1531017000,9.0,25.0
1531020600,11.0,20.0
1531024200,17.0,17.0
1531027800,23.0,13.0
1531031400,17.0,11.0
1531035000,22.0,8.0
1531038600,19.0,8.0
1531042200,16.0,6.0
1531045800,19.0,6.0
1531049400,20.0,7.0
1531053000,16.0,17.0
1531056600,18.0,36.0
1531060200,14.0,47.0
1531063800,15.0,52.0
1531067400,17.0,57.0
1531071000,13.0,58.0
1531074600,12.0,56.0
1531078200,11.0,56.0
1531081800,11.0,59.0
1531085400,18.0,57.0
1531089000,12.0,55.0
1531092600,9.0,51.0
1531096200,,45.0
1531099800,,32.0
1531103400,,24.0
1531107000,,18.0
1531110600,,15.0
1531114200,,13.0
1531117800,,5.0
1531121400,,7.0
1531125000,,6.0
1531128600,,3.0
1531132200,,2.0
1531135800,,2.0
1531139400,,5.0
1531143000,,19.0
1531146600,25.0,37.0
1531150200,29.0,58.0
1531153800,22.0,63.0
1531157400,22.0,63.0
1531161000,13.0,68.0
1531164600,29.0,73.0
1531168200,17.0,65.0
1531171800,10.0,62.0
1531175400,9.0,60.0
1531179000,13.0,62.0
1531182600,13.0,60.0
1531186200,8.0,50.0
1531189800,11.0,39.0
1531193400,19.0,26.0
1531197000,19.0,20.0
1531200600,16.0,17.0
1531204200,16.0,16.0
1531207800,26.0,12.0
1531211400,22.0,7.0
1531215000,27.0,0.0
1531218600,20.0,1.0
1531222200,21.0,15.0
1531225800,31.0,31.0
1531229400,28.0,43.0
1531233000,26.0,58.0
1531236600,17.0,74.0
1531240200,21.0,82.0
1531243800,23.0,82.0
1531247400,20.0,73.0
1531251000,17.0,71.0
1531254600,18.0,68.0
1531258200,21.0,67.0
1531261800,23.0,67.0
1531265400,11.0,61.0
1531269000,11.0,53.0
1531272600,13.0,35.0
1531276200,15.0,41.0
1531279800,11.0,38.0
1531283400,7.0,34.0
1531287000,8.0,30.0
1531290600,13.0,28.0
1531294200,9.0,26.0
1531297800,9.0,22.0
1531301400,7.0,14.0
1531305000,11.0,14.0
1531308600,14.0,15.0
1531312200,17.0,17.0
1531315800,25.0,23.0
1531319400,18.0,29.0
1531323000,22.0,34.0
1531326600,24.0,33.0
1531330200,21.0,35.0
1531333800,21.0,36.0
1531337400,20.0,36.0
1531341000,18.0,37.0
1531344600,16.0,39.0
1531348200,13.0,39.0
1531351800,14.0,38.0
1531355400,9.0,32.0
1531359000,10.0,29.0
1531362600,10.0,28.0
1531366200,15.0,25.0
1531369800,16.0,24.0
1531373400,12.0,21.0
1531377000,19.0,22.0
1531380600,14.0,21.0
1531384200,14.0,17.0
1531387800,15.0,12.0
1531391400,14.0,7.0
1531395000,18.0,12.0
1531398600,17.0,
1531402200,14.0,
1531405800,20.0,22.0
1531409400,21.0,28.0
1531413000,17.0,40.0
1531416600,27.0,48.0
1531420200,29.0,53.0
1531423800,23.0,57.0
1531427400,24.0,57.0
1531431000,19.0,54.0
1531434600,16.0,54.0
1531438200,11.0,50.0
1531441800,10.0,40.0
1531445400,11.0,24.0
1531449000,13.0,20.0
1531452600,11.0,12.0
1531456200,13.0,7.0
1531459800,11.0,5.0
1531463400,9.0,3.0
1531467000,17.0,1.0
1531470600,13.0,0.0
1531474200,11.0,-1.0
1531477800,17.0,0.0
1531481400,18.0,1.0
1531485000,19.0,8.0
1531488600,22.0,16.0
1531492200,25.0,33.0
1531495800,27.0,49.0
1531499400,34.0,62.0
1531503000,30.0,66.0
1531506600,26.0,69.0
1531510200,17.0,62.0
1531513800,22.0,62.0
1531517400,28.0,65.0
1531521000,17.0,66.0
1531524600,20.0,67.0
1531528200,19.0,62.0
1531531800,20.0,58.0
1531535400,20.0,46.0
1531539000,24.0,36.0
1531542600,21.0,39.0
1531546200,16.0,29.0
1531549800,26.0,18.0
1531553400,16.0,12.0
1531557000,23.0,9.0
1531560600,23.0,5.0
1531564200,26.0,3.0
1531567800,27.0,8.0
1531571400,29.0,29.0
1531575000,30.0,42.0
1531578600,32.0,51.0
1531582200,30.0,62.0
1531585800,28.0,67.0
1531589400,26.0,59.0
1531593000,17.0,60.0
1531596600,22.0,61.0
1531600200,15.0,61.0
1531603800,24.0,63.0
1531607400,21.0,62.0
1531611000,18.0,59.0
1531614600,10.0,52.0
1531618200,16.0,42.0
1531621800,24.0,30.0
1531625400,32.0,23.0
1531629000,28.0,21.0
1531632600,31.0,16.0
1531636200,30.0,10.0
1531639800,31.0,7.0
1531643400,27.0,8.0
1531647000,23.0,13.0
1531650600,19.0,28.0
1531654200,21.0,37.0
1531657800,21.0,37.0
1531661400,11.0,41.0
1531665000,23.0,48.0
1531668600,23.0,54.0
1531672200,22.0,62.0
1531675800,29.0,65.0
1531679400,34.0,70.0
1531683000,29.0,74.0
1531686600,16.0,59.0
1531690200,8.0,57.0
1531693800,11.0,56.0
1531697400,9.0,50.0
1531701000,20.0,45.0
1531704600,12.0,38.0
1531708200,17.0,29.0
1531711800,18.0,32.0
1531715400,18.0,23.0
1531719000,21.0,23.0
1531722600,13.0,19.0
1531726200,20.0,16.0
1531729800,20.0,13.0
1531733400,20.0,11.0
1531737000,14.0,8.0
1531740600,20.0,10.0
1531744200,18.0,14.0
1531747800,25.0,23.0
1531751400,37.0,38.0
1531755000,25.0,59.0
1531758600,35.0,59.0
1531762200,29.0,61.0
1531765800,26.0,56.0
1531769400,26.0,59.0
1531773000,21.0,55.0
1531776600,18.0,53.0
1531780200,17.0,51.0
1531783800,21.0,53.0
1531787400,20.0,47.0
1531791000,6.0,35.0
1531794600,9.0,30.0
1531798200,11.0,28.0
1531801800,11.0,28.0
1531805400,12.0,24.0
1531809000,16.0,22.0
1531812600,10.0,19.0
1531816200,13.0,14.0
1531819800,20.0,12.0
1531823400,17.0,10.0
1531827000,15.0,11.0
1531830600,26.0,14.0
1531834200,19.0,23.0
1531837800,23.0,29.0
1531841400,24.0,40.0
1531845000,19.0,49.0
1531848600,27.0,53.0
1531852200,23.0,55.0
1531855800,11.0,48.0
1531859400,10.0,42.0
1531863000,14.0,39.0
1531866600,14.0,37.0
1531870200,13.0,34.0
1531873800,7.0,31.0
1531877400,4.0,27.0
1531881000,8.0,24.0
1531884600,7.0,22.0
1531888200,8.0,16.0
1531891800,11.0,10.0
1531895400,11.0,12.0
1531899000,8.0,10.0
1531902600,9.0,11.0
1531906200,8.0,8.0
1531909800,9.0,4.0
1531913400,9.0,6.0
1531917000,14.0,9.0
1531920600,19.0,13.0
1531924200,21.0,19.0
1531927800,17.0,25.0
1531931400,14.0,28.0
1531935000,13.0,31.0
1531938600,20.0,32.0
1531942200,17.0,34.0
1531945800,11.0,34.0
1531949400,12.0,37.0
1531953000,7.0,37.0
1531956600,11.0,39.0
1531960200,9.0,33.0
1531963800,7.0,20.0
1531967400,10.0,11.0
1531971000,15.0,13.0
1531974600,14.0,11.0
1531978200,13.0,11.0
1531981800,18.0,9.0
1531985400,11.0,6.0
1531989000,18.0,1.0
1531992600,13.0,6.0
1531996200,17.0,2.0
1531999800,8.0,2.0
1532003400,15.0,7.0
1532007000,17.0,13.0
1532010600,22.0,23.0
1532014200,28.0,39.0
1532017800,22.0,48.0
1532021400,17.0,51.0
1532025000,17.0,58.0
1532028600,15.0,60.0
1532032200,23.0,61.0
1532035800,14.0,58.0
1532039400,17.0,56.0
1532043000,16.0,53.0
1532046600,6.0,49.0
1532050200,11.0,41.0
1532053800,16.0,35.0
1532057400,16.0,30.0
1532061000,14.0,32.0
1532064600,12.0,33.0
1532068200,10.0,30.0
1532071800,19.0,28.0
1532075400,19.0,30.0
1532079000,16.0,32.0
1532082600,16.0,29.0
1532086200,24.0,32.0
1532089800,22.0,38.0
1532093400,25.0,42.0
1532097000,23.0,47.0
1532100600,24.0,55.0
1532104200,15.0,59.0
1532107800,18.0,62.0
1532111400,16.0,55.0
1532115000,12.0,50.0
1532118600,20.0,53.0
1532122200,30.0,54.0
1532125800,3.0,42.0
1532129400,7.0,39.0
1532133000,16.0,37.0
1532136600,14.0,32.0
1532140200,17.0,27.0
1532143800,16.0,24.0
1532147400,19.0,32.0
1532151000,18.0,37.0
1532154600,16.0,35.0
1532158200,21.0,32.0
1532161800,19.0,30.0
1532165400,19.0,33.0
1532169000,28.0,33.0
1532172600,22.0,28.0
1532176200,13.0,31.0
1532179800,24.0,36.0
1532183400,22.0,38.0
1532187000,15.0,39.0
1532190600,15.0,36.0
1532194200,20.0,40.0
1532197800,23.0,43.0
1532201400,13.0,41.0
1532205000,12.0,40.0
1532208600,13.0,38.0
1532212200,15.0,38.0
1532215800,13.0,37.0
1532219400,12.0,37.0
1532223000,10.0,34.0
1532226600,6.0,33.0
1532230200,6.0,32.0
1532233800,5.0,34.0
1532237400,8.0,33.0
1532241000,5.0,34.0
1532244600,8.0,32.0
1532248200,8.0,31.0
1532251800,7.0,28.0
1532255400,11.0,24.0
1532259000,14.0,23.0
1532262600,10.0,26.0
1532266200,14.0,28.0
1532269800,16.0,31.0
1532273400,20.0,31.0
1532277000,25.0,38.0
1532280600,16.0,43.0
1532284200,16.0,43.0
1532287800,14.0,45.0
1532291400,9.0,42.0
1532295000,6.0,30.0
1532298600,7.0,25.0
1532302200,7.0,35.0
1532305800,8.0,27.0
1532309400,4.0,23.0
1532313000,12.0,18.0
1532316600,11.0,13.0
1532320200,11.0,9.0
1532323800,10.0,12.0
1532327400,10.0,12.0
1532331000,14.0,5.0
1532334600,12.0,3.0
1532338200,9.0,0.0
1532341800,19.0,1.0
1532345400,17.0,3.0
1532349000,13.0,4.0
1532352600,17.0,9.0
1532356200,18.0,12.0
1532359800,15.0,23.0
1532363400,16.0,31.0
1532367000,12.0,35.0
1532370600,19.0,38.0
1532374200,18.0,41.0
1532377800,6.0,43.0
1532381400,8.0,41.0
1532385000,9.0,37.0
1532388600,17.0,31.0
1532392200,14.0,28.0
1532395800,12.0,27.0
1532399400,12.0,27.0
1532403000,10.0,23.0
1532406600,15.0,27.0
1532410200,11.0,31.0
1532413800,9.0,30.0
1532417400,12.0,30.0
1532421000,15.0,30.0
1532424600,17.0,29.0
1532428200,14.0,25.0
1532431800,21.0,25.0
1532435400,18.0,28.0
1532439000,16.0,33.0
1532442600,19.0,37.0
1532446200,18.0,38.0
1532449800,21.0,42.0
1532453400,11.0,42.0
1532457000,15.0,43.0
1532460600,15.0,41.0
1532464200,6.0,42.0
1532467800,7.0,41.0
1532471400,17.0,39.0
1532475000,7.0,34.0
1532478600,6.0,27.0
1532482200,6.0,22.0
1532485800,10.0,21.0
1532489400,10.0,24.0
1532493000,12.0,17.0
1532496600,6.0,31.0
1532500200,5.0,38.0
1532503800,13.0,36.0
1532507400,15.0,27.0
1532511000,25.0,19.0
1532514600,13.0,14.0
1532518200,18.0,15.0
1532521800,17.0,15.0
1532525400,19.0,20.0
1532529000,,29.0
1532532600,12.0,40.0
1532536200,16.0,48.0
1532539800,20.0,54.0
1532543400,15.0,56.0
1532547000,14.0,56.0
1532550600,12.0,52.0
1532554200,10.0,41.0
1532557800,7.0,49.0
1532561400,16.0,40.0
1532565000,12.0,36.0
1532568600,9.0,22.0
1532572200,7.0,26.0
1532575800,14.0,10.0
1532579400,15.0,4.0
1532583000,12.0,3.0
1532586600,10.0,0.0
1532590200,10.0,-1.0
1532593800,11.0,-2.0
1532597400,20.0,-2.0
1532601000,17.0,-2.0
1532604600,16.0,-1.0
1532608200,20.0,1.0
1532611800,19.0,
1532615400,20.0,27.0
1532619000,18.0,41.0
1532622600,11.0,51.0
1532626200,17.0,54.0
1532629800,17.0,56.0
1532633400,10.0,55.0
1532637000,10.0,55.0
1532640600,10.0,52.0
1532644200,9.0,49.0
1532647800,8.0,46.0
1532651400,8.0,44.0
1532655000,8.0,41.0
1532658600,10.0,39.0
1532662200,15.0,41.0
1532665800,19.0,38.0
1532669400,14.0,38.0
1532673000,7.0,44.0
1532676600,5.0,41.0
1532680200,5.0,36.0
1532683800,9.0,30.0
1532687400,10.0,22.0
1532691000,8.0,20.0
1532694600,10.0,21.0
1532698200,18.0,23.0
1532701800,14.0,22.0
1532705400,11.0,32.0
1532709000,12.0,40.0
1532953800,10.0,9.0
1532957400,23.0,14.0
1532961000,20.0,17.0
1532964600,18.0,20.0
1532968200,13.0,22.0
1532971800,13.0,28.0
1532975400,12.0,30.0
