EpochTime,3.feed_3.PM10B_UG_M3..3.feed_3.PM10_640_UG_M3
1566729000,16.0
1566732600,17.0
1566736200,14.0
1566739800,16.0
1566743400,21.0
1566747000,22.0
1566750600,20.0
1566754200,20.0
1566757800,41.0
1566765000,15.0
1566768600,8.0
1566772200,6.0
1566775800,4.0
1566779400,3.0
1566783000,1.0
1566786600,5.0
1566790200,13.0
1566793800,8.0
1566797400,6.0
1566801000,9.0
1566804600,11.0
1566808200,16.0
1566811800,48.0
1566815400,49.0
1566819000,54.0
1566822600,35.0
1566826200,29.0
1566829800,43.0
1566833400,32.0
1566837000,26.0
1566840600,27.0
1566844200,55.0
1566847800,37.0
1566851400,28.0
1566858600,-2.0
1566862200,3.0
1566865800,7.0
1566869400,21.0
1566873000,18.0
1566876600,28.0
1566880200,36.0
1566883800,19.0
1566887400,22.0
1566891000,7.0
1566894600,7.0
1566898200,13.0
1566901800,13.0
1566905400,26.0
1566909000,31.0
1566912600,30.0
1566916200,18.0
1566919800,24.0
1566923400,27.0
1566927000,19.0
1566930600,24.0
1566934200,24.0
1566937800,24.0
1566941400,24.0
1566945000,23.0
1566948600,23.0
1566952200,22.0
1566955800,23.0
1566959400,30.0
1566963000,26.0
1566966600,32.0
1566970200,37.0
1566973800,23.0
1566977400,31.0
1566981000,9.0
1566984600,10.0
1566988200,10.0
1566991800,5.0
1566995400,13.0
1566999000,17.0
1567002600,24.0
1567006200,30.0
1567009800,42.0
1567013400,19.0
1567017000,22.0
1567020600,13.0
1567024200,21.0
1567027800,11.0
1567031400,8.0
1567035000,7.0
1567042200,10.0
1567045800,17.0
1567049400,16.0
1567053000,5.0
1567056600,28.0
1567060200,16.0
1567063800,48.0
1567067400,61.0
1567071000,32.0
1567074600,20.0
1567078200,50.0
1567081800,24.0
1567085400,38.0
1567089000,38.0
1567092600,33.0
1567096200,41.0
1567099800,28.0
1567103400,22.0
1567107000,19.0
1567110600,13.0
1567114200,11.0
1567117800,9.0
1567121400,5.0
1567128600,5.0
1567132200,55.0
1567135800,39.0
1567139400,38.0
1567143000,59.0
1567146600,48.0
1567150200,44.0
1567153800,28.0
1567157400,31.0
1567161000,16.0
1567164600,36.0
1567168200,47.0
1567171800,29.0
1567175400,43.0
1567179000,44.0
1567182600,51.0
1567186200,32.0
1567189800,26.0
1567193400,29.0
1567197000,31.0
1567200600,20.0
1567204200,15.0
1567207800,8.0
1567211400,-2.0
1567215000,0.0
1567218600,7.0
1567222200,15.0
1567225800,13.0
1567229400,25.0
1567233000,15.0
1567236600,10.0
1567240200,13.0
1567243800,12.0
1567247400,15.0
1567251000,10.0
1567254600,13.0
1567258200,27.0
1567261800,30.0
1567265400,24.0
1567269000,29.0
1567272600,27.0
1567276200,20.0
1567279800,13.0
1567283400,6.0
1567287000,1.0
1567290600,4.0
1567294200,0.0
1567297800,0.0
1567301400,3.0
1567305000,8.0
1567308600,11.0
1567312200,11.0
1567315800,10.0
1567319400,13.0
1567323000,13.0
1567326600,10.0
1567330200,13.0
1567333800,19.0
1567337400,20.0
1567341000,36.0
1567344600,29.0
1567348200,21.0
1567351800,9.0
1567355400,9.0
1567359000,12.0
1567362600,16.0
1567366200,21.0
1567369800,43.0
1567373400,24.0
1567377000,36.0
1567380600,3.0
1567384200,6.0
1567387800,27.0
1567391400,14.0
1567395000,7.0
1567398600,4.0
1567402200,14.0
1567405800,21.0
1567409400,18.0
1567413000,15.0
1567416600,17.0
1567420200,18.0
1567423800,20.0
1567427400,16.0
1567431000,19.0
1567434600,20.0
1567438200,23.0
1567441800,26.0
1567445400,13.0
1567449000,33.0
1567452600,25.0
1567456200,15.0
1567459800,8.0
1567463400,8.0
1567467000,-2.0
1567470600,-2.0
1567474200,8.0
1567477800,11.0
1567481400,20.0
1567485000,21.0
1567488600,23.0
1567492200,25.0
1567495800,25.0
1567499400,92.0
1567503000,67.0
1567506600,87.0
1567510200,70.0
1567513800,47.0
1567517400,43.0
1567521000,54.0
1567524600,67.0
1567528200,75.0
1567531800,40.0
1567535400,27.0
1567539000,26.0
1567542600,34.0
1567546200,22.0
1567549800,13.0
1567553400,15.0
1567557000,8.0
1567560600,2.0
1567564200,33.0
1567567800,47.0
1567571400,46.0
1567575000,46.0
1567578600,44.0
1567582200,39.0
1567585800,36.0
1567589400,35.0
1567593000,30.0
1567596600,36.0
1567600200,45.0
1567603800,50.0
1567607400,48.0
1567611000,45.0
1567614600,29.0
1567618200,22.0
1567621800,29.0
1567625400,21.0
1567629000,10.0
1567632600,9.0
1567636200,11.0
1567639800,6.0
1567650600,0.0
1567654200,-1.0
1567657800,5.0
1567661400,8.0
1567665000,7.0
1567668600,9.0
1567672200,10.0
1567675800,9.0
1567679400,12.0
1567683000,15.0
1567686600,7.0
1567690200,17.0
1567693800,19.0
1567697400,17.0
1567701000,35.0
1567704600,32.0
1567708200,24.0
1567711800,21.0
1567715400,5.0
1567719000,4.0
1567722600,7.0
1567726200,6.0
1567737000,5.0
1567740600,12.0
1567744200,15.0
1567747800,18.0
1567751400,-1.0
1567755000,9.0
1567758600,7.0
1567762200,10.0
1567765800,11.0
1567769400,13.0
1567773000,16.0
1567776600,36.0
1567780200,87.0
1567783800,68.0
1567787400,36.0
1567791000,28.0
1567794600,27.0
1567798200,20.0
1567801800,12.0
1567805400,11.0
1567809000,5.0
1567812600,1.0
1567816200,-2.0
1567819800,12.0
1567823400,15.0
1567827000,7.0
1567830600,11.0
1567834200,23.0
1567837800,12.0
1567841400,11.0
1567845000,9.0
1567848600,15.0
1567852200,19.0
1567855800,10.0
1567859400,18.0
1567863000,31.0
1567866600,23.0
1567870200,18.0
1567873800,21.0
1567877400,25.0
1567881000,41.0
1567884600,21.0
1567888200,29.0
1567891800,24.0
1567895400,12.0
1567899000,6.0
1567902600,11.0
1567906200,11.0
1567909800,14.0
1567913400,19.0
1567917000,16.0
1567920600,58.0
1567924200,55.0
1567927800,39.0
1567931400,33.0
1567935000,47.0
1567938600,58.0
1567942200,112.0
1567945800,67.0
1567949400,74.0
1567953000,48.0
1567956600,29.0
1567960200,26.0
1567963800,48.0
1567967400,20.0
1567971000,7.0
1567974600,0.0
1567978200,1.0
1567981800,12.0
1567985400,8.0
1567989000,6.0
1567992600,7.0
1567996200,11.0
1567999800,12.0
1568003400,9.0
1568007000,19.0
1568010600,8.0
1568014200,6.0
1568017800,6.0
1568021400,8.0
1568025000,4.0
1568028600,4.0
1568032200,14.0
1568035800,17.0
1568039400,51.0
1568043000,33.0
1568050200,39.0
1568053800,38.0
1568057400,19.0
1568061000,11.0
1568064600,17.0
1568068200,9.0
1568071800,0.0
1568082600,9.0
1568086200,9.0
1568089800,8.0
1568093400,10.0
1568097000,8.0
1568100600,15.0
1568104200,10.0
1568107800,18.0
1568111400,18.0
1568115000,22.0
1568118600,39.0
1568122200,53.0
1568125800,72.0
1568129400,88.0
1568133000,73.0
1568136600,49.0
1568140200,38.0
1568143800,43.0
1568147400,35.0
1568151000,27.0
1568154600,16.0
1568158200,13.0
1568161800,8.0
1568165400,10.0
1568169000,11.0
1568172600,39.0
1568176200,52.0
1568179800,71.0
1568183400,53.0
1568187000,73.0
1568190600,81.0
1568194200,60.0
1568197800,34.0
1568201400,47.0
1568205000,82.0
1568208600,97.0
1568212200,104.0
1568215800,89.0
1568219400,56.0
1568223000,53.0
1568226600,32.0
1568230200,38.0
1568233800,19.0
1568237400,25.0
1568241000,11.0
1568244600,12.0
1568248200,10.0
1568251800,12.0
1568255400,30.0
1568259000,3.0
1568262600,8.0
1568266200,15.0
1568269800,10.0
1568273400,14.0
1568277000,40.0
1568280600,35.0
1568284200,38.0
1568287800,36.0
1568291400,52.0
1568295000,34.0
1568298600,31.0
1568302200,49.0
1568305800,33.0
1568309400,34.0
1568313000,25.0
1568316600,29.0
1568320200,27.0
1568323800,11.0
1568327400,6.0
1568331000,0.0
1568341800,0.0
1568345400,6.0
1568349000,6.0
1568352600,6.0
1568356200,4.0
1568359800,10.0
1568363400,7.0
1568367000,17.0
1568370600,10.0
1568374200,22.0
1568377800,12.0
1568381400,28.0
1568385000,51.0
1568388600,78.0
1568392200,49.0
1568395800,45.0
1568399400,27.0
1568403000,37.0
1568406600,20.0
1568410200,3.0
1568413800,2.0
1568424600,5.0
1568428200,21.0
1568431800,18.0
1568435400,17.0
1568439000,46.0
1568442600,39.0
1568446200,22.0
1568449800,8.0
1568453400,14.0
1568457000,14.0
1568460600,16.0
1568464200,33.0
1568467800,17.0
1568471400,22.0
1568475000,23.0
1568478600,35.0
1568482200,47.0
1568485800,37.0
1568489400,16.0
1568493000,17.0
1568496600,10.0
1568500200,6.0
1568511000,1.0
1568514600,17.0
1568518200,9.0
1568521800,44.0
1568525400,35.0
1568529000,47.0
1568532600,41.0
1568536200,64.0
1568539800,58.0
1568543400,40.0
1568547000,28.0
1568550600,47.0
1568554200,58.0
1568557800,75.0
1568561400,39.0
1568565000,60.0
1568568600,30.0
1568572200,26.0
1568575800,17.0
1568579400,2.0
1568583000,0.0
1568586600,0.0
1568590200,0.0
1568593800,-2.0
1568597400,6.0
1568601000,10.0
1568604600,30.0
1568608200,75.0
1568611800,66.0
1568615400,45.0
1568619000,30.0
1568622600,20.0
1568626200,13.0
1568629800,26.0
1568633400,30.0
1568637000,35.0
1568640600,33.0
1568644200,56.0
1568647800,77.0
1568651400,42.0
1568655000,36.0
1568658600,35.0
1568662200,27.0
1568665800,25.0
1568669400,20.0
1568673000,3.0
1568676600,9.0
1568680200,9.0
1568683800,3.0
1568687400,8.0
1568691000,11.0
1568694600,13.0
1568698200,16.0
1568701800,11.0
1568705400,17.0
1568709000,17.0
1568712600,12.0
1568716200,11.0
1568719800,13.0
1568723400,20.0
1568727000,23.0
1568730600,33.0
1568734200,33.0
1568737800,32.0
1568741400,22.0
1568745000,18.0
1568748600,13.0
1568752200,18.0
1568755800,12.0
1568759400,9.0
1568763000,1.0
1568773800,3.0
1568777400,-2.0
1568781000,0.0
1568784600,7.0
1568788200,7.0
1568791800,5.0
1568795400,4.0
1568799000,7.0
1568802600,11.0
1568806200,13.0
1568809800,19.0
1568813400,23.0
1568817000,21.0
1568820600,27.0
1568824200,32.0
1568827800,46.0
1568831400,36.0
1568835000,19.0
1568838600,14.0
1568842200,8.0
1568845800,5.0
1568860200,5.0
1568863800,8.0
1568867400,6.0
1568871000,11.0
1568874600,11.0
1568878200,21.0
1568881800,23.0
1568885400,49.0
1568889000,68.0
1568892600,99.0
1568896200,64.0
1568899800,35.0
1568903400,59.0
1568907000,62.0
1568910600,59.0
1568914200,62.0
1568917800,29.0
1568921400,24.0
1568925000,21.0
1568928600,11.0
1568932200,8.0
1568943000,5.0
1568946600,7.0
1568950200,11.0
1568953800,9.0
1568957400,13.0
1568961000,12.0
1568964600,12.0
1568968200,15.0
1568971800,13.0
1568975400,17.0
1568979000,25.0
1568982600,33.0
1568986200,38.0
1568989800,57.0
1568993400,52.0
1568997000,81.0
1569000600,63.0
1569004200,53.0
1569007800,43.0
1569011400,34.0
1569015000,30.0
1569018600,17.0
1569022200,5.0
1569025800,-1.0
1569029400,12.0
1569033000,20.0
1569036600,29.0
1569040200,21.0
1569043800,27.0
1569047400,29.0
1569051000,25.0
1569054600,31.0
1569058200,57.0
1569061800,39.0
1569065400,29.0
1569069000,53.0
1569072600,60.0
1569076200,64.0
1569079800,77.0
1569083400,63.0
1569087000,61.0
1569090600,34.0
1569094200,45.0
1569097800,32.0
1569101400,24.0
1569105000,27.0
1569108600,11.0
1569112200,9.0
1569115800,12.0
1569119400,43.0
1569123000,81.0
1569126600,66.0
1569130200,39.0
1569133800,45.0
1569137400,49.0
1569141000,58.0
1569144600,74.0
1569148200,44.0
1569151800,52.0
1569155400,85.0
1569159000,74.0
1569162600,61.0
1569166200,73.0
1569169800,53.0
1569173400,40.0
1569177000,44.0
1569180600,37.0
1569184200,23.0
1569187800,13.0
1569191400,19.0
1569195000,10.0
1569198600,23.0
1569202200,56.0
1569205800,80.0
1569209400,69.0
1569213000,69.0
1569216600,79.0
1569220200,110.0
1569223800,85.0
1569227400,68.0
1569231000,54.0
1569234600,52.0
1569238200,45.0
1569241800,59.0
1569245400,57.0
1569249000,43.0
1569252600,40.0
1569256200,21.0
1569259800,27.0
1569263400,23.0
1569267000,40.0
1569270600,42.0
1569274200,15.0
1569277800,22.0
1569281400,12.0
1569285000,19.0
1569288600,17.0
1569292200,12.0
1569295800,8.0
1569299400,8.0
1569303000,25.0
1569306600,3.0
1569310200,6.0
1569313800,2.0
1569317400,5.0
1569321000,15.0
1569324600,20.0
1569328200,15.0
1569331800,21.0
1569335400,25.0
1569339000,23.0
1569342600,18.0
1569346200,19.0
1569349800,22.0
1569353400,26.0
1569357000,21.0
1569360600,3.0
1569364200,0.0
1569367800,0.0
1569371400,12.0
1569375000,10.0
1569378600,25.0
1569382200,38.0
1569385800,54.0
1569389400,44.0
1569393000,22.0
1569396600,26.0
1569400200,20.0
1569403800,17.0
1569407400,14.0
1569411000,177.0
1569414600,78.0
1569418200,64.0
1569421800,60.0
1569425400,45.0
1569429000,66.0
1569432600,40.0
1569436200,40.0
1569439800,29.0
1569443400,23.0
1569447000,29.0
1569450600,16.0
1569454200,13.0
1569457800,40.0
1569461400,22.0
1569465000,68.0
1569468600,78.0
1569472200,39.0
1569475800,39.0
1569479400,29.0
1569483000,22.0
1569486600,55.0
1569490200,77.0
1569493800,39.0
1569497400,34.0
1569501000,38.0
1569504600,39.0
1569508200,42.0
1569511800,33.0
1569515400,42.0
1569519000,53.0
1569522600,26.0
1569526200,18.0
1569529800,18.0
1569533400,18.0
1569537000,8.0
1569540600,-1.0
1569544200,6.0
1569547800,8.0
1569551400,1.0
1569555000,5.0
1569558600,17.0
1569562200,13.0
1569565800,16.0
1569569400,51.0
1569573000,43.0
1569576600,20.0
1569580200,19.0
1569583800,11.0
1569587400,40.0
1569591000,28.0
1569594600,74.0
1569598200,68.0
1569601800,78.0
1569605400,49.0
1569609000,42.0
1569612600,32.0
1569616200,24.0
1569619800,35.0
1569623400,15.0
1569627000,7.0
1569637800,8.0
1569641400,10.0
1569645000,15.0
1569648600,37.0
1569652200,47.0
1569655800,63.0
1569659400,78.0
1569663000,132.0
1569666600,68.0
1569670200,62.0
1569673800,30.0
1569677400,40.0
1569681000,35.0
1569684600,41.0
1569688200,47.0
1569691800,34.0
1569695400,33.0
1569699000,30.0
1569702600,22.0
1569706200,10.0
1569709800,11.0
1569713400,4.0
1569720600,31.0
1569724200,46.0
1569727800,31.0
1569731400,7.0
1569735000,6.0
1569738600,10.0
1569742200,9.0
1569745800,6.0
1569749400,9.0
1569753000,8.0
1569756600,13.0
1569760200,14.0
1569763800,18.0
1569767400,24.0
1569771000,19.0
1569774600,38.0
1569778200,26.0
1569781800,15.0
1569785400,4.0
1569789000,0.0
1569799800,1.0
1569803400,4.0
1569807000,9.0
1569810600,6.0
1569814200,16.0
1569817800,12.0
1569821400,8.0
1569825000,9.0
1569828600,16.0
1569832200,15.0
1569835800,19.0
1569839400,11.0
1569843000,18.0
1569846600,35.0
1569850200,24.0
1569853800,32.0
1569857400,33.0
1569861000,43.0
1569864600,42.0
1569868200,18.0
1569871800,17.0
1569875400,17.0
1569879000,19.0
1569882600,19.0
1569886200,6.0
1569889800,0.0
1569893400,10.0
1569897000,21.0
1569900600,24.0
1569904200,32.0
1569907800,38.0
1569911400,29.0
1569915000,31.0
1569918600,40.0
1569922200,41.0
1569925800,25.0
1569929400,51.0
1569933000,69.0
1569936600,81.0
1569940200,93.0
1569943800,68.0
1569947400,71.0
1569951000,38.0
1569954600,23.0
1569958200,27.0
1569961800,32.0
1569965400,14.0
1569969000,16.0
1569972600,9.0
1569976200,10.0
1569979800,30.0
1569983400,66.0
1569987000,81.0
1569990600,68.0
1569994200,53.0
1569997800,76.0
1570001400,63.0
1570005000,54.0
1570008600,52.0
1570012200,79.0
1570015800,80.0
1570019400,69.0
1570023000,82.0
1570026600,75.0
1570033800,63.0
1570037400,58.0
1570041000,41.0
1570044600,30.0
1570048200,15.0
1570051800,17.0
1570055400,25.0
1570059000,12.0
1570062600,7.0
1570066200,19.0
1570069800,19.0
1570073400,18.0
1570077000,28.0
1570080600,21.0
1570084200,17.0
1570087800,23.0
1570091400,39.0
1570095000,34.0
1570098600,22.0
1570102200,35.0
1570105800,44.0
1570109400,56.0
1570113000,54.0
1570116600,51.0
1570120200,41.0
1570123800,42.0
1570127400,37.0
1570131000,35.0
1570134600,29.0
1570138200,16.0
1570141800,6.0
1570145400,8.0
1570149000,14.0
1570152600,2.0
1570156200,6.0
1570159800,12.0
1570163400,7.0
1570167000,4.0
1570170600,4.0
1570174200,0.0
1570177800,4.0
1570181400,12.0
1570185000,9.0
1570188600,6.0
1570192200,4.0
1570195800,9.0
1570199400,9.0
1570203000,11.0
1570206600,17.0
1570210200,11.0
1570213800,6.0
1570217400,3.0
1570221000,7.0
1570224600,6.0
1570228200,3.0
1570231800,4.0
1570235400,4.0
1570239000,14.0
1570242600,7.0
1570246200,7.0
1570249800,17.0
1570253400,1.0
1570257000,9.0
1570260600,9.0
1570264200,7.0
1570267800,6.0
1570271400,7.0
1570275000,8.0
1570278600,11.0
1570282200,10.0
1570285800,19.0
1570289400,12.0
1570293000,14.0
1570296600,18.0
1570300200,17.0
1570303800,21.0
1570307400,17.0
1570311000,14.0
1570314600,10.0
1570318200,6.0
1570321800,6.0
1570325400,20.0
1570329000,26.0
1570332600,11.0
1570336200,19.0
1570339800,18.0
1570343400,6.0
1570347000,11.0
1570350600,16.0
1570354200,12.0
1570357800,15.0
1570361400,32.0
1570365000,42.0
1570368600,48.0
1570372200,43.0
1570375800,26.0
1570379400,33.0
1570383000,32.0
1570386600,31.0
1570390200,24.0
1570393800,21.0
1570397400,23.0
1570401000,23.0
1570404600,19.0
1570408200,17.0
1570411800,22.0
1570415400,18.0
1570419000,10.0
1570422600,13.0
1570426200,14.0
1570429800,12.0
1570433400,10.0
1570437000,7.0
1570440600,9.0
1570444200,10.0
1570447800,12.0
1570451400,9.0
1570455000,7.0
1570458600,18.0
1570462200,14.0
1570465800,8.0
1570469400,1.0
1570473000,5.0
1570476600,9.0
1570480200,7.0
1570483800,11.0
1570487400,10.0
1570491000,8.0
1570494600,8.0
1570498200,12.0
1570501800,10.0
1570505400,17.0
1570509000,17.0
1570512600,29.0
1570516200,23.0
1570519800,4.0
1570523400,9.0
1570527000,15.0
1570530600,7.0
1570534200,18.0
1570537800,11.0
1570541400,15.0
1570545000,19.0
1570548600,15.0
1570552200,18.0
1570555800,18.0
1570559400,18.0
1570563000,13.0
1570566600,11.0
1570570200,6.0
1570573800,1.0
1570581000,0.0
1570584600,10.0
1570588200,18.0
1570591800,11.0
1570595400,10.0
1570599000,24.0
1570602600,10.0
1570606200,16.0
1570609800,10.0
1570613400,6.0
1570617000,10.0
1570620600,9.0
1570624200,9.0
1570627800,19.0
1570631400,11.0
1570635000,18.0
1570638600,24.0
1570642200,18.0
1570645800,34.0
1570649400,17.0
1570653000,12.0
1570656600,8.0
1570660200,1.0
1570671000,4.0
1570674600,9.0
1570678200,7.0
1570681800,9.0
1570685400,19.0
1570689000,10.0
1570692600,37.0
1570696200,30.0
1570699800,36.0
1570703400,39.0
1570707000,55.0
1570710600,69.0
1570714200,20.0
1570717800,19.0
1570721400,18.0
1570725000,31.0
1570728600,40.0
1570732200,23.0
1570735800,13.0
1570739400,8.0
1570743000,4.0
1570746600,3.0
1570757400,4.0
1570761000,7.0
1570764600,27.0
1570768200,19.0
1570771800,29.0
1570775400,18.0
1570779000,24.0
1570782600,26.0
1570786200,23.0
1570789800,28.0
1570793400,40.0
1570797000,26.0
1570800600,67.0
1570804200,32.0
1570807800,22.0
1570811400,35.0
1570815000,38.0
1570818600,21.0
1570822200,14.0
1570825800,9.0
1570829400,5.0
1570833000,0.0
1570843800,6.0
1570847400,15.0
1570851000,10.0
1570854600,10.0
1570858200,20.0
1570861800,6.0
1570865400,6.0
1570869000,12.0
1570872600,24.0
1570876200,74.0
1570879800,23.0
1570883400,8.0
1570887000,1.0
1570894200,0.0
1570897800,4.0
1570901400,12.0
1570905000,11.0
1570908600,9.0
1570912200,7.0
1570915800,5.0
1570919400,10.0
1570923000,7.0
1570926600,5.0
1570930200,22.0
1570933800,31.0
1570937400,46.0
1570941000,29.0
1570944600,60.0
1570948200,38.0
1570951800,34.0
1570955400,17.0
1570959000,22.0
1570962600,16.0
1570966200,24.0
1570969800,22.0
1570973400,47.0
1570977000,38.0
1570980600,30.0
1570984200,36.0
1570987800,24.0
1570991400,28.0
1570995000,29.0
1570998600,14.0
1571002200,15.0
1571005800,16.0
1571009400,0.0
1571013000,7.0
1571016600,34.0
1571020200,24.0
1571023800,24.0
1571027400,34.0
1571031000,28.0
1571034600,20.0
1571038200,16.0
1571041800,101.0
1571045400,52.0
1571049000,45.0
1571052600,57.0
1571056200,61.0
1571059800,61.0
1571063400,20.0
1571067000,21.0
1571070600,26.0
1571074200,26.0
1571077800,19.0
1571081400,15.0
1571085000,16.0
1571088600,6.0
1571092200,8.0
1571095800,11.0
1571099400,14.0
1571103000,21.0
1571106600,11.0
1571110200,12.0
1571113800,15.0
1571117400,28.0
1571121000,3.0
1571124600,27.0
1571128200,18.0
1571131800,4.0
1571135400,26.0
1571139000,14.0
1571142600,15.0
1571146200,30.0
1571149800,100.0
1571153400,97.0
1571157000,40.0
1571160600,50.0
1571164200,42.0
1571167800,41.0
1571171400,24.0
1571175000,25.0
1571178600,8.0
1571182200,0.0
1571185800,15.0
1571189400,14.0
1571193000,14.0
1571196600,20.0
1571200200,17.0
1571203800,65.0
1571207400,23.0
1571211000,26.0
1571214600,21.0
1571218200,36.0
1571221800,16.0
1571225400,23.0
1571229000,20.0
1571232600,16.0
1571236200,11.0
1571239800,7.0
1571243400,0.0
1571247000,3.0
1571250600,12.0
1571254200,10.0
1571257800,15.0
1571261400,7.0
1571265000,10.0
1571268600,7.0
1571272200,9.0
1571275800,8.0
1571279400,6.0
1571283000,5.0
1571286600,8.0
1571290200,5.0
1571293800,2.0
1571297400,8.0
1571301000,7.0
1571304600,8.0
1571308200,8.0
1571311800,5.0
1571315400,13.0
1571319000,5.0
1571322600,17.0
1571326200,10.0
1571329800,13.0
1571333400,14.0
1571337000,12.0
1571340600,12.0
1571344200,10.0
1571347800,10.0
1571351400,9.0
1571355000,7.0
1571358600,12.0
1571362200,11.0
1571365800,6.0
1571369400,8.0
1571373000,16.0
1571376600,22.0
1571380200,-1.0
1571383800,12.0
1571387400,12.0
1571391000,11.0
1571394600,15.0
1571398200,8.0
1571401800,16.0
1571405400,10.0
1571409000,18.0
1571412600,9.0
1571416200,12.0
1571419800,10.0
1571423400,9.0
1571427000,5.0
1571430600,12.0
1571434200,15.0
1571437800,8.0
1571441400,8.0
1571445000,16.0
1571448600,8.0
1571452200,20.0
1571455800,21.0
1571459400,14.0
1571463000,33.0
1571466600,1.0
1571470200,33.0
1571473800,19.0
1571477400,19.0
1571481000,22.0
1571484600,11.0
1571488200,33.0
1571491800,24.0
1571495400,20.0
1571499000,11.0
1571502600,23.0
1571506200,30.0
1571509800,30.0
1571513400,22.0
1571517000,20.0
1571520600,13.0
1571524200,2.0
1571527800,7.0
1571531400,18.0
1571535000,18.0
1571538600,19.0
1571542200,19.0
1571545800,14.0
1571549400,32.0
1571553000,32.0
1571556600,21.0
1571560200,25.0
1571563800,33.0
1571567400,20.0
1571571000,29.0
1571574600,21.0
1571578200,27.0
1571581800,24.0
1571585400,28.0
1571589000,24.0
1571592600,26.0
1571596200,23.0
1571599800,11.0
1571603400,9.0
1571607000,10.0
1571610600,4.0
1571621400,34.0
1571625000,25.0
1571628600,33.0
1571632200,20.0
1571635800,28.0
1571639400,18.0
1571643000,7.0
1571646600,18.0
1571650200,24.0
1571653800,19.0
1571657400,30.0
1571661000,52.0
1571664600,62.0
1571668200,42.0
1571671800,23.0
1571675400,35.0
1571679000,37.0
1571682600,26.0
1571686200,13.0
1571689800,9.0
1571693400,6.0
1571697000,1.0
1571704200,4.0
1571707800,26.0
1571711400,12.0
1571715000,15.0
1571718600,12.0
1571722200,21.0
1571725800,13.0
1571729400,16.0
1571733000,17.0
1571736600,22.0
1571740200,9.0
1571743800,11.0
1571747400,10.0
1571751000,10.0
1571754600,6.0
1571758200,19.0
1571761800,18.0
1571765400,16.0
1571769000,19.0
1571772600,10.0
1571776200,22.0
1571779800,18.0
1571783400,12.0
1571787000,20.0
1571790600,34.0
1571794200,14.0
1571797800,16.0
1571801400,20.0
1571805000,16.0
1571808600,27.0
1571812200,14.0
1571815800,13.0
1571819400,24.0
1571823000,31.0
1571826600,23.0
1571830200,26.0
1571833800,24.0
1571837400,23.0
1571841000,23.0
1571844600,23.0
1571848200,24.0
1571851800,10.0
1571855400,11.0
1571859000,13.0
1571862600,13.0
1571866200,10.0
1571869800,12.0
1571873400,19.0
1571877000,70.0
1571880600,75.0
1571884200,61.0
1571887800,40.0
1571891400,30.0
1571895000,32.0
1571898600,29.0
1571902200,21.0
1571905800,31.0
1571909400,32.0
1571913000,20.0
1571916600,58.0
1571920200,95.0
1571923800,33.0
1571927400,99.0
1571931000,27.0
1571934600,19.0
1571938200,29.0
1571941800,42.0
1571945400,14.0
1571949000,14.0
1571952600,8.0
1571956200,-1.0
1571959800,23.0
1571963400,13.0
1571967000,17.0
1571970600,32.0
1571974200,41.0
1571977800,33.0
1571981400,48.0
1571985000,36.0
1571988600,36.0
1571992200,35.0
1571995800,51.0
1571999400,42.0
1572003000,65.0
1572006600,51.0
1572010200,36.0
1572017400,110.0
1572021000,75.0
1572024600,53.0
1572028200,37.0
1572031800,36.0
1572035400,25.0
1572039000,30.0
1572042600,24.0
1572046200,39.0
1572049800,26.0
1572053400,22.0
1572057000,39.0
1572060600,18.0
1572064200,31.0
1572067800,33.0
1572071400,35.0
1572075000,24.0
1572078600,29.0
1572082200,26.0
1572085800,22.0
1572089400,32.0
1572093000,24.0
1572096600,25.0
1572100200,28.0
1572103800,24.0
1572107400,19.0
1572111000,14.0
1572114600,22.0
1572118200,7.0
1572121800,11.0
1572125400,12.0
1572129000,11.0
1572132600,10.0
1572136200,16.0
1572139800,17.0
1572143400,23.0
1572147000,14.0
1572150600,18.0
1572154200,18.0
1572157800,16.0
1572161400,15.0
1572165000,21.0
1572168600,16.0
1572172200,19.0
1572175800,34.0
1572179400,17.0
1572183000,9.0
1572186600,8.0
1572190200,11.0
1572193800,7.0
1572197400,6.0
1572201000,6.0
1572204600,6.0
1572208200,9.0
1572211800,8.0
1572215400,4.0
1572219000,6.0
1572222600,9.0
1572226200,10.0
1572229800,10.0
1572233400,6.0
1572237000,10.0
1572240600,13.0
1572244200,35.0
1572247800,55.0
1572251400,37.0
1572255000,55.0
1572258600,42.0
1572262200,36.0
1572265800,31.0
1572269400,48.0
1572273000,72.0
1572276600,48.0
1572280200,35.0
1572283800,52.0
1572287400,31.0
1572291000,19.0
1572294600,7.0
1572298200,15.0
1572301800,5.0
1572309000,36.0
1572312600,24.0
1572316200,17.0
1572319800,32.0
1572323400,32.0
1572327000,27.0
1572330600,8.0
1572334200,13.0
1572337800,14.0
1572341400,15.0
1572345000,11.0
1572348600,23.0
1572460200,38.0
1572463800,16.0
1572467400,14.0
1572471000,10.0
1572474600,10.0
1572478200,9.0
1572481800,17.0
1572485400,15.0
1572489000,16.0
1572492600,9.0
1572496200,8.0
1572499800,9.0
1572503400,15.0
1572507000,19.0
1572510600,20.0
1572514200,28.0
1572517800,24.0
1572521400,55.0
1572525000,53.0
1572528600,25.0
1572532200,19.0
1572535800,17.0
1572539400,23.0
1572543000,15.0
1572546600,12.0
1572550200,9.0
1572553800,5.0
1572557400,0.0
1572575400,11.0
1572579000,8.0
