EpochTime,3.feed_1.PM25B_UG_M3..3.feed_1.PM25T_UG_M3..3.feed_1.PM25_640_UG_M3
1593174600,9.0
1593178200,9.0
1593181800,5.0
1593185400,4.0
1593189000,5.0
1593192600,5.0
1593196200,8.0
1593199800,6.0
1593203400,5.0
1593207000,7.0
1593210600,5.0
1593214200,5.0
1593217800,14.0
1593221400,11.0
1593225000,9.0
1593228600,10.0
1593232200,12.0
1593235800,5.0
1593239400,7.0
1593246600,6.0
1593250200,11.0
1593253800,10.0
1593257400,12.0
1593261000,11.0
1593264600,12.0
1593268200,12.0
1593271800,8.0
1593275400,12.0
1593279000,12.0
1593282600,16.0
1593286200,13.0
1593289800,11.0
1593293400,6.0
1593297000,5.0
1593300600,0.0
1593304200,2.0
1593307800,3.0
1593311400,8.0
1593315000,7.0
1593318600,8.0
1593322200,2.0
1593325800,5.0
1593329400,5.0
1593333000,3.0
1593336600,11.0
1593340200,13.0
1593343800,10.0
1593347400,5.0
1593351000,11.0
1593354600,10.0
1593358200,11.0
1593361800,10.0
1593365400,9.0
1593369000,7.0
1593372600,9.0
1593376200,10.0
1593379800,9.0
1593383400,12.0
1593387000,17.0
1593390600,6.0
1593394200,2.0
1593397800,7.0
1593401400,8.0
1593405000,8.0
1593408600,4.0
1593412200,7.0
1593415800,14.0
1593419400,8.0
1593423000,5.0
1593426600,7.0
1593430200,13.0
1593433800,12.0
1593437400,12.0
1593441000,14.0
1593444600,18.0
1593448200,14.0
1593451800,9.0
1593455400,8.0
1593459000,6.0
1593462600,10.0
1593466200,7.0
1593469800,7.0
1593473400,9.0
1593477000,10.0
1593480600,14.0
1593484200,34.0
1593487800,27.0
1593491400,13.0
1593495000,13.0
1593498600,11.0
1593502200,8.0
1593505800,10.0
1593509400,13.0
1593513000,13.0
1593516600,10.0
1593520200,15.0
1593523800,12.0
1593527400,10.0
1593531000,19.0
1593534600,10.0
1593538200,7.0
1593541800,7.0
1593545400,6.0
1593549000,5.0
1593552600,8.0
1593556200,7.0
1593559800,16.0
1593563400,14.0
1593567000,9.0
1593570600,6.0
1593574200,7.0
1593577800,5.0
1593581400,5.0
1593585000,7.0
1593588600,5.0
1593592200,4.0
1593595800,5.0
1593599400,4.0
1593603000,5.0
1593606600,2.0
1593610200,1.0
1593613800,2.0
1593617400,1.0
1593621000,1.0
1593624600,3.0
1593628200,4.0
1593631800,1.0
1593635400,5.0
1593639000,3.0
1593642600,6.0
1593646200,2.0
1593649800,5.0
1593653400,6.0
1593657000,7.0
1593660600,5.0
1593664200,8.0
1593667800,9.0
1593671400,6.0
1593675000,18.0
1593678600,11.0
1593682200,7.0
1593685800,10.0
1593689400,11.0
1593693000,12.0
1593696600,11.0
1593700200,12.0
1593703800,7.0
1593707400,5.0
1593714600,15.0
1593718200,13.0
1593721800,14.0
1593725400,13.0
1593729000,13.0
1593732600,16.0
1593736200,12.0
1593739800,11.0
1593743400,10.0
1593747000,7.0
1593750600,7.0
1593754200,13.0
1593757800,12.0
1593761400,17.0
1593765000,19.0
1593768600,15.0
1593772200,15.0
1593775800,14.0
1593779400,16.0
1593783000,12.0
1593786600,12.0
1593790200,11.0
1593793800,8.0
1593797400,9.0
1593801000,12.0
1593804600,10.0
1593808200,17.0
1593811800,16.0
1593815400,14.0
1593819000,8.0
1593822600,12.0
1593826200,13.0
1593829800,21.0
1593833400,18.0
1593837000,15.0
1593840600,13.0
1593844200,12.0
1593847800,19.0
1593851400,20.0
1593855000,18.0
1593858600,18.0
1593862200,17.0
1593865800,19.0
1593869400,19.0
1593873000,15.0
1593876600,7.0
1593880200,9.0
1593883800,15.0
1593887400,9.0
1593891000,9.0
1593894600,11.0
1593898200,10.0
1593901800,14.0
1593905400,5.0
1593909000,7.0
1593912600,16.0
1593916200,115.0
1593919800,79.0
1593923400,57.0
1593927000,39.0
1593930600,38.0
1593934200,33.0
1593937800,33.0
1593941400,40.0
1593945000,37.0
1593948600,35.0
1593952200,29.0
1593955800,22.0
1593959400,20.0
1593963000,21.0
1593966600,13.0
1593970200,10.0
1593973800,12.0
1593977400,13.0
1593981000,15.0
1593984600,15.0
1593988200,16.0
1593991800,16.0
1593995400,18.0
1593999000,15.0
1594002600,12.0
1594006200,13.0
1594009800,14.0
1594013400,13.0
1594017000,15.0
1594020600,10.0
1594024200,18.0
1594027800,22.0
1594031400,21.0
1594035000,22.0
1594038600,20.0
1594042200,20.0
1594045800,22.0
1594049400,11.0
1594053000,16.0
1594056600,13.0
1594060200,16.0
1594063800,14.0
1594067400,14.0
1594071000,17.0
1594074600,14.0
1594078200,13.0
1594081800,10.0
1594085400,5.0
1594089000,0.0
1594092600,3.0
1594096200,6.0
1594099800,12.0
1594103400,14.0
1594107000,17.0
1594110600,16.0
1594114200,14.0
1594117800,13.0
1594121400,16.0
1594125000,18.0
1594128600,20.0
1594132200,16.0
1594135800,22.0
1594139400,17.0
1594143000,13.0
1594146600,16.0
1594150200,16.0
1594153800,16.0
1594157400,20.0
1594161000,11.0
1594164600,12.0
1594168200,14.0
1594171800,11.0
1594175400,11.0
1594179000,10.0
1594182600,8.0
1594186200,5.0
1594189800,7.0
1594193400,11.0
1594197000,10.0
1594200600,13.0
1594204200,11.0
1594207800,13.0
1594211400,13.0
1594215000,13.0
1594218600,18.0
1594222200,16.0
1594225800,10.0
1594229400,10.0
1594233000,12.0
1594236600,13.0
1594240200,10.0
1594243800,10.0
1594247400,11.0
1594251000,9.0
1594254600,12.0
1594258200,8.0
1594261800,21.0
1594265400,14.0
1594269000,17.0
1594272600,17.0
1594276200,14.0
1594279800,14.0
1594283400,16.0
1594287000,16.0
1594290600,20.0
1594294200,17.0
1594297800,20.0
1594301400,20.0
1594305000,12.0
1594308600,15.0
1594312200,13.0
1594315800,18.0
1594319400,14.0
1594323000,10.0
1594326600,9.0
1594330200,10.0
1594333800,12.0
1594337400,11.0
1594341000,12.0
1594344600,16.0
1594348200,12.0
1594351800,7.0
1594355400,9.0
1594359000,10.0
1594362600,9.0
1594366200,7.0
1594369800,13.0
1594373400,11.0
1594377000,9.0
1594380600,11.0
1594384200,11.0
1594387800,7.0
1594391400,7.0
1594395000,10.0
1594398600,14.0
1594402200,12.0
1594405800,15.0
1594409400,11.0
1594413000,11.0
1594416600,14.0
1594420200,14.0
1594423800,5.0
1594427400,2.0
1594431000,5.0
1594434600,9.0
1594438200,6.0
1594441800,7.0
1594445400,6.0
1594449000,4.0
1594452600,3.0
1594456200,7.0
1594459800,4.0
1594463400,6.0
1594467000,4.0
1594470600,1.0
1594474200,3.0
1594477800,5.0
1594481400,2.0
1594485000,3.0
1594488600,6.0
1594492200,7.0
1594495800,7.0
1594499400,7.0
1594503000,3.0
1594506600,1.0
1594510200,5.0
1594513800,8.0
1594517400,13.0
1594521000,13.0
1594524600,15.0
1594528200,15.0
1594531800,15.0
1594535400,16.0
1594539000,18.0
1594542600,19.0
1594546200,14.0
1594549800,12.0
1594553400,12.0
1594557000,10.0
1594560600,7.0
1594564200,5.0
1594567800,12.0
1594571400,7.0
1594575000,8.0
1594578600,1.0
1594582200,7.0
1594585800,7.0
1594589400,8.0
1594593000,9.0
1594596600,6.0
1594600200,7.0
1594603800,9.0
1594607400,8.0
1594611000,10.0
1594614600,12.0
1594618200,10.0
1594621800,9.0
1594625400,6.0
1594629000,8.0
1594632600,8.0
1594636200,9.0
1594639800,11.0
1594643400,10.0
1594647000,9.0
1594650600,5.0
1594654200,5.0
1594657800,3.0
1594661400,3.0
1594665000,5.0
1594668600,4.0
1594672200,3.0
1594675800,4.0
1594679400,3.0
1594683000,3.0
1594686600,5.0
1594690200,7.0
1594693800,3.0
1594697400,7.0
1594701000,4.0
1594704600,5.0
1594708200,5.0
1594711800,5.0
1594715400,6.0
1594719000,4.0
1594722600,7.0
1594726200,6.0
1594729800,7.0
1594733400,7.0
1594737000,7.0
1594740600,12.0
1594744200,3.0
1594747800,6.0
1594751400,4.0
1594755000,6.0
1594758600,5.0
1594762200,5.0
1594765800,4.0
1594769400,9.0
1594773000,6.0
1594776600,10.0
1594780200,13.0
1594783800,17.0
1594787400,8.0
1594791000,9.0
1594794600,9.0
1594798200,7.0
1594801800,6.0
1594805400,9.0
1594809000,7.0
1594812600,6.0
1594816200,8.0
1594819800,11.0
1594823400,11.0
1594827000,10.0
1594830600,13.0
1594834200,9.0
1594837800,8.0
1594841400,7.0
1594845000,9.0
1594848600,7.0
1594852200,5.0
1594855800,9.0
1594859400,9.0
1594863000,10.0
1594866600,12.0
1594870200,14.0
1594873800,15.0
1594877400,15.0
1594881000,13.0
1594884600,14.0
1594888200,15.0
1594891800,13.0
1594895400,16.0
1594899000,14.0
1594902600,11.0
1594906200,14.0
1594909800,10.0
1594913400,16.0
1594917000,15.0
1594920600,16.0
1594924200,14.0
1594927800,13.0
1594931400,13.0
1594935000,12.0
1594938600,12.0
1594942200,13.0
1594945800,16.0
1594949400,14.0
1594953000,12.0
1594956600,16.0
1594960200,14.0
1594963800,13.0
1594967400,12.0
1594971000,18.0
1594974600,9.0
1594978200,6.0
1594981800,8.0
1594985400,7.0
1594989000,8.0
1594992600,12.0
1594996200,8.0
1594999800,5.0
1595003400,4.0
1595007000,7.0
1595010600,3.0
1595014200,3.0
1595017800,4.0
1595021400,6.0
1595025000,6.0
1595028600,10.0
1595032200,6.0
1595035800,10.0
1595039400,9.0
1595043000,13.0
1595046600,16.0
1595050200,11.0
1595053800,9.0
1595057400,19.0
1595061000,15.0
1595064600,14.0
1595068200,14.0
1595071800,14.0
1595075400,12.0
1595079000,9.0
1595082600,8.0
1595086200,3.0
1595089800,8.0
1595093400,5.0
1595097000,2.0
1595100600,6.0
1595104200,4.0
1595107800,7.0
1595111400,7.0
1595115000,8.0
1595118600,12.0
1595122200,10.0
1595125800,12.0
1595129400,10.0
1595133000,12.0
1595136600,14.0
1595140200,16.0
1595143800,13.0
1595147400,18.0
1595151000,16.0
1595154600,16.0
1595158200,13.0
1595161800,13.0
1595165400,11.0
1595169000,12.0
1595172600,20.0
1595176200,17.0
1595179800,15.0
1595183400,10.0
1595187000,12.0
1595190600,10.0
1595194200,13.0
1595197800,10.0
1595201400,11.0
1595205000,8.0
1595208600,13.0
1595212200,12.0
1595215800,9.0
1595219400,5.0
1595223000,6.0
1595226600,5.0
1595230200,10.0
1595233800,6.0
1595237400,7.0
1595241000,6.0
1595244600,6.0
1595248200,8.0
1595251800,10.0
1595255400,3.0
1595259000,9.0
1595262600,4.0
1595266200,4.0
1595269800,6.0
1595273400,4.0
1595277000,5.0
1595280600,3.0
1595284200,5.0
1595287800,12.0
1595291400,10.0
1595295000,9.0
1595298600,8.0
1595302200,9.0
1595305800,8.0
1595309400,8.0
1595313000,8.0
1595316600,10.0
1595320200,12.0
1595323800,9.0
1595327400,8.0
1595331000,10.0
1595334600,10.0
1595338200,10.0
1595341800,10.0
1595345400,11.0
1595349000,11.0
1595352600,14.0
1595356200,8.0
1595359800,10.0
1595363400,6.0
1595367000,9.0
1595370600,11.0
1595374200,3.0
1595377800,9.0
1595381400,18.0
1595385000,17.0
1595388600,15.0
1595392200,18.0
1595395800,13.0
1595399400,11.0
1595403000,9.0
1595406600,8.0
1595410200,8.0
1595413800,9.0
1595417400,11.0
1595421000,8.0
1595424600,7.0
1595428200,8.0
1595431800,1.0
1595435400,3.0
1595439000,3.0
1595442600,4.0
1595446200,5.0
1595449800,2.0
1595453400,1.0
1595457000,0.0
1595460600,0.0
1595464200,3.0
1595467800,4.0
1595471400,7.0
1595475000,8.0
1595478600,8.0
1595482200,4.0
1595485800,3.0
1595489400,9.0
1595493000,8.0
1595496600,12.0
1595500200,12.0
1595503800,8.0
1595507400,8.0
1595511000,2.0
1595514600,4.0
1595518200,4.0
1595521800,9.0
1595525400,11.0
1595529000,12.0
1595532600,15.0
1595536200,14.0
1595539800,14.0
1595543400,10.0
1595547000,16.0
1595550600,9.0
1595554200,4.0
1595557800,9.0
1595561400,1.0
1595565000,7.0
1595568600,5.0
1595572200,1.0
1595575800,6.0
1595579400,7.0
1595583000,8.0
1595586600,5.0
1595590200,9.0
1595593800,6.0
1595597400,6.0
1595601000,6.0
1595604600,14.0
1595608200,7.0
1595611800,1.0
1595615400,4.0
1595619000,5.0
1595622600,5.0
1595626200,5.0
1595629800,7.0
1595633400,5.0
1595637000,7.0
1595640600,5.0
1595644200,1.0
1595647800,9.0
1595651400,10.0
1595655000,13.0
1595658600,10.0
1595662200,12.0
1595665800,14.0
1595669400,12.0
1595673000,7.0
1595676600,8.0
1595680200,10.0
1595683800,8.0
1595687400,12.0
1595691000,11.0
1595694600,7.0
1595698200,9.0
1595701800,5.0
1595705400,5.0
1595709000,4.0
1595712600,8.0
1595716200,7.0
1595719800,6.0
1595723400,5.0
1595727000,10.0
1595730600,13.0
1595734200,14.0
1595737800,17.0
1595741400,15.0
1595745000,14.0
1595748600,11.0
1595752200,12.0
1595755800,16.0
1595759400,13.0
1595763000,12.0
1595766600,14.0
1595770200,13.0
1595773800,14.0
1595777400,14.0
1595781000,10.0
1595784600,7.0
1595788200,10.0
1595791800,7.0
1595795400,7.0
1595799000,7.0
1595802600,7.0
1595809800,4.0
1595813400,7.0
1595817000,13.0
1595820600,13.0
1595824200,9.0
1595827800,11.0
1595831400,10.0
1595835000,14.0
1595838600,12.0
1595842200,10.0
1595845800,12.0
1595849400,11.0
1595853000,14.0
1595856600,7.0
1595860200,9.0
1595863800,10.0
1595867400,5.0
1595871000,6.0
1595874600,6.0
1595878200,5.0
1595881800,9.0
1595885400,6.0
1595889000,8.0
1595892600,14.0
1595896200,7.0
1595899800,7.0
1595903400,5.0
1595907000,5.0
1595910600,5.0
1595914200,5.0
1595917800,7.0
1595921400,1.0
1595925000,4.0
1595928600,4.0
1595932200,2.0
1595935800,4.0
1595939400,6.0
1595943000,7.0
1595946600,7.0
1595950200,1.0
1595953800,5.0
1595957400,5.0
1595961000,3.0
1595964600,7.0
1595968200,5.0
1595971800,5.0
1595975400,4.0
1595979000,5.0
1595982600,1.0
1595986200,7.0
1595989800,9.0
1595993400,8.0
1595997000,10.0
1596000600,9.0
1596004200,7.0
1596007800,8.0
1596011400,6.0
1596015000,10.0
1596018600,12.0
1596022200,11.0
1596025800,11.0
1596029400,11.0
1596033000,5.0
1596036600,9.0
1596040200,8.0
1596043800,6.0
1596047400,6.0
1596051000,6.0
1596054600,5.0
1596058200,7.0
1596061800,7.0
1596065400,7.0
1596069000,10.0
1596072600,7.0
1596076200,11.0
1596079800,11.0
1596083400,9.0
1596087000,11.0
1596090600,10.0
1596094200,12.0
1596097800,12.0
1596101400,10.0
1596105000,9.0
1596108600,10.0
1596112200,11.0
1596115800,12.0
1596119400,12.0
1596123000,11.0
1596126600,14.0
1596130200,12.0
1596133800,9.0
1596137400,9.0
1596141000,11.0
1596144600,12.0
1596148200,14.0
1596151800,16.0
1596155400,10.0
1596159000,12.0
1596162600,10.0
1596166200,9.0
1596169800,12.0
1596173400,11.0
1596177000,8.0
1596180600,12.0
1596184200,11.0
1596187800,8.0
1596191400,6.0
1596195000,5.0
1596198600,9.0
1596202200,11.0
1596205800,15.0
1596209400,14.0
1596213000,12.0
1596216600,10.0
1596220200,7.0
1596223800,7.0
1596227400,7.0
1596231000,5.0
1596234600,6.0
1596238200,8.0
1596241800,6.0
1596245400,9.0
1596249000,6.0
1596252600,11.0
1596256200,9.0
1596259800,6.0
1596263400,6.0
1596267000,13.0
1596270600,7.0
1596274200,6.0
1596277800,10.0
1596281400,7.0
1596285000,6.0
1596288600,7.0
1596292200,7.0
1596295800,12.0
1596299400,10.0
1596303000,10.0
1596306600,5.0
1596310200,8.0
1596313800,3.0
1596317400,4.0
1596321000,7.0
1596324600,5.0
1596328200,7.0
1596331800,6.0
1596335400,5.0
1596339000,7.0
1596342600,7.0
1596346200,5.0
1596349800,5.0
1596353400,1.0
1596357000,2.0
1596360600,0.0
1596364200,3.0
1596367800,0.0
1596371400,3.0
1596375000,5.0
1596378600,0.0
1596382200,-1.0
1596385800,0.0
1596389400,0.0
1596393000,2.0
1596396600,3.0
1596400200,2.0
1596403800,0.0
1596407400,5.0
1596411000,5.0
1596414600,5.0
1596418200,0.0
1596421800,4.0
1596425400,2.0
1596429000,3.0
1596432600,4.0
1596436200,4.0
1596439800,6.0
1596443400,1.0
1596447000,4.0
1596450600,7.0
1596454200,6.0
1596457800,5.0
1596461400,4.0
1596465000,7.0
1596468600,7.0
1596472200,7.0
1596475800,6.0
1596479400,6.0
1596483000,3.0
1596486600,5.0
1596490200,7.0
1596493800,7.0
1596497400,7.0
1596501000,8.0
1596504600,15.0
1596508200,14.0
1596511800,10.0
1596515400,10.0
1596519000,8.0
1596522600,6.0
1596526200,-1.0
1596529800,4.0
1596533400,6.0
1596537000,7.0
1596540600,7.0
1596544200,9.0
1596547800,5.0
1596551400,5.0
1596555000,7.0
1596558600,3.0
1596562200,4.0
1596565800,0.0
1596569400,4.0
1596573000,9.0
1596576600,9.0
1596580200,5.0
1596583800,6.0
1596587400,9.0
1596591000,5.0
1596594600,7.0
1596598200,8.0
1596601800,4.0
1596605400,8.0
1596609000,6.0
1596612600,7.0
1596616200,8.0
1596619800,6.0
1596623400,6.0
1596627000,6.0
1596630600,8.0
1596634200,6.0
1596637800,1.0
1596641400,5.0
1596645000,7.0
1596648600,8.0
1596652200,6.0
1596655800,4.0
1596659400,3.0
1596663000,4.0
1596666600,3.0
1596670200,4.0
1596673800,9.0
1596677400,15.0
1596681000,10.0
1596684600,7.0
1596688200,11.0
1596691800,11.0
1596695400,6.0
1596699000,6.0
1596702600,4.0
1596706200,5.0
1596709800,4.0
1596713400,6.0
1596717000,5.0
1596720600,4.0
1596724200,3.0
1596727800,5.0
1596731400,6.0
1596735000,7.0
1596738600,5.0
1596742200,7.0
1596745800,8.0
1596749400,8.0
1596753000,9.0
1596756600,9.0
1596760200,8.0
1596763800,8.0
1596767400,5.0
1596771000,9.0
1596774600,7.0
1596778200,7.0
1596781800,10.0
1596785400,15.0
1596789000,8.0
1596792600,8.0
1596796200,11.0
1596799800,5.0
1596803400,10.0
1596807000,13.0
1596810600,18.0
1596814200,7.0
1596817800,4.0
1596821400,9.0
1596825000,8.0
1596828600,8.0
1596832200,9.0
1596835800,10.0
1596839400,4.0
1596843000,13.0
1596846600,12.0
1596850200,10.0
1596853800,11.0
1596857400,10.0
1596861000,9.0
1596864600,11.0
1596868200,7.0
1596871800,15.0
1596875400,13.0
1596879000,7.0
1596882600,9.0
1596886200,10.0
1596889800,8.0
1596893400,5.0
1596897000,6.0
1596900600,11.0
1596904200,10.0
1596907800,4.0
1596911400,6.0
1596915000,8.0
1596918600,10.0
1596922200,10.0
1596925800,10.0
1596929400,12.0
1596933000,10.0
1596936600,8.0
1596940200,11.0
1596943800,13.0
1596947400,16.0
1596951000,21.0
1596954600,19.0
1596958200,15.0
1596961800,17.0
1596965400,17.0
1596969000,19.0
1596972600,17.0
1596976200,18.0
1596979800,19.0
1596983400,17.0
1596987000,16.0
1596990600,12.0
1596994200,9.0
1596997800,11.0
1597001400,10.0
1597005000,12.0
1597008600,6.0
1597012200,9.0
1597015800,11.0
1597019400,9.0
1597023000,14.0
1597026600,13.0
1597030200,13.0
1597033800,16.0
1597037400,14.0
1597041000,15.0
1597044600,11.0
1597048200,16.0
1597051800,14.0
1597055400,16.0
1597059000,15.0
1597062600,18.0
1597066200,16.0
1597069800,19.0
1597073400,27.0
1597077000,19.0
1597080600,14.0
1597084200,13.0
1597087800,13.0
1597091400,12.0
1597095000,13.0
1597098600,13.0
1597102200,13.0
1597105800,17.0
1597109400,13.0
1597113000,16.0
1597116600,17.0
1597120200,18.0
1597123800,16.0
1597127400,19.0
1597131000,23.0
1597134600,18.0
1597138200,19.0
1597141800,21.0
1597145400,19.0
1597149000,16.0
1597152600,15.0
1597156200,12.0
1597159800,15.0
1597163400,15.0
1597167000,12.0
1597170600,5.0
1597174200,3.0
1597177800,6.0
1597181400,7.0
1597185000,4.0
1597188600,5.0
1597192200,10.0
1597195800,7.0
1597199400,7.0
1597203000,7.0
1597206600,5.0
1597210200,9.0
1597213800,11.0
1597217400,1.0
1597221000,3.0
1597224600,6.0
1597228200,9.0
1597231800,12.0
1597235400,12.0
1597239000,9.0
1597242600,8.0
1597246200,13.0
1597249800,14.0
1597253400,4.0
1597257000,6.0
1597260600,5.0
1597264200,6.0
1597267800,7.0
1597271400,9.0
1597275000,8.0
1597278600,7.0
1597282200,4.0
1597285800,6.0
1597289400,3.0
1597293000,6.0
1597296600,7.0
1597300200,6.0
1597303800,2.0
1597307400,2.0
1597311000,8.0
1597314600,6.0
1597318200,6.0
1597321800,5.0
1597325400,9.0
1597329000,9.0
1597332600,4.0
1597339800,11.0
1597343400,9.0
1597347000,9.0
1597350600,7.0
1597354200,13.0
1597357800,16.0
1597361400,10.0
1597365000,11.0
1597368600,12.0
1597372200,8.0
1597375800,10.0
1597379400,9.0
1597383000,6.0
1597386600,8.0
1597390200,9.0
1597393800,6.0
1597397400,7.0
1597401000,11.0
1597404600,10.0
1597408200,10.0
1597411800,10.0
1597415400,5.0
1597419000,0.0
1597422600,5.0
1597426200,7.0
1597429800,9.0
1597433400,8.0
1597437000,10.0
1597440600,10.0
1597444200,10.0
1597447800,12.0
1597451400,10.0
1597455000,13.0
1597458600,12.0
1597462200,11.0
1597465800,11.0
1597469400,12.0
1597473000,11.0
1597476600,16.0
1597480200,14.0
1597483800,9.0
1597487400,10.0
1597491000,12.0
1597494600,8.0
1597498200,9.0
1597501800,10.0
1597505400,19.0
1597509000,12.0
1597512600,8.0
1597516200,9.0
1597519800,11.0
1597523400,8.0
1597527000,10.0
1597530600,9.0
1597534200,7.0
1597537800,9.0
1597541400,14.0
1597545000,16.0
1597548600,14.0
1597552200,15.0
1597555800,11.0
1597559400,10.0
1597563000,10.0
1597566600,8.0
1597570200,9.0
1597573800,7.0
1597577400,9.0
1597581000,9.0
1597584600,8.0
1597588200,7.0
1597591800,6.0
1597595400,5.0
1597599000,8.0
1597602600,7.0
1597606200,4.0
1597609800,5.0
1597613400,4.0
1597617000,7.0
1597620600,7.0
1597624200,3.0
1597627800,6.0
1597631400,5.0
1597635000,7.0
1597638600,5.0
1597642200,8.0
1597645800,8.0
1597649400,8.0
1597653000,9.0
1597656600,7.0
1597660200,4.0
1597663800,6.0
1597667400,7.0
1597671000,7.0
1597674600,5.0
1597678200,5.0
1597681800,5.0
1597685400,4.0
1597689000,4.0
1597692600,1.0
1597696200,4.0
1597699800,5.0
1597703400,5.0
1597707000,13.0
1597710600,11.0
1597714200,10.0
1597717800,11.0
1597721400,12.0
1597725000,11.0
1597728600,8.0
1597732200,10.0
1597735800,9.0
1597739400,11.0
1597743000,9.0
1597746600,8.0
1597750200,9.0
1597753800,13.0
1597757400,16.0
1597761000,12.0
1597764600,22.0
1597768200,10.0
1597771800,7.0
1597775400,4.0
1597779000,5.0
1597782600,4.0
1597786200,4.0
1597789800,6.0
1597793400,6.0
1597797000,6.0
1597800600,5.0
1597804200,4.0
1597807800,4.0
1597811400,3.0
1597815000,4.0
1597818600,0.0
1597822200,1.0
1597825800,4.0
1597829400,4.0
1597833000,5.0
1597836600,2.0
1597840200,4.0
1597843800,4.0
1597847400,2.0
1597851000,-1.0
1597854600,3.0
1597858200,2.0
1597861800,4.0
1597865400,1.0
1597869000,2.0
1597872600,1.0
1597876200,4.0
1597879800,8.0
1597883400,6.0
1597887000,4.0
1597890600,4.0
1597894200,6.0
1597897800,7.0
1597901400,6.0
1597905000,0.0
1597908600,-1.0
1597912200,1.0
1597915800,4.0
1597919400,6.0
1597923000,4.0
1597926600,6.0
1597930200,6.0
1597933800,6.0
1597937400,19.0
1597941000,11.0
1597944600,5.0
1597948200,7.0
1597951800,7.0
1597955400,5.0
1597959000,5.0
1597962600,6.0
1597966200,14.0
1597969800,12.0
1597973400,8.0
1597977000,7.0
1597980600,9.0
1597984200,8.0
1597987800,8.0
1597991400,8.0
1597995000,8.0
1597998600,15.0
1598002200,14.0
1598005800,17.0
1598009400,18.0
1598013000,12.0
1598016600,12.0
1598020200,15.0
1598023800,17.0
1598027400,12.0
1598031000,7.0
1598034600,9.0
1598038200,10.0
1598041800,8.0
1598045400,7.0
1598049000,6.0
1598052600,3.0
1598056200,8.0
1598059800,11.0
1598063400,8.0
1598067000,9.0
1598070600,11.0
1598074200,9.0
1598077800,9.0
1598081400,8.0
1598085000,8.0
1598088600,10.0
1598092200,8.0
1598095800,10.0
1598099400,9.0
1598103000,13.0
1598106600,6.0
1598110200,15.0
1598113800,13.0
1598117400,4.0
1598121000,9.0
1598124600,6.0
1598128200,10.0
1598131800,10.0
1598135400,9.0
1598139000,16.0
1598142600,16.0
1598146200,10.0
1598149800,8.0
1598153400,5.0
1598157000,8.0
1598160600,10.0
1598164200,9.0
1598167800,12.0
1598171400,11.0
1598175000,11.0
1598178600,8.0
1598182200,7.0
1598185800,20.0
1598189400,11.0
1598193000,7.0
1598196600,5.0
1598200200,7.0
1598203800,9.0
1598207400,3.0
1598211000,4.0
1598214600,5.0
1598218200,10.0
1598221800,5.0
1598225400,5.0
1598232600,3.0
1598236200,8.0
1598239800,7.0
1598243400,11.0
1598247000,9.0
1598250600,5.0
1598254200,14.0
1598257800,14.0
1598261400,9.0
1598265000,10.0
1598268600,11.0
1598272200,7.0
1598275800,9.0
1598279400,10.0
1598283000,15.0
1598286600,8.0
1598290200,6.0
1598293800,7.0
1598297400,7.0
1598301000,7.0
1598304600,8.0
1598308200,7.0
1598311800,0.0
1598315400,6.0
1598319000,14.0
1598322600,16.0
1598326200,14.0
1598329800,16.0
1598333400,10.0
1598337000,12.0
1598340600,18.0
1598344200,21.0
1598347800,19.0
1598351400,16.0
1598355000,14.0
1598358600,16.0
1598362200,18.0
1598365800,16.0
1598369400,10.0
1598373000,13.0
1598376600,10.0
1598380200,11.0
1598383800,12.0
1598387400,9.0
1598391000,8.0
1598394600,13.0
1598398200,18.0
1598401800,3.0
1598405400,3.0
1598409000,6.0
1598412600,6.0
1598416200,6.0
1598419800,6.0
1598423400,6.0
1598427000,7.0
1598430600,10.0
1598434200,6.0
1598437800,10.0
1598441400,6.0
1598445000,11.0
1598448600,10.0
1598452200,11.0
1598455800,16.0
1598459400,11.0
1598463000,9.0
1598466600,6.0
1598470200,6.0
1598473800,10.0
1598477400,8.0
1598481000,8.0
1598484600,17.0
1598488200,17.0
1598491800,14.0
1598495400,14.0
1598499000,12.0
1598502600,14.0
1598506200,15.0
1598509800,15.0
1598513400,15.0
1598517000,13.0
1598520600,17.0
1598524200,15.0
1598527800,11.0
1598531400,9.0
1598535000,13.0
1598538600,8.0
1598542200,10.0
1598545800,10.0
1598549400,10.0
1598553000,7.0
1598556600,6.0
1598560200,5.0
1598563800,4.0
1598567400,4.0
1598571000,10.0
1598574600,8.0
1598578200,9.0
1598581800,8.0
1598585400,5.0
1598589000,8.0
1598592600,8.0
1598596200,9.0
1598599800,13.0
1598603400,16.0
1598607000,14.0
1598610600,9.0
1598614200,13.0
1598617800,11.0
1598621400,11.0
1598625000,17.0
1598628600,21.0
1598632200,20.0
1598635800,14.0
1598639400,-2.0
1598643000,2.0
1598646600,2.0
1598650200,2.0
1598653800,3.0
1598657400,11.0
1598661000,10.0
1598664600,3.0
1598668200,1.0
1598671800,8.0
1598675400,1.0
1598679000,2.0
1598682600,0.0
1598689800,0.0
1598693400,1.0
1598697000,2.0
1598700600,3.0
1598704200,3.0
1598707800,8.0
1598711400,8.0
1598715000,5.0
1598718600,5.0
1598722200,7.0
1598725800,4.0
1598729400,3.0
1598733000,4.0
1598736600,3.0
1598740200,5.0
1598743800,5.0
1598747400,5.0
1598751000,6.0
1598754600,9.0
1598758200,8.0
1598761800,8.0
1598765400,8.0
