EpochTime,3.feed_29.PM25_UG_M3..3.feed_29.PM25T_UG_M3
1568971800,23
1568975400,24
1568979000,18
1568982600,10
1568986200,8
1568989800,13
1568993400,16
1568997000,14
1569000600,22
1569004200,11
1569007800,13
1569011400,12
1569015000,10
1569018600,11
1569022200,13
1569025800,15
1569029400,6
1569033000,13
1569036600,31
1569040200,25
1569043800,18
1569047400,20
1569051000,22
1569054600,23
1569058200,15
1569061800,13
1569065400,17
1569069000,19
1569072600,26
1569076200,31
1569079800,23
1569083400,21
1569087000,15
1569090600,13
1569094200,15
1569097800,13
1569101400,16
1569105000,17
1569108600,18
1569112200,24
1569115800,32
1569119400,33
1569123000,33
1569126600,33
1569130200,32
1569133800,38
1569137400,36
1569141000,43
1569144600,41
1569148200,30
1569151800,28
1569155400,30
1569159000,36
1569162600,32
1569166200,24
1569169800,17
1569173400,10
1569177000,9
1569180600,7
1569184200,6
1569187800,12
1569191400,11
1569195000,8
1569198600,11
1569202200,21
1569205800,46
1569209400,46
1569213000,32
1569216600,34
1569220200,29
1569223800,20
1569227400,19
1569231000,28
1569234600,32
1569238200,22
1569241800,11
1569245400,14
1569249000,16
1569256200,7
1569259800,12
1569263400,13
1569267000,9
1569270600,12
1569274200,7
1569277800,20
1569281400,12
1569285000,11
1569288600,12
1569292200,17
1569295800,8
1569299400,2
1569303000,2
1569306600,1
1569310200,6
1569313800,5
1569317400,2
1569321000,1
1569324600,6
1569328200,8
1569331800,7
1569335400,5
1569339000,5
1569342600,2
1569346200,13
1569349800,7
1569353400,5
1569357000,3
1569360600,5
1569364200,3
1569367800,4
1569371400,6
1569375000,26
1569378600,45
1569382200,42
1569385800,32
1569389400,39
1569393000,29
1569396600,29
1569400200,34
1569403800,27
1569407400,37
1569411000,35
1569414600,31
1569418200,30
1569421800,33
1569425400,16
1569429000,8
1569432600,9
1569436200,9
1569439800,5
1569443400,6
1569447000,7
1569450600,9
1569454200,7
1569457800,20
1569461400,42
1569465000,66
1569468600,55
1569472200,34
1569475800,26
1569479400,19
1569483000,12
1569486600,16
1569490200,24
1569493800,19
1569497400,16
1569501000,18
1569504600,17
1569508200,16
1569511800,18
1569515400,16
1569519000,10
1569526200,-1
1569529800,1
1569533400,4
1569537000,3
1569540600,1
1569544200,2
1569547800,4
1569551400,9
1569555000,4
1569558600,7
1569562200,29
1569565800,42
1569569400,51
1569573000,42
1569576600,37
1569580200,20
1569583800,15
1569587400,13
1569591000,12
1569594600,4
1569598200,4
1569601800,12
1569605400,10
1569609000,7
1569612600,3
1569616200,7
1569619800,4
1569623400,4
1569627000,3
1569630600,3
1569634200,9
1569637800,17
1569641400,19
1569645000,24
1569648600,25
1569652200,19
1569655800,34
1569659400,44
1569663000,49
1569666600,51
1569670200,40
1569673800,19
1569677400,19
1569681000,24
1569684600,23
1569688200,19
1569691800,13
1569695400,4
1569699000,9
1569702600,13
1569706200,7
1569709800,12
1569713400,10
1569717000,10
1569720600,15
1569724200,24
1569727800,15
1569731400,8
1569735000,3
1569738600,5
1569742200,4
1569745800,3
1569749400,9
1569753000,14
1569756600,14
1569760200,6
1569763800,9
1569767400,3
1569771000,5
1569774600,4
1569778200,0
1569781800,0
1569785400,3
1569789000,8
1569792600,10
1569796200,8
1569799800,5
1569803400,5
1569807000,2
1569810600,5
1569814200,5
1569817800,6
1569821400,6
1569825000,4
1569828600,7
1569832200,7
1569835800,2
1569839400,11
1569843000,11
1569846600,8
1569850200,14
1569853800,11
1569857400,18
1569861000,17
1569864600,22
1569868200,18
1569871800,6
1569875400,8
1569879000,8
1569882600,11
1569886200,12
1569889800,19
1569893400,22
1569897000,3
1569900600,7
1569904200,20
1569907800,34
1569911400,27
1569915000,24
1569918600,16
1569922200,14
1569925800,16
1569929400,18
1569933000,29
1569936600,32
1569940200,27
1569943800,18
1569947400,15
1569951000,18
1569954600,8
1569958200,6
1569961800,8
1569965400,14
1569969000,15
1569972600,13
1569976200,17
1569979800,28
1569983400,55
1569987000,68
1569990600,62
1569994200,46
1569997800,33
1570001400,46
1570005000,41
1570008600,41
1570012200,33
1570015800,28
1570019400,29
1570023000,24
1570026600,22
1570030200,14
1570033800,11
1570037400,7
1570041000,5
1570044600,9
1570048200,8
1570051800,11
1570055400,8
1570059000,14
1570062600,16
1570066200,18
1570069800,13
1570073400,12
1570077000,13
1570080600,15
1570084200,15
1570087800,14
1570091400,14
1570095000,14
1570098600,13
1570102200,16
1570105800,13
1570109400,14
1570113000,19
1570116600,12
1570120200,5
1570123800,0
1570127400,1
1570131000,7
1570134600,10
1570138200,9
1570141800,7
1570145400,11
1570149000,16
1570152600,16
1570156200,19
1570159800,4
1570163400,0
1570167000,-1
1570170600,0
1570174200,2
1570177800,1
1570181400,3
1570185000,7
1570188600,6
1570192200,3
1570195800,3
1570199400,3
1570203000,4
1570206600,3
1570210200,5
1570213800,7
1570217400,2
1570221000,4
1570224600,3
1570228200,2
1570231800,1
1570235400,2
1570239000,7
1570242600,7
1570246200,0
1570249800,0
1570253400,4
1570257000,4
1570260600,1
1570264200,3
1570267800,9
1570271400,7
1570275000,3
1570278600,7
1570282200,3
1570285800,2
1570289400,6
1570293000,2
1570296600,2
1570300200,0
1570303800,6
1570307400,2
1570311000,1
1570314600,5
1570318200,3
1570321800,3
1570325400,4
1570329000,5
1570332600,6
1570336200,5
1570339800,5
1570343400,4
1570347000,7
1570350600,5
1570354200,11
1570357800,13
1570361400,9
1570365000,10
1570368600,22
1570372200,24
1570375800,22
1570379400,16
1570383000,18
1570386600,14
1570390200,13
1570393800,18
1570397400,16
1570401000,9
1570404600,10
1570408200,14
1570411800,14
1570415400,14
1570419000,8
1570422600,14
1570426200,10
1570429800,0
1570433400,5
1570437000,5
1570440600,9
1570444200,7
1570447800,7
1570451400,5
1570455000,5
1570458600,2
1570462200,7
1570465800,4
1570469400,4
1570473000,3
1570476600,2
1570480200,4
1570483800,1
1570487400,4
1570491000,5
1570494600,3
1570498200,6
1570501800,8
1570505400,7
1570509000,4
1570512600,7
1570516200,6
1570519800,5
1570523400,10
1570527000,-2
1570530600,1
1570534200,5
1570537800,2
1570541400,9
1570545000,8
1570548600,1
1570552200,-1
1570555800,8
1570559400,8
1570563000,6
1570566600,3
1570570200,2
1570573800,3
1570577400,2
1570581000,3
1570584600,7
1570588200,12
1570591800,9
1570595400,7
1570599000,6
1570602600,5
1570606200,4
1570609800,7
1570613400,3
1570617000,4
1570620600,4
1570624200,9
1570627800,6
1570631400,5
1570635000,7
1570638600,3
1570642200,9
1570645800,7
1570649400,5
1570653000,7
1570656600,3
1570660200,3
1570663800,3
1570667400,7
1570671000,12
1570674600,12
1570678200,9
1570681800,3
1570685400,5
1570689000,2
1570692600,4
1570696200,7
1570699800,10
1570703400,15
1570707000,10
1570710600,9
1570714200,8
1570717800,8
1570728600,5
1570732200,3
1570735800,5
1570739400,2
1570743000,3
1570746600,0
1570750200,-1
1570753800,1
1570757400,2
1570761000,6
1570764600,6
1570768200,8
1570771800,6
1570775400,9
1570779000,1
1570782600,9
1570786200,7
1570789800,8
1570793400,7
1570797000,6
1570800600,5
1570804200,6
1570807800,5
1570811400,5
1570815000,1
1570818600,3
1570822200,2
1570825800,0
1570829400,1
1570833000,3
1570836600,0
1570840200,5
1570843800,9
1570847400,9
1570851000,6
1570854600,7
1570858200,3
1570861800,5
1570865400,3
1570869000,3
1570872600,3
1570876200,19
1570879800,15
1570883400,12
1570887000,0
1570890600,0
1570894200,2
1570897800,0
1570901400,10
1570905000,5
1570908600,4
1570912200,5
1570915800,3
1570919400,2
1570923000,3
1570926600,5
1570930200,2
1570933800,13
1570937400,12
1570941000,22
1570944600,27
1570948200,24
1570951800,24
1570955400,16
1570959000,10
1570962600,9
1570966200,11
1570969800,11
1570973400,21
1570977000,23
1570980600,16
1570984200,13
1570987800,14
1570991400,11
1570995000,6
1570998600,2
1571002200,5
1571005800,5
1571009400,0
1571013000,7
1571016600,19
1571020200,27
1571023800,19
1571027400,21
1571031000,25
1571034600,55
1571038200,67
1571041800,67
1571045400,59
1571049000,47
1571052600,35
1571056200,36
1571059800,20
1571063400,8
1571067000,3
1571070600,2
1571074200,8
1571077800,6
1571081400,3
1571085000,3
1571088600,6
1571092200,1
1571095800,5
1571099400,4
1571103000,3
1571106600,14
1571110200,6
1571113800,9
1571117400,10
1571121000,21
1571124600,23
1571128200,13
1571131800,12
1571135400,14
1571139000,11
1571142600,12
1571146200,16
1571149800,36
1571153400,27
1571157000,10
1571160600,9
1571164200,6
1571167800,5
1571171400,7
1571175000,2
1571178600,2
1571182200,4
1571185800,6
1571189400,12
1571193000,15
1571196600,11
1571200200,12
1571203800,21
1571207400,27
1571211000,25
1571214600,14
1571218200,15
1571221800,23
1571225400,18
1571229000,14
1571232600,16
1571236200,16
1571239800,3
1571243400,2
1571247000,0
1571250600,5
1571254200,1
1571257800,-1
1571261400,5
1571265000,2
1571268600,3
1571272200,4
1571275800,2
1571279400,6
1571283000,3
1571286600,4
1571290200,5
1571293800,2
1571297400,0
1571301000,2
1571304600,1
1571308200,3
1571311800,3
1571315400,5
1571319000,4
1571322600,3
1571326200,1
1571329800,5
1571333400,4
1571337000,6
1571340600,3
1571344200,3
1571347800,2
1571351400,3
1571355000,3
1571358600,6
1571362200,3
1571365800,2
1571369400,4
1571373000,3
1571376600,6
1571380200,7
1571383800,5
1571387400,4
1571391000,6
1571394600,11
1571398200,9
1571401800,10
1571405400,12
1571409000,7
1571412600,3
1571416200,2
1571419800,2
1571423400,3
1571427000,4
1571430600,4
1571434200,2
1571437800,0
1571441400,4
1571445000,8
1571448600,7
1571452200,13
1571455800,12
1571459400,6
1571463000,16
1571466600,18
1571470200,46
1571473800,43
1571477400,36
1571481000,22
1571484600,12
1571488200,6
1571491800,8
1571495400,15
1571499000,9
1571502600,8
1571506200,4
1571509800,2
1571513400,6
1571517000,8
1571520600,5
1571524200,5
1571527800,8
1571531400,11
1571535000,7
1571538600,14
1571542200,9
1571545800,13
1571549400,20
1571553000,17
1571556600,17
1571560200,13
1571563800,16
1571567400,15
1571571000,19
1571574600,19
1571578200,16
1571581800,11
1571585400,14
1571589000,6
1571592600,1
1571596200,3
1571599800,5
1571603400,2
1571607000,5
1571610600,4
1571614200,9
1571617800,8
1571621400,23
1571625000,37
1571628600,20
1571632200,20
1571635800,24
1571639400,20
1571643000,14
1571646600,24
1571650200,25
1571653800,22
1571657400,15
1571661000,12
1571664600,11
1571668200,12
1571671800,10
1571675400,3
1571679000,3
1571682600,5
1571686200,4
1571689800,5
1571693400,1
1571697000,0
1571700600,7
1571704200,6
1571707800,11
1571711400,12
1571715000,8
1571718600,5
1571722200,6
1571725800,6
1571729400,3
1571733000,5
1571736600,16
1571740200,13
1571743800,7
1571747400,6
1571751000,6
1571754600,3
1571758200,4
1571761800,3
1571765400,7
1571769000,12
1571772600,9
1571776200,8
1571779800,4
1571783400,7
1571787000,6
1571790600,7
1571794200,9
1571797800,8
1571801400,11
1571805000,9
1571808600,14
1571812200,18
1571815800,10
1571819400,15
1571823000,14
1571826600,8
1571830200,17
1571833800,12
1571837400,9
1571841000,7
1571844600,5
1571848200,2
1571855400,-1
1571859000,5
1571862600,3
1571866200,2
1571869800,2
1571873400,1
1571877000,14
1571880600,35
1571884200,52
1571887800,65
1571891400,60
1571895000,59
1571898600,53
1571902200,37
1571905800,18
1571909400,25
1571913000,30
1571916600,39
1571920200,36
1571923800,24
1571927400,22
1571931000,10
1571934600,4
1571938200,2
1571941800,3
1571945400,4
1571949000,1
1571952600,2
1571956200,4
1571959800,2
1571963400,20
1571967000,41
1571970600,28
1571974200,14
1571977800,27
1571981400,43
1571985000,22
1571988600,34
1571992200,73
1571995800,90
1571999400,79
1572003000,55
1572006600,48
1572010200,37
1572013800,29
1572017400,31
1572021000,36
1572024600,29
1572028200,17
1572031800,13
1572035400,11
1572039000,10
1572042600,10
1572046200,10
1572049800,12
1572053400,17
1572057000,27
1572060600,28
1572064200,27
1572067800,24
1572071400,28
1572075000,21
1572078600,22
1572082200,22
1572085800,25
1572089400,20
1572093000,15
1572096600,15
1572100200,13
1572103800,13
1572107400,12
1572111000,19
1572114600,22
1572118200,12
1572121800,6
1572125400,5
1572129000,5
1572132600,7
1572136200,11
1572139800,5
1572143400,2
1572147000,7
1572150600,8
1572154200,9
1572157800,8
1572161400,4
1572165000,3
1572168600,8
1572172200,5
1572175800,10
1572179400,9
1572183000,9
1572186600,-1
1572193800,-1
1572197400,7
1572201000,3
1572204600,5
1572208200,5
1572211800,2
1572215400,3
1572219000,6
1572222600,4
1572226200,-1
1572229800,-1
1572233400,3
1572237000,2
1572240600,5
1572244200,19
1572247800,34
1572251400,24
1572255000,20
1572258600,41
1572262200,21
1572265800,19
1572269400,19
1572273000,29
1572276600,56
1572280200,18
1572287400,1
1572291000,2
1572294600,3
1572298200,3
1572301800,0
1572305400,1
1572309000,3
1572312600,5
1572316200,11
1572319800,11
1572323400,9
1572327000,7
1572330600,10
1572334200,5
1572337800,25
1572341400,43
1572345000,52
1572348600,29
1572352200,15
1572355800,14
1572359400,32
1572363000,31
1572366600,13
1572370200,10
1572373800,10
1572377400,10
1572381000,8
1572384600,5
1572388200,9
1572391800,14
1572395400,10
1572399000,13
1572402600,6
1572406200,8
1572409800,8
1572413400,7
1572417000,9
1572420600,5
1572424200,12
1572427800,6
1572431400,11
1572435000,10
1572438600,14
1572442200,14
1572445800,12
1572449400,10
1572453000,10
1572456600,10
1572460200,7
1572463800,13
1572467400,8
1572471000,7
1572474600,7
1572478200,12
1572481800,12
1572485400,13
1572489000,11
1572492600,10
1572496200,6
1572499800,4
1572503400,3
1572507000,3
1572510600,5
1572514200,9
1572517800,4
1572521400,5
1572525000,6
1572528600,2
1572535800,-1
1572539400,5
1572543000,11
1572546600,9
1572553800,2
1572557400,2
1572561000,0
1572568200,-1
1572571800,9
1572575400,16
1572579000,13
1572582600,9
1572586200,7
1572589800,3
1572593400,2
1572597000,2
1572600600,2
1572604200,6
1572607800,8
1572615000,3
1572618600,6
1572622200,9
1572625800,1
1572629400,-2
1572633000,6
1572636600,6
1572640200,4
1572643800,2
1572647400,-1
1572651000,1
1572654600,4
1572658200,14
1572661800,47
1572665400,56
1572669000,46
1572672600,37
1572676200,42
1572679800,43
1572683400,35
1572687000,54
1572690600,56
1572694200,53
1572697800,55
1572701400,37
1572705000,31
1572708600,21
1572712200,2
1572715800,1
1572719400,2
1572723000,5
1572726600,1
1572730200,3
1572733800,2
1572737400,3
1572741000,7
1572744600,4
1572748200,9
1572751800,8
1572755400,7
1572759000,8
1572762600,6
1572766200,6
1572769800,6
1572773400,-2
1572777000,5
1572780600,7
1572784200,4
1572787800,6
1572791400,5
1572795000,2
1572798600,4
1572802200,5
1572805800,2
1572809400,2
1572813000,4
1572816600,0
1572820200,0
1572823800,3
1572827400,6
1572831000,23
1572834600,54
1572838200,72
1572841800,42
1572845400,30
1572849000,13
1572852600,12
1572856200,9
1572859800,15
1572863400,37
1572867000,23
1572870600,7
1572874200,13
1572877800,36
1572881400,34
1572885000,12
1572888600,6
1572892200,0
1572895800,5
1572899400,3
1572903000,2
1572906600,5
1572910200,11
1572913800,16
1572917400,31
1572921000,50
1572924600,58
1572928200,47
1572931800,39
1572935400,32
1572939000,33
1572942600,13
1572946200,1
1572949800,6
1572953400,12
1572957000,13
1572960600,14
1572964200,7
1572967800,14
1572971400,13
1572975000,8
1572978600,8
1572982200,5
1572985800,4
1572989400,4
1572993000,6
1572996600,5
1573000200,4
1573003800,0
1573007400,7
1573011000,4
1573014600,5
1573018200,8
1573021800,16
1573025400,16
1573029000,15
1573032600,21
1573036200,21
1573039800,21
1573043400,19
1573047000,16
1573050600,16
1573054200,16
1573057800,10
1573061400,10
1573065000,10
1573068600,8
1573072200,4
1573075800,6
1573079400,3
1573083000,6
1573086600,7
1573090200,21
1573093800,48
1573097400,37
1573101000,28
1573108200,12
1573111800,35
1573115400,23
1573119000,6
1573122600,1
1573126200,11
1573129800,3
1573133400,6
1573137000,11
1573140600,10
1573144200,8
1573147800,19
1573151400,22
1573155000,0
1573158600,3
1573162200,1
1573165800,2
1573169400,3
1573173000,1
1573176600,1
1573180200,5
1573183800,7
1573187400,4
1573191000,6
1573194600,2
1573198200,4
1573201800,6
1573205400,-1
1573209000,3
1573212600,4
1573216200,7
1573219800,6
1573223400,10
1573227000,6
1573230600,4
1573234200,0
1573237800,0
1573241400,6
1573245000,-2
1573248600,2
1573252200,6
1573255800,5
1573259400,8
1573263000,6
1573266600,9
1573270200,10
1573273800,22
1573277400,33
1573281000,30
1573284600,22
1573288200,21
1573291800,21
1573295400,17
1573299000,14
1573302600,13
1573306200,14
1573309800,13
1573313400,11
1573317000,12
1573320600,12
1573324200,11
1573327800,10
1573331400,8
1573335000,7
1573338600,8
1573342200,11
1573345800,8
1573349400,9
1573353000,14
1573356600,12
1573360200,12
1573363800,18
1573367400,16
1573371000,27
1573374600,18
1573378200,30
1573381800,22
1573385400,11
1573389000,22
1573392600,15
1573396200,10
1573399800,9
1573403400,10
1573407000,9
1573410600,9
1573414200,11
1573417800,8
1573421400,8
1573425000,9
1573428600,10
1573432200,13
1573435800,16
1573439400,21
1573443000,34
1573446600,32
1573450200,21
1573453800,20
1573457400,48
1573461000,42
1573464600,28
1573468200,20
1573471800,22
1573475400,19
1573479000,21
1573482600,19
1573486200,21
1573489800,15
1573493400,23
1573497000,22
1573500600,18
1573504200,14
1573507800,9
1573511400,7
1573515000,8
1573518600,13
1573522200,19
1573525800,15
1573529400,17
1573533000,9
1573536600,3
1573540200,0
1573543800,1
1573547400,2
1573551000,0
1573554600,9
1573558200,8
1573561800,1
1573565400,7
1573569000,6
1573572600,0
1573576200,1
1573579800,14
1573583400,7
1573587000,5
1573590600,5
1573594200,3
1573597800,2
1573601400,3
1573605000,3
1573608600,6
1573612200,8
1573615800,4
1573619400,6
1573623000,3
1573626600,7
1573630200,5
1573633800,5
1573637400,2
1573641000,0
1573644600,8
1573648200,13
1573651800,13
1573655400,14
1573659000,17
1573662600,16
1573666200,1
1573669800,6
1573673400,9
1573677000,8
1573680600,2
1573684200,2
1573687800,6
1573691400,6
1573695000,2
1573698600,-1
1573702200,10
1573705800,11
1573709400,8
1573713000,12
1573716600,14
1573720200,12
1573723800,22
1573727400,26
1573731000,13
1573734600,19
1573738200,14
1573741800,14
1573745400,8
1573749000,6
1573752600,9
1573756200,11
1573759800,6
1573763400,8
1573767000,4
1573770600,6
1573774200,9
1573777800,9
1573781400,19
1573785000,22
1573788600,34
1573792200,52
1573795800,49
1573799400,52
1573803000,47
1573806600,56
1573810200,54
1573813800,48
1573817400,67
1573821000,44
1573824600,51
1573828200,35
1573831800,21
1573835400,16
1573839000,17
1573842600,10
1573846200,7
1573849800,12
1573853400,13
1573857000,10
1573860600,16
1573864200,21
1573867800,22
1573871400,22
1573875000,25
1573878600,32
1573882200,21
1573885800,18
1573889400,17
1573893000,17
1573896600,18
1573900200,14
1573903800,21
1573907400,15
1573911000,11
1573914600,11
1573918200,9
1573921800,4
1573925400,1
1573929000,5
1573932600,4
1573936200,2
1573939800,3
1573943400,3
1573947000,5
1573950600,5
1573954200,12
1573957800,17
1573961400,10
1573965000,5
1573968600,8
1573972200,9
1573975800,7
1573979400,6
1573983000,3
1573986600,3
1573990200,3
1573993800,2
1573997400,6
1574001000,8
1574004600,5
1574008200,8
1574011800,-2
1574015400,2
1574019000,4
1574022600,4
1574026200,1
1574029800,2
1574033400,2
1574037000,3
1574040600,5
1574044200,12
1574047800,7
1574051400,8
1574055000,9
1574058600,6
1574062200,4
1574065800,1
1574069400,5
1574073000,12
1574076600,15
1574080200,5
1574083800,5
1574087400,10
1574091000,13
1574094600,12
1574098200,11
1574101800,19
1574105400,18
1574109000,13
1574112600,7
1574116200,6
1574119800,11
1574123400,17
1574127000,47
1574130600,54
1574134200,34
1574137800,21
1574141400,21
1574145000,24
1574148600,38
1574152200,41
1574155800,47
1574159400,58
1574163000,36
1574166600,35
1574170200,31
1574173800,26
1574177400,31
1574181000,30
1574184600,29
1574188200,39
1574191800,35
1574195400,33
1574199000,30
1574202600,29
1574206200,32
1574209800,32
1574213400,31
1574217000,30
1574220600,29
1574224200,28
1574227800,34
1574231400,35
1574235000,31
1574238600,36
1574242200,28
1574245800,40
1574249400,33
1574253000,31
1574256600,29
1574260200,29
1574263800,26
1574267400,23
1574271000,14
1574274600,11
1574278200,20
1574281800,14
1574285400,14
1574289000,13
1574292600,14
1574296200,15
1574357400,18
1574361000,29
1574364600,15
1574368200,12
1574371800,17
1574375400,15
1574379000,21
1574382600,17
1574386200,10
1574389800,3
1574393400,5
1574397000,6
1574400600,5
1574404200,8
1574407800,7
1574411400,7
1574415000,6
1574418600,10
1574422200,12
1574425800,14
1574429400,5
1574433000,2
1574436600,3
1574440200,5
1574443800,2
1574447400,12
1574451000,6
1574454600,0
1574458200,2
1574461800,5
1574465400,6
1574469000,3
1574472600,1
1574476200,1
1574479800,4
1574483400,2
1574487000,12
1574490600,25
1574494200,40
1574497800,25
1574501400,13
1574505000,7
1574508600,9
1574512200,7
1574515800,7
1574519400,16
1574523000,11
1574526600,8
1574530200,7
1574533800,10
1574537400,3
1574541000,0
1574544600,3
1574548200,6
1574551800,8
1574555400,6
1574559000,10
1574562600,10
1574566200,7
1574569800,10
1574573400,9
1574577000,7
1574580600,3
1574584200,5
1574587800,5
1574591400,3
1574595000,6
1574598600,9
1574602200,8
1574605800,7
1574609400,9
1574613000,14
1574616600,25
1574620200,16
1574623800,14
1574627400,14
1574631000,14
1574634600,12
1574638200,9
1574641800,9
1574645400,19
1574649000,21
1574652600,23
1574656200,20
1574659800,23
1574663400,30
1574667000,31
1574670600,29
1574674200,27
1574677800,22
1574681400,20
1574685000,19
1574688600,17
1574692200,16
1574695800,14
1574699400,10
1574703000,10
1574706600,21
1574710200,13
1574713800,12
1574717400,14
1574721000,10
1574724600,14
1574728200,12
1574731800,29
1574735400,46
1574739000,59
1574742600,51
1574746200,51
1574749800,55
1574753400,66
1574757000,72
1574760600,67
1574764200,49
1574767800,51
1574771400,59
1574775000,43
1574778600,37
1574782200,27
1574785800,14
1574789400,17
1574793000,16
1574796600,8
1574800200,7
1574803800,8
1574807400,5
1574811000,12
1574814600,14
1574818200,12
1574821800,16
1574825400,14
1574829000,12
1574832600,15
1574836200,20
1574839800,15
1574843400,53
1574847000,99
1574850600,67
1574854200,20
1574857800,13
1574861400,1
1574865000,0
1574868600,12
1574872200,15
1574875800,8
1574879400,2
1574883000,4
1574886600,6
1574890200,2
1574893800,3
1574897400,4
1574901000,4
1574904600,9
1574908200,10
1574911800,2
1574915400,1
1574919000,3
1574922600,3
1574926200,1
1574929800,4
1574933400,6
1574937000,6
1574940600,2
1574944200,2
1574947800,2
1574951400,5
1574955000,2
1574958600,5
1574962200,0
1574965800,-1
1574969400,5
1574973000,5
1574976600,5
1574980200,6
1574983800,3
1574987400,3
1574991000,19
1574994600,15
1574998200,3
1575001800,3
1575005400,5
1575009000,3
1575012600,4
1575016200,-2
1575019800,-2
1575023400,3
1575027000,2
1575030600,0
1575034200,3
1575037800,5
1575041400,4
1575045000,1
1575048600,7
1575052200,10
1575055800,6
1575059400,0
1575063000,4
1575066600,4
1575070200,6
1575073800,6
1575077400,11
1575081000,17
1575084600,12
1575088200,11
1575091800,10
1575095400,12
1575099000,13
1575102600,11
1575106200,10
1575109800,13
1575113400,14
1575117000,7
1575120600,8
1575124200,9
1575127800,12
1575131400,11
1575135000,7
1575138600,8
1575142200,11
1575145800,11
1575149400,13
1575153000,10
1575156600,12
1575160200,8
1575163800,11
1575167400,21
1575171000,11
1575174600,10
1575178200,3
1575181800,10
1575185400,9
1575189000,8
1575192600,11
1575196200,17
1575199800,2
1575203400,6
1575207000,4
1575210600,3
1575214200,2
1575217800,6
1575221400,5
1575225000,2
1575228600,0
1575232200,3
1575235800,4
1575239400,1
1575243000,3
1575246600,4
1575250200,0
1575253800,5
1575257400,4
1575261000,2
1575264600,3
1575268200,1
1575271800,1
1575275400,2
1575279000,4
1575282600,0
1575286200,0
1575289800,10
1575293400,6
1575297000,6
1575300600,5
1575304200,5
1575315000,5
1575318600,6
1575322200,2
1575325800,4
1575329400,3
1575333000,5
1575336600,6
1575340200,2
1575343800,7
1575347400,5
1575351000,7
1575354600,6
1575358200,10
1575361800,7
1575365400,9
1575369000,10
1575372600,6
1575376200,6
1575379800,4
1575383400,4
1575387000,3
1575390600,2
1575394200,1
1575397800,8
1575401400,5
1575405000,4
1575408600,6
1575412200,9
1575415800,4
1575419400,2
1575423000,4
1575426600,15
1575430200,4
1575433800,4
1575437400,4
1575441000,2
1575444600,11
1575448200,9
1575451800,10
1575455400,7
1575459000,9
1575462600,8
1575466200,8
1575469800,11
1575473400,19
1575477000,8
1575480600,8
1575484200,12
1575487800,13
1575491400,12
1575495000,9
1575498600,6
1575502200,9
1575505800,10
1575509400,13
1575513000,16
1575516600,11
1575520200,10
1575523800,7
1575527400,7
1575531000,8
1575534600,8
1575538200,2
1575541800,11
1575545400,13
1575549000,10
1575552600,8
1575556200,6
1575559800,4
1575563400,4
1575567000,11
1575570600,9
1575574200,1
1575577800,5
1575581400,1
1575585000,3
1575588600,4
1575592200,7
1575595800,11
1575599400,48
1575603000,62
1575606600,60
1575610200,79
1575613800,56
1575617400,38
1575621000,45
1575624600,45
1575628200,40
1575631800,36
1575635400,32
1575639000,24
1575642600,19
1575646200,10
1575653400,12
1575660600,15
1575664200,10
1575667800,20
1575671400,17
1575675000,11
1575678600,5
1575682200,5
1575685800,17
1575689400,9
1575693000,6
1575696600,6
1575700200,6
1575703800,8
1575707400,6
1575711000,6
1575714600,4
1575718200,1
1575721800,6
1575725400,23
1575729000,23
1575732600,11
1575736200,9
1575739800,8
1575743400,13
1575747000,8
1575750600,3
1575754200,0
1575757800,0
1575761400,4
1575765000,7
1575768600,10
1575772200,17
1575775800,22
1575779400,19
1575783000,14
1575786600,14
1575790200,17
1575793800,12
1575797400,16
1575801000,11
1575804600,3
1575808200,11
1575811800,20
1575815400,21
1575819000,28
1575822600,34
1575826200,32
1575829800,20
1575833400,15
1575837000,20
1575840600,11
1575844200,12
1575847800,10
1575851400,7
1575855000,4
1575858600,10
1575862200,8
1575865800,7
1575869400,8
1575873000,6
1575876600,5
1575880200,3
1575883800,9
1575887400,17
1575891000,10
1575894600,11
1575898200,7
1575901800,8
1575905400,13
1575909000,11
1575912600,20
1575916200,17
1575919800,8
1575923400,11
1575927000,13
1575930600,17
1575934200,11
1575937800,8
1575941400,17
1575945000,15
1575948600,11
1575952200,6
1575955800,9
1575959400,8
1575963000,9
1575966600,4
1575970200,3
1575973800,7
1575977400,12
1575981000,6
1575984600,7
1575988200,2
1575991800,5
1575995400,6
1575999000,9
1576002600,19
1576006200,7
1576009800,7
1576013400,6
1576017000,7
1576020600,8
1576024200,10
1576027800,3
1576031400,4
1576035000,4
1576038600,9
1576042200,2
1576045800,4
1576049400,6
1576053000,5
1576056600,3
1576060200,11
1576063800,8
1576067400,6
1576071000,6
1576074600,8
1576078200,7
1576081800,7
1576085400,6
1576089000,6
1576092600,9
1576096200,9
1576099800,9
1576103400,10
1576107000,6
1576110600,9
1576114200,16
1576117800,16
1576121400,11
1576125000,7
1576128600,5
1576132200,7
1576135800,10
1576139400,9
1576143000,9
1576146600,12
1576150200,20
1576153800,17
1576157400,16
1576161000,22
1576164600,17
1576168200,16
1576171800,22
1576175400,11
1576179000,10
1576182600,12
1576186200,12
1576189800,8
1576193400,11
1576197000,10
1576200600,5
1576204200,12
1576207800,15
1576211400,17
1576215000,17
1576218600,17
1576222200,11
1576225800,8
1576229400,16
1576233000,14
1576236600,11
1576240200,8
1576243800,8
1576247400,7
