EpochTime,3.feed_27.NO_PPB,3.feed_27.NOY_PPB,3.feed_27.CO_PPB,3.feed_27.SO2_PPB
1547926200,2.2,12.9,262.7,0.7
1547929800,3.2,14.0,264.9,0.6
1547933400,1.7,12.1,267.1,0.4
1547937000,2.4,14.4,280.6,0.4
1547940600,2.7,13.4,275.9,0.3
1547944200,1.8,13.6,275.3,0.3
1547947800,2.5,14.5,283.4,0.3
1547951400,2.5,16.5,310.3,0.3
1547955000,4.0,16.7,293.7,0.3
1547958600,3.0,14.5,286.0,0.3
1547962200,2.0,13.7,,0.3
1547965800,,,274.3,0.3
1547969400,1.5,7.3,260.3,
1547973000,0.8,5.6,229.2,0.3
1547976600,0.4,3.6,196.2,0.2
1547980200,0.4,3.8,175.4,0.2
1547983800,0.3,3.2,167.2,0.1
1547987400,0.3,3.5,162.3,0.1
1547991000,0.6,3.6,153.0,0.1
1547994600,0.8,3.0,152.2,0.1
1547998200,0.8,2.5,139.0,0.1
1548001800,0.7,2.2,133.6,0.0
1548005400,0.9,2.3,131.6,0.1
1548009000,0.9,2.3,131.7,0.1
1548012600,0.9,2.2,131.2,0.1
1548016200,0.7,2.0,127.3,0.0
1548019800,0.6,2.1,127.3,0.0
1548023400,0.3,1.3,124.8,0.0
1548027000,0.2,1.0,122.3,0.0
1548030600,0.3,1.6,129.9,0.0
1548034200,0.3,1.9,135.0,0.0
1548037800,0.3,1.9,134.5,0.0
1548041400,0.5,2.9,140.3,0.0
1548045000,0.4,3.0,140.4,0.0
1548048600,0.5,2.6,,0.0
1548052200,,,135.7,0.0
1548055800,0.7,2.5,140.5,
1548059400,0.6,2.3,143.2,
1548063000,0.6,2.3,143.2,0.1
1548066600,0.8,3.3,155.4,0.1
1548070200,1.0,4.3,164.7,0.1
1548073800,1.3,5.6,180.9,0.1
1548077400,4.0,13.1,218.1,0.2
1548081000,4.4,11.4,210.0,0.4
1548084600,4.7,11.1,205.8,0.9
1548088200,2.3,5.1,162.2,0.5
1548091800,1.9,4.5,165.5,0.2
1548095400,1.5,3.5,156.8,0.1
1548099000,1.8,4.5,164.5,0.1
1548102600,1.4,4.3,165.8,0.1
1548106200,0.9,3.9,168.3,0.1
1548109800,0.6,6.1,187.7,0.2
1548113400,1.3,11.1,211.1,0.5
1548117000,1.5,13.4,219.5,0.3
1548120600,1.3,15.2,241.6,0.1
1548124200,6.5,33.5,372.0,0.0
1548127800,14.7,48.7,449.7,0.1
1548131400,21.7,57.4,455.3,0.2
1548135000,20.2,56.4,,0.2
1548138600,,,455.7,0.4
1548142200,33.7,61.9,536.0,
1548145800,43.6,77.0,517.3,0.6
1548149400,48.5,83.3,561.0,0.7
1548153000,39.5,73.5,608.9,0.6
1548156600,38.5,72.0,555.9,0.8
1548160200,31.4,63.6,524.9,0.9
1548163800,23.1,51.1,453.4,1.0
1548167400,15.1,36.2,339.5,1.5
1548171000,18.1,38.6,344.8,2.5
1548174600,15.6,34.9,324.3,3.0
1548178200,13.3,31.2,447.4,3.3
1548181800,11.2,27.8,414.9,3.6
1548185400,7.4,23.2,234.0,4.5
1548189000,7.3,25.1,281.2,5.8
1548192600,12.2,39.7,319.2,6.4
1548196200,7.8,39.1,383.4,3.7
1548199800,2.7,22.3,304.3,1.7
1548203400,1.8,20.2,316.7,2.6
1548207000,1.4,18.5,281.2,3.3
1548210600,1.8,23.8,320.5,2.6
1548214200,12.9,45.2,464.1,3.7
1548217800,10.4,42.3,372.5,3.5
1548221400,8.9,37.9,,2.2
1548225000,,,223.1,1.9
1548228600,3.8,15.0,204.7,
1548232200,2.1,19.6,193.8,1.5
1548235800,3.2,23.9,246.4,1.5
1548239400,2.2,20.1,237.3,1.7
1548243000,3.4,27.3,238.9,1.7
1548246600,5.9,33.2,370.2,1.5
1548250200,8.5,35.1,319.8,1.5
1548253800,8.4,33.7,327.5,1.1
1548257400,3.5,20.7,,
1548261000,10.4,34.0,364.3,0.6
1548264600,48.1,86.6,672.9,1.0
1548268200,59.7,100.2,799.7,1.6
1548271800,71.6,110.5,943.2,1.6
1548275400,72.9,111.0,913.2,1.5
1548279000,81.2,119.2,991.0,1.7
1548282600,82.4,117.8,1054.5,1.8
1548286200,84.0,118.4,1074.1,1.7
1548289800,85.5,118.4,1190.0,1.6
1548293400,87.7,119.3,1206.6,1.8
1548297000,108.2,141.5,1198.8,2.0
1548300600,111.7,145.2,1161.5,2.1
1548304200,103.5,138.0,1155.2,2.0
1548307800,69.5,101.9,,1.6
1548311400,,,618.7,0.6
1548315000,24.8,50.0,566.8,
1548318600,9.8,36.2,362.7,0.5
1548322200,15.8,36.3,352.2,0.4
1548325800,0.8,6.5,193.8,0.2
1548329400,0.8,6.4,218.0,0.2
1548333000,1.1,8.1,252.0,0.2
1548336600,1.4,8.6,248.6,0.1
1548340200,2.6,11.9,256.1,0.1
1548343800,3.0,11.5,224.2,0.1
1548347400,1.9,7.3,196.4,0.1
1548351000,1.5,7.8,192.3,0.1
1548354600,2.1,9.4,209.3,0.1
1548358200,2.6,10.4,207.6,0.1
1548361800,1.7,8.4,198.0,0.1
1548365400,1.0,7.8,184.0,0.1
1548369000,0.9,8.8,194.1,0.1
1548372600,1.2,12.1,212.3,0.1
1548376200,1.0,7.6,178.6,0.1
1548379800,0.9,7.7,181.5,0.1
1548383400,0.8,7.5,176.9,0.1
1548387000,1.0,6.5,163.8,0.0
1548390600,0.8,6.0,154.3,0.1
1548394200,1.3,7.2,,0.0
1548397800,,,166.0,0.0
1548401400,2.0,7.3,169.2,
1548405000,1.2,7.7,154.1,0.0
1548408600,0.7,5.6,134.9,0.0
1548412200,0.9,6.2,136.8,0.1
1548415800,1.7,10.7,154.0,0.2
1548419400,1.9,10.5,160.3,0.1
1548423000,2.4,9.1,163.8,0.1
1548426600,,,157.8,0.1
1548430200,,,146.9,0.0
1548433800,3.0,5.9,147.2,0.0
1548437400,2.7,6.0,141.2,0.0
1548441000,4.5,9.2,151.9,0.1
1548444600,2.7,7.3,150.0,0.2
1548448200,2.7,7.8,153.7,1.3
1548451800,2.2,8.8,155.9,1.3
1548455400,1.3,9.1,157.6,1.5
1548459000,1.3,10.1,167.0,1.4
1548462600,1.5,10.8,171.2,1.1
1548466200,1.3,10.4,166.5,0.4
1548469800,1.2,11.0,181.2,0.4
1548473400,1.8,13.2,193.0,0.3
1548477000,1.1,11.1,179.6,0.2
1548480600,1.7,13.8,,0.4
1548484200,,,200.3,0.6
1548487800,7.9,20.5,208.0,
1548491400,6.5,17.9,188.3,0.3
1548495000,6.5,17.1,179.5,0.0
1548498600,5.5,17.4,184.2,0.0
1548502200,5.1,15.8,187.0,0.0
1548505800,3.8,15.4,196.1,0.0
1548509400,4.8,16.4,210.7,0.1
1548513000,4.5,16.3,215.2,0.1
1548516600,8.0,20.1,216.3,0.6
1548520200,8.1,17.4,198.3,0.9
1548523800,6.4,15.8,205.5,0.7
1548527400,6.6,16.4,188.2,0.7
1548531000,9.0,17.7,195.5,0.7
1548534600,5.9,15.3,197.8,0.5
1548538200,6.8,17.9,210.7,0.4
1548541800,6.8,19.1,220.1,0.3
1548545400,5.9,17.8,220.2,0.2
1548549000,4.7,20.2,257.1,0.2
1548552600,4.9,19.2,239.6,0.2
1548556200,4.0,17.3,231.6,0.2
1548559800,4.1,19.1,251.0,0.2
1548563400,2.6,13.5,209.0,0.3
1548567000,4.1,13.1,,0.4
1548570600,,,185.8,0.4
1548574200,3.9,9.3,171.7,
1548577800,4.6,10.0,162.5,0.6
1548581400,5.3,12.2,161.6,0.3
1548585000,3.7,9.8,157.9,0.2
1548588600,6.7,14.3,164.9,0.3
1548592200,2.3,9.8,175.5,0.3
1548595800,1.3,7.0,174.4,0.3
1548599400,0.9,6.2,171.3,0.2
1548603000,1.8,8.6,187.7,0.2
1548606600,2.0,8.2,180.7,0.2
1548610200,1.1,4.0,155.1,0.3
1548613800,1.1,4.1,154.4,0.2
1548617400,1.0,4.1,151.6,0.2
1548621000,1.1,4.1,148.3,0.1
1548624600,0.9,5.1,152.2,0.1
1548628200,0.7,6.1,159.8,0.3
1548631800,0.6,8.4,182.7,0.3
1548635400,0.6,8.7,169.5,0.8
1548639000,0.8,11.4,186.9,1.3
1548642600,0.8,15.0,208.9,0.9
1548646200,0.9,14.5,232.7,0.3
1548649800,0.8,14.5,224.4,0.2
1548653400,0.5,12.4,,0.1
1548657000,,,207.4,0.1
1548660600,0.7,7.9,200.5,
1548664200,0.9,11.8,218.1,0.1
1548667800,2.4,17.0,243.6,0.1
1548671400,13.6,40.3,348.5,0.2
1548675000,17.1,45.5,381.2,0.3
1548678600,9.4,35.7,359.6,0.2
1548682200,15.7,40.9,396.7,0.3
1548685800,17.1,40.7,380.4,0.9
1548689400,9.6,26.3,292.7,1.7
1548693000,8.2,22.6,310.5,2.0
1548696600,7.4,21.0,526.2,3.0
1548700200,6.2,19.4,367.9,5.2
1548703800,4.1,14.9,245.7,3.5
1548707400,4.2,16.1,253.0,3.4
1548711000,2.9,17.4,263.0,3.4
1548714600,6.3,34.6,431.3,2.0
1548718200,3.2,26.4,416.3,1.9
1548721800,1.4,15.0,278.7,2.0
1548725400,1.4,11.5,218.0,1.8
1548729000,1.3,10.9,215.2,1.3
1548732600,1.0,11.5,254.1,1.8
1548736200,1.4,17.9,264.7,8.5
1548739800,2.7,18.8,,11.0
1548743400,,,207.1,3.4
1548747000,2.3,10.0,186.5,
1548750600,0.6,7.7,171.4,0.5
1548754200,0.7,5.6,168.1,0.4
1548757800,1.6,8.2,164.5,0.4
1548761400,1.0,7.3,167.8,0.4
1548765000,1.1,9.0,189.3,0.2
1548768600,1.5,9.4,195.2,0.2
1548772200,1.6,9.8,202.3,0.2
1548775800,2.5,10.8,205.3,0.2
1548779400,2.5,11.0,213.4,0.2
1548783000,2.8,11.0,215.9,0.3
1548786600,2.8,10.3,211.2,0.4
1548790200,2.7,9.0,203.7,0.3
1548793800,2.4,8.9,205.0,0.3
1548797400,1.6,8.2,200.6,0.3
1548801000,1.7,8.6,201.9,0.3
1548804600,1.2,8.8,193.1,0.5
1548808200,1.2,8.7,182.4,0.4
1548811800,1.0,5.7,165.7,0.2
1548815400,1.1,6.5,162.5,0.2
1548819000,1.9,8.3,166.0,0.6
1548822600,1.8,8.7,166.7,0.3
1548826200,3.0,14.2,,0.3
1548829800,,,174.8,0.3
1548833400,9.6,17.5,178.1,
1548837000,7.3,17.2,177.5,0.4
1548840600,9.1,18.3,171.6,0.4
1548844200,6.4,14.0,165.3,0.3
1548847800,1.1,5.9,153.9,0.0
1548851400,1.4,6.3,160.9,0.0
1548855000,1.9,6.5,163.2,0.1
1548858600,1.8,4.7,150.3,0.1
1548862200,2.1,4.5,137.5,0.2
1548865800,2.3,4.9,138.7,0.3
1548869400,2.2,4.8,131.6,0.3
1548873000,2.3,4.6,135.2,0.1
1548876600,2.1,4.4,145.5,0.0
1548880200,2.0,4.2,141.9,0.0
1548883800,1.8,4.4,143.2,0.0
1548887400,1.8,6.0,149.3,0.1
1548891000,1.8,6.1,144.9,0.3
1548894600,2.1,6.4,150.6,0.5
1548898200,2.0,5.9,145.6,0.1
1548901800,2.1,6.8,151.2,0.0
1548905400,2.1,7.4,157.9,0.1
1548909000,2.0,8.2,157.3,0.8
1548912600,2.5,8.1,,1.1
1548916200,,,160.8,0.6
1548919800,3.7,9.8,183.3,
1548923400,4.4,10.6,179.7,0.4
1548927000,3.9,10.2,191.2,0.9
1548930600,4.3,12.2,198.1,1.1
1548934200,6.7,17.2,226.9,0.9
1548937800,10.4,21.3,239.8,0.6
1548941400,9.4,20.3,252.7,0.8
1548945000,8.3,16.1,223.3,1.6
1548948600,9.0,16.6,194.6,1.6
1548952200,6.7,12.6,176.2,1.1
1548955800,5.2,10.1,171.0,0.4
1548959400,3.7,8.3,159.6,0.1
1548963000,3.2,7.1,159.5,0.1
1548966600,3.2,7.7,167.3,0.1
1548970200,3.1,8.1,173.0,0.2
1548973800,1.8,8.4,174.1,1.2
1548977400,1.6,8.7,176.8,2.7
1548981000,2.1,10.9,191.1,1.7
1548984600,2.4,13.7,197.2,2.6
1548988200,1.9,10.3,187.5,0.8
1548991800,1.8,12.2,189.8,1.3
1548995400,0.8,10.8,195.2,1.1
1548999000,0.7,12.1,,0.7
1549002600,,,203.5,1.1
1549006200,0.5,10.5,196.7,
1549009800,1.5,15.4,227.1,0.2
1549013400,4.0,19.5,258.8,0.0
1549017000,3.4,21.7,277.7,0.0
1549020600,4.2,20.0,259.7,0.3
1549024200,3.9,21.2,277.9,0.4
1549027800,5.7,21.2,293.4,0.4
1549031400,5.9,18.7,288.3,0.8
1549035000,7.1,19.8,263.9,1.7
1549038600,6.7,17.5,255.5,4.0
1549042200,6.7,16.6,251.3,5.4
1549045800,5.7,14.3,230.7,6.0
1549049400,4.7,13.3,236.7,6.1
1549053000,4.2,13.3,242.6,5.3
1549056600,3.4,15.0,250.9,4.8
1549060200,3.3,25.0,301.8,3.0
1549063800,9.1,41.5,418.0,1.8
1549067400,17.5,53.2,524.2,1.1
1549071000,34.1,71.5,600.9,0.9
1549074600,37.4,74.2,631.6,0.9
1549078200,32.9,68.2,603.1,0.6
1549081800,41.5,76.4,624.5,0.7
1549085400,41.9,76.3,,0.7
1549089000,,,648.8,0.8
1549092600,50.9,76.4,676.7,
1549096200,59.9,91.0,758.3,1.1
1549099800,66.3,99.1,776.1,1.2
1549103400,69.9,103.9,852.8,1.2
1549107000,70.7,104.8,903.4,1.3
1549110600,81.0,116.2,1033.6,1.5
1549114200,100.6,138.3,1164.8,1.9
1549117800,114.5,156.9,1300.5,2.6
1549121400,108.5,155.2,1286.7,4.3
1549125000,40.7,69.3,639.8,4.3
1549128600,12.5,26.0,269.0,3.7
1549132200,5.2,14.5,214.0,2.4
1549135800,3.5,12.7,211.4,2.1
1549139400,3.1,13.8,206.1,2.2
1549143000,3.6,15.0,213.4,1.8
1549146600,2.8,18.1,241.8,1.6
1549150200,6.2,30.2,303.2,1.2
1549153800,4.6,30.5,330.4,0.9
1549157400,8.2,37.6,342.3,0.8
1549161000,57.1,102.0,793.7,1.4
1549164600,85.0,129.0,933.8,1.7
1549168200,90.6,131.9,904.4,1.8
1549171800,90.2,130.5,,1.8
1549175400,,,975.0,1.8
1549179000,87.6,120.8,914.8,
1549182600,99.5,136.4,861.6,1.9
1549186200,97.1,134.2,922.7,2.0
1549189800,67.5,100.4,820.5,1.4
1549193400,79.5,113.7,948.9,1.5
1549197000,80.2,115.1,1333.4,1.6
1549200600,94.7,129.7,1292.6,1.9
1549204200,74.4,109.7,1412.8,3.3
1549207800,54.4,91.7,1437.5,6.1
1549211400,57.7,98.5,1696.8,7.8
1549215000,50.1,91.7,1652.3,7.6
1549218600,20.3,47.8,785.8,6.9
1549222200,3.4,15.0,262.0,3.7
1549225800,2.0,10.5,189.6,2.4
1549229400,1.6,9.2,182.2,2.0
1549233000,3.1,16.5,222.3,1.9
1549236600,13.1,43.4,413.7,1.7
1549240200,36.8,80.1,685.4,1.5
1549243800,44.5,83.0,728.9,1.3
1549247400,43.9,77.1,666.2,1.1
1549251000,43.6,73.7,611.6,1.0
1549254600,43.1,70.8,694.8,0.9
1549258200,53.8,79.7,,1.1
1549261800,,,788.4,0.9
1549265400,47.5,67.4,796.2,
1549269000,49.6,70.8,783.3,1.0
1549272600,53.6,74.4,800.1,1.0
1549276200,58.2,78.2,756.3,1.1
1549279800,67.0,86.4,759.1,1.2
1549283400,80.8,101.5,965.9,1.5
1549287000,90.4,111.9,1057.9,1.7
1549290600,89.6,117.2,1577.0,1.7
1549294200,79.8,117.4,2214.3,5.0
1549297800,39.0,73.2,1176.7,8.0
1549301400,4.9,18.4,,2.7
1549305000,,,190.6,1.7
1549308600,1.4,8.3,178.5,
1549312200,0.8,6.5,176.3,1.4
1549315800,0.6,8.8,220.9,1.5
1549319400,3.0,19.2,281.5,1.5
1549323000,1.0,15.9,272.5,1.3
1549326600,0.9,20.3,273.9,1.0
1549330200,0.9,20.1,260.0,1.0
1549333800,14.6,45.8,394.9,1.4
1549337400,13.6,44.6,410.9,1.4
1549341000,6.6,34.6,328.0,1.4
1549344600,0.5,15.9,,1.2
1549348200,,,151.4,1.0
1549351800,0.3,6.3,142.8,
1549355400,1.3,10.4,145.4,0.7
1549359000,0.3,12.7,149.0,0.6
1549362600,0.9,14.6,161.3,0.5
1549366200,2.3,22.5,200.0,0.4
1549369800,3.1,24.1,258.0,0.4
1549373400,5.2,25.0,300.3,0.4
1549377000,7.9,26.7,327.4,0.4
1549380600,2.2,10.6,196.5,0.3
1549384200,1.6,8.1,165.5,0.3
1549387800,1.1,6.1,157.3,0.3
1549391400,0.9,6.3,166.1,0.3
1549395000,1.1,7.8,184.5,0.2
1549398600,1.4,9.7,196.7,0.2
1549402200,1.4,11.6,206.0,0.1
1549405800,0.9,13.2,224.7,0.1
1549409400,0.7,12.3,205.0,0.0
1549413000,0.6,12.0,198.5,0.0
1549416600,0.3,10.4,188.1,0.0
1549420200,0.3,11.1,192.7,0.0
1549423800,0.8,18.6,234.5,0.0
1549427400,1.3,19.9,242.9,0.0
1549431000,2.2,22.5,,0.0
1549434600,,,267.5,0.1
1549438200,4.2,24.2,243.2,
1549441800,3.4,24.3,236.7,0.1
1549445400,2.8,23.0,253.0,0.0
1549449000,4.1,25.7,272.0,0.1
1549452600,12.9,36.8,314.0,0.2
1549456200,25.3,50.4,398.0,0.4
1549459800,38.1,62.8,505.0,0.7
1549463400,44.1,69.6,567.5,0.8
1549467000,12.3,33.1,374.4,0.3
1549470600,6.9,25.0,301.9,0.2
1549474200,7.4,27.8,334.7,0.3
1549477800,9.6,31.3,330.0,0.6
1549481400,9.1,29.8,379.3,0.6
1549485000,7.0,27.3,367.0,0.6
1549488600,11.3,35.3,556.8,0.7
1549492200,30.3,60.1,910.2,1.0
1549495800,37.7,66.2,889.1,1.0
1549499400,45.5,72.7,938.1,1.1
1549503000,41.8,69.6,674.0,1.0
1549506600,26.6,53.1,440.0,0.7
1549510200,12.4,37.0,323.0,0.5
1549513800,39.1,64.6,591.5,0.7
1549517400,14.2,38.2,,0.4
1549521000,,,334.7,0.4
1549524600,44.7,67.1,623.1,
1549528200,34.5,58.0,501.5,0.8
1549531800,42.2,62.8,510.3,0.7
1549535400,50.8,72.8,556.8,0.9
1549539000,94.4,118.6,811.5,1.4
1549542600,84.5,106.7,853.4,1.5
1549546200,101.0,124.8,1016.8,1.6
1549549800,84.6,108.4,1081.3,1.4
1549553400,58.7,82.6,1238.5,1.2
1549557000,18.6,36.9,711.4,0.9
1549560600,6.1,18.7,927.2,4.8
1549564200,2.5,13.6,176.3,5.7
1549567800,2.1,12.5,183.0,2.7
1549571400,3.1,16.4,221.4,1.3
1549582200,,,112.5,
1549585800,,,44.0,
1549589400,,,46.5,0.0
1549593000,,,74.0,0.1
1549596600,,,72.4,0.2
1549600200,,4.9,53.0,0.2
1549603800,,2.3,,0.2
1549607400,,,45.2,0.1
1549611000,0.0,3.6,69.9,
1549614600,0.0,3.5,86.7,0.0
1549618200,0.1,3.8,92.1,0.0
1549621800,0.6,5.6,101.9,0.0
1549625400,0.6,5.6,106.2,0.0
1549629000,0.8,5.5,100.4,0.0
1549632600,2.3,7.3,107.9,0.0
1549636200,1.4,5.8,101.7,0.0
1549639800,2.1,7.1,98.9,0.0
1549643400,1.8,6.0,87.5,0.0
1549647000,1.7,4.6,82.9,0.0
1549650600,1.8,4.9,98.7,0.0
1549654200,1.8,6.1,116.1,0.0
1549657800,1.5,4.8,116.7,0.0
1549661400,1.2,5.2,107.4,0.0
1549665000,0.8,4.6,104.6,0.0
1549668600,0.5,3.5,98.7,0.0
1549672200,0.5,4.0,98.5,0.0
1549675800,0.7,4.1,94.8,0.0
1549679400,0.7,3.9,107.9,0.0
1549683000,0.6,3.7,112.7,-0.1
1549686600,0.3,2.9,110.5,-0.1
1549690200,0.4,2.8,,-0.1
1549693800,,,106.7,-0.1
1549697400,0.5,2.5,106.1,
1549701000,0.5,3.0,108.0,0.0
1549704600,0.4,3.2,115.2,-0.1
1549708200,0.5,3.2,125.5,-0.1
1549711800,0.4,3.7,135.7,-0.1
1549715400,0.6,4.4,138.6,-0.1
1549719000,0.9,4.7,145.5,-0.1
1549722600,1.0,4.5,149.3,-0.1
1549726200,1.2,4.8,155.8,-0.1
1549729800,1.4,4.7,154.7,0.0
1549733400,1.4,4.6,155.1,0.0
1549737000,1.2,4.2,158.1,0.0
1549740600,0.9,3.9,161.6,0.0
1549744200,1.4,5.7,167.0,0.0
1549747800,1.0,6.0,175.1,0.0
1549751400,0.4,6.6,179.3,0.0
1549755000,0.3,8.2,210.8,0.0
1549758600,0.8,18.3,303.0,0.0
1549762200,0.7,16.3,270.3,0.0
1549765800,0.8,17.9,296.6,-0.1
1549769400,2.1,24.7,338.4,0.0
1549773000,2.3,21.7,297.1,0.0
1549776600,2.0,22.8,,0.0
1549780200,,,371.1,0.0
1549783800,8.2,28.3,375.9,
1549787400,6.2,29.5,366.2,0.0
1549791000,9.4,33.4,351.4,0.0
1549794600,3.2,23.0,290.8,0.0
1549798200,3.1,23.5,282.6,0.0
1549801800,4.5,24.1,301.4,0.0
1549805400,6.3,22.1,287.3,0.1
1549809000,5.0,17.4,263.5,0.8
1549812600,3.6,12.4,235.7,2.2
1549816200,4.7,15.0,239.2,4.2
1549819800,4.2,14.8,238.5,4.5
1549823400,4.4,15.9,245.4,3.7
1549827000,3.2,14.8,246.3,2.9
1549830600,2.0,13.6,251.2,2.4
1549834200,3.3,20.9,355.1,1.5
1549837800,2.2,24.8,374.6,0.2
1549841400,2.9,27.1,359.7,0.1
1549845000,2.3,24.7,433.9,0.1
1549848600,2.9,28.4,543.7,0.2
1549852200,3.7,28.3,400.0,0.2
1549855800,11.4,41.5,408.0,0.3
1549859400,16.7,46.7,424.4,0.4
1549863000,5.2,28.3,,0.3
1549866600,,,288.0,0.2
1549870200,3.5,22.2,314.4,
1549873800,5.8,29.8,479.1,0.3
1549877400,23.6,51.7,451.9,0.5
1549881000,47.2,77.6,650.7,0.9
1549884600,54.9,85.3,571.0,1.1
1549888200,59.0,90.1,631.1,1.1
1549891800,64.2,95.7,673.3,1.2
1549895400,80.5,114.7,787.1,1.5
1549899000,59.0,90.1,638.3,1.1
1549902600,51.0,81.4,603.8,0.9
1549906200,32.8,58.0,461.8,0.7
1549909800,14.4,35.4,664.7,0.5
1549913400,9.7,28.0,648.2,0.4
1549917000,6.9,24.8,449.8,0.3
1549920600,4.0,20.5,340.2,0.4
1549924200,3.5,22.7,338.8,0.2
1549927800,1.4,17.7,318.4,0.2
1549931400,1.7,16.8,300.8,0.1
1549935000,1.9,16.1,294.1,0.2
1549938600,1.9,14.9,280.7,0.1
1549942200,1.4,14.0,271.0,0.1
1549945800,1.5,12.7,263.0,0.1
1549949400,1.0,11.3,,0.1
1549953000,,,234.1,0.1
1549956600,0.4,4.7,231.4,
1549960200,0.6,6.6,238.4,0.2
1549963800,0.7,7.5,240.3,0.1
1549967400,0.9,9.7,246.7,0.2
1549971000,1.1,11.0,249.2,0.2
1549974600,2.8,16.0,275.9,0.2
1549978200,4.1,18.1,287.6,0.3
1549981800,3.7,16.8,698.4,0.3
1549985400,2.7,12.7,306.1,0.3
1549989000,3.4,11.7,239.9,0.3
1549992600,2.0,10.4,249.4,0.4
1549996200,3.2,15.9,432.9,0.3
1549999800,2.9,17.3,439.7,0.4
1550003400,1.6,9.9,313.7,0.4
1550007000,1.1,9.1,260.6,0.4
1550010600,1.5,11.2,260.7,0.4
1550014200,0.7,9.6,256.1,0.4
1550017800,1.3,15.5,258.8,0.4
1550021400,1.0,12.0,206.6,0.4
1550025000,0.5,6.0,173.2,0.4
1550028600,0.6,5.1,191.5,0.5
1550032200,0.7,5.7,220.3,0.5
1550035800,0.6,5.0,,0.5
1550039400,,,178.6,0.4
1550043000,0.3,3.0,172.5,
1550046600,0.7,5.0,175.2,0.5
1550050200,0.8,5.4,173.4,0.4
1550053800,0.9,5.9,170.3,0.4
1550057400,1.0,7.6,175.5,0.5
1550061000,1.3,7.8,187.1,0.5
1550064600,1.3,6.3,177.1,0.4
1550068200,1.7,8.9,191.6,0.3
1550071800,2.1,7.1,170.6,0.2
1550075400,1.7,6.0,161.3,0.4
1550079000,1.7,6.1,159.0,0.4
1550082600,1.9,6.8,159.7,0.4
1550086200,1.8,7.4,164.0,0.4
1550089800,1.4,7.7,171.0,0.5
1550093400,1.4,7.6,168.4,0.5
1550097000,1.0,8.0,176.3,0.5
1550100600,1.0,9.2,172.4,0.6
1550104200,1.1,9.4,166.4,
1550107800,0.9,9.1,168.0,
1550111400,0.7,7.8,162.5,
1550115000,0.7,7.9,159.0,
1550118600,0.6,6.8,160.5,
1550122200,0.6,7.5,,
1550125800,,,177.6,
1550129400,1.2,10.3,188.1,
1550133000,1.9,17.4,192.0,
1550136600,2.1,22.2,207.1,
1550140200,5.1,30.5,259.0,
1550143800,6.4,32.4,271.4,
1550147400,6.4,29.7,285.6,
1550151000,12.4,33.2,289.4,
1550154600,8.8,27.3,250.7,0.5
1550158200,7.0,22.2,230.4,0.9
1550161800,7.0,22.6,227.1,1.2
1550165400,5.4,18.9,218.3,2.2
1550169000,5.8,18.3,213.7,2.3
1550172600,4.6,18.3,227.4,3.1
1550176200,5.0,24.6,243.7,14.1
1550179800,4.2,23.0,240.2,15.7
1550183400,2.5,23.3,294.6,3.6
1550187000,15.8,52.1,537.0,2.6
1550190600,30.2,70.4,779.4,3.3
1550194200,24.0,59.3,893.6,2.2
1550197800,25.4,58.0,796.7,1.8
1550201400,17.2,45.1,547.3,3.1
1550205000,3.2,16.3,218.1,1.7
1550208600,2.7,12.7,,0.9
1550212200,,,178.5,0.7
1550215800,1.7,8.3,178.0,
1550219400,0.6,5.8,177.0,0.9
1550223000,2.5,7.9,171.3,1.1
1550226600,1.3,6.3,172.8,1.3
1550230200,2.5,12.9,192.2,1.2
1550233800,3.3,13.2,209.1,0.8
1550237400,4.1,12.7,214.4,0.9
1550241000,2.4,10.1,202.2,0.9
1550244600,1.7,8.3,199.2,0.9
1550248200,1.1,8.2,198.7,0.8
1550251800,1.3,6.5,181.7,1.1
1550255400,0.9,4.5,165.0,0.4
1550259000,0.7,3.9,173.4,0.2
1550262600,0.8,4.3,166.8,0.3
1550266200,0.6,3.8,160.8,0.3
1550269800,0.3,5.0,168.1,0.4
1550273400,0.3,5.1,164.7,0.2
1550277000,0.3,4.2,160.1,0.2
1550280600,0.3,5.9,174.6,0.3
1550284200,0.2,5.4,173.7,0.2
1550287800,0.5,7.6,183.0,0.2
1550291400,0.4,8.0,183.7,0.3
1550295000,0.2,5.9,,0.2
1550298600,,,182.7,0.2
1550302200,0.4,3.6,179.2,
1550305800,0.3,4.4,167.9,0.2
1550309400,0.2,4.4,166.0,0.1
1550313000,0.4,4.6,163.4,0.2
1550316600,0.4,4.5,165.6,0.2
1550320200,0.4,4.7,167.3,0.1
1550323800,0.6,4.5,166.0,0.1
1550327400,0.5,3.9,163.9,0.1
1550331000,0.8,4.5,171.0,0.1
1550334600,0.9,4.1,162.6,0.1
1550338200,0.6,3.2,160.0,0.1
1550341800,0.6,3.0,161.0,0.2
1550345400,0.3,2.6,159.5,0.1
1550349000,0.5,3.8,163.3,0.1
1550352600,0.4,3.6,163.0,0.1
1550356200,0.2,3.4,161.4,0.1
1550359800,0.3,4.1,167.9,0.1
1550363400,0.2,3.6,167.3,0.1
1550367000,0.2,3.5,160.0,0.1
1550370600,0.1,3.5,154.9,0.1
1550374200,0.3,3.9,163.8,0.1
1550377800,0.3,4.0,159.1,0.1
1550381400,0.2,5.3,,0.1
1550385000,,,170.4,0.1
1550388600,0.4,6.9,184.4,
